"plantid","Plot","Year","detected","obs.alive","no.leaves","leaf.leng","flowering","no.umbels"
"3140_12_16C",12,2022,TRUE,TRUE,2,14,FALSE,NA
"3144_12_17A",12,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3145_12_11D",12,2022,TRUE,TRUE,3,12,TRUE,1
"3146_12_16B",12,2022,TRUE,TRUE,1,18,FALSE,NA
"3147_12_17B",12,2022,TRUE,TRUE,1,19,FALSE,NA
"3148_12_17D",12,2022,TRUE,TRUE,2,17.5,FALSE,NA
"3149_12_16C",12,2022,TRUE,TRUE,2,18,FALSE,NA
"3153_12_13E",12,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3181_12_11B",12,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3226_12_19D",12,2022,TRUE,TRUE,1,7.5,FALSE,NA
"3354_12_15G",12,2022,TRUE,TRUE,2,15,FALSE,NA
"3366_12_15D",12,2022,TRUE,TRUE,1,15,FALSE,NA
"3369_12_14C",12,2022,TRUE,TRUE,1,13.5,FALSE,NA
"3376_12_16E",12,2022,TRUE,TRUE,1,14.5,FALSE,NA
"3386_12_17D",12,2022,TRUE,TRUE,1,15.5,FALSE,NA
"3388_12_18E",12,2022,TRUE,TRUE,1,19.5,FALSE,NA
"3394_12_16C",12,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3395_12_17C",12,2022,TRUE,TRUE,5,14,TRUE,3
"3410_12_16C",12,2022,TRUE,TRUE,2,15,FALSE,NA
"3411_12_17F",12,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3412_12_17C",12,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3413_12_16I",12,2022,TRUE,TRUE,3,19,TRUE,1
"3414_12_15H",12,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3415_12_17H",12,2022,TRUE,TRUE,1,14.5,FALSE,NA
"3416_12_18G",12,2022,TRUE,TRUE,1,13.5,FALSE,NA
"3417_12_18F",12,2022,FALSE,FALSE,NA,NA,NA,NA
"3418_12_18C",12,2022,TRUE,TRUE,1,18,FALSE,NA
"3419_12_14C",12,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3420_12_10H",12,2022,TRUE,TRUE,1,9.5,FALSE,NA
"3421_12_15C",12,2022,TRUE,TRUE,1,12,FALSE,NA
"3422_12_13H",12,2022,TRUE,TRUE,1,11,FALSE,NA
"3423_12_13H",12,2022,TRUE,TRUE,5,14.5,TRUE,3
"3424_12_7H",12,2022,TRUE,TRUE,1,13,FALSE,NA
"3425_12_2I",12,2022,TRUE,TRUE,2,14,FALSE,NA
"3439_12_14G",12,2022,TRUE,TRUE,1,19,FALSE,NA
"3444_12_13H",12,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3445_12_10B",12,2022,TRUE,TRUE,3,16,TRUE,1
"3448_12_6F",12,2022,TRUE,TRUE,1,24,FALSE,NA
"3449_12_12B",12,2022,TRUE,TRUE,2,16,TRUE,2
"3451_12_17D",12,2022,TRUE,TRUE,4,16,TRUE,3
"3536_12_18A",12,2022,TRUE,TRUE,3,18,TRUE,3
"3551_12_11H",12,2022,TRUE,TRUE,2,17.5,TRUE,1
"3578_12_15A",12,2022,TRUE,TRUE,7,17,TRUE,3
"3758_12_19H",12,2022,TRUE,TRUE,1,19,FALSE,NA
"3761_12_14G",12,2022,TRUE,TRUE,2,14.5,FALSE,NA
"3768_12_18G",12,2022,TRUE,TRUE,2,16,FALSE,NA
"3815_12_13H",12,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3834_12_15C",12,2022,TRUE,TRUE,1,16,FALSE,NA
"3876_12_11H",12,2022,TRUE,TRUE,1,10.5,FALSE,NA
"3938_12_17F",12,2022,TRUE,TRUE,1,11.5,FALSE,NA
"7507_12_16F",12,2022,TRUE,TRUE,2,14,FALSE,NA
"7511_12_18F",12,2022,TRUE,TRUE,1,13,FALSE,NA
"7530_12_12E",12,2022,TRUE,TRUE,1,15.5,FALSE,NA
"7540_12_8C",12,2022,TRUE,TRUE,1,11.5,FALSE,NA
"7541_12_16F",12,2022,TRUE,TRUE,2,11.5,FALSE,NA
"7578_12_11B",12,2022,TRUE,TRUE,1,20,FALSE,NA
"3009_13_17J",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3018_13_10G",13,2022,TRUE,TRUE,4,13,TRUE,3
"3023_13_16G",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3026_13_3E",13,2022,TRUE,TRUE,2,10,TRUE,1
"3027_13_0C",13,2022,TRUE,TRUE,1,12.5,FALSE,NA
"3039_13_0E",13,2022,FALSE,FALSE,NA,NA,NA,NA
"3042_13_14B",13,2022,TRUE,TRUE,2,11,TRUE,1
"3061_13_19E",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3079_13_9B",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3088_13_9B",13,2022,TRUE,TRUE,6,12,TRUE,5
"3096_13_0H",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3108_13_12G",13,2022,TRUE,TRUE,2,15,TRUE,1
"3109_13_5I",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3110_13_0I",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3111_13_0I",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3112_13_0J",13,2022,TRUE,TRUE,2,20,TRUE,1
"3113_13_6I",13,2022,FALSE,FALSE,NA,NA,NA,NA
"3115_13_11G",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3117_13_16H",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3118_13_11H",13,2022,TRUE,TRUE,3,14,TRUE,2
"3119_13_9H",13,2022,TRUE,TRUE,3,12.5,TRUE,2
"3120_13_3H",13,2022,TRUE,TRUE,3,13.5,TRUE,2
"3121_13_3F",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3122_13_4F",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3123_13_5H",13,2022,TRUE,TRUE,10,12,TRUE,4
"3126_13_17B",13,2022,TRUE,TRUE,4,18,TRUE,2
"3128_13_13H",13,2022,TRUE,TRUE,3,13,TRUE,1
"3136_13_14A",13,2022,TRUE,TRUE,1,13,FALSE,NA
"3138_13_12A",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3141_13_10A",13,2022,FALSE,FALSE,NA,NA,NA,NA
"3142_13_17A",13,2022,TRUE,TRUE,1,14,FALSE,NA
"3143_13_11A",13,2022,TRUE,TRUE,3,13.5,TRUE,1
"3154_13_16J",13,2022,TRUE,TRUE,4,15,FALSE,NA
"3155_13_5A",13,2022,TRUE,TRUE,3,13,TRUE,1
"3164_13_17C",13,2022,TRUE,TRUE,2,15,TRUE,1
"3167_13_12G",13,2022,TRUE,TRUE,1,6.5,TRUE,1
"3178_13_2C",13,2022,TRUE,TRUE,2,13,TRUE,1
"3179_13_15B",13,2022,TRUE,TRUE,2,21,FALSE,NA
"3180_13_17H",13,2022,TRUE,TRUE,2,15,TRUE,1
"3183_13_15A",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3187_13_1J",13,2022,TRUE,TRUE,4,17,TRUE,2
"3196_13_14A",13,2022,TRUE,TRUE,2,9,TRUE,2
"3287_13_10H",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3299_13_1G",13,2022,TRUE,TRUE,1,14,FALSE,NA
"3333_13_12A",13,2022,TRUE,TRUE,2,7.5,TRUE,2
"3336_13_3C",13,2022,TRUE,TRUE,2,18,TRUE,1
"3355_13_16C",13,2022,TRUE,TRUE,1,13,FALSE,NA
"3356_13_15G",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3357_13_16J",13,2022,TRUE,TRUE,3,13,TRUE,1
"3358_13_16A",13,2022,TRUE,TRUE,5,10,TRUE,3
"3359_13_14H",13,2022,TRUE,TRUE,1,11,FALSE,NA
"3367_13_3H",13,2022,TRUE,TRUE,2,7,TRUE,1
"3373_13_13J",13,2022,TRUE,TRUE,3,12,TRUE,2
"3375_13_14F",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3376_13_16F",13,2022,TRUE,TRUE,4,11,TRUE,3
"3377_13_18D",13,2022,TRUE,TRUE,1,9,FALSE,NA
"3382_13_5C",13,2022,TRUE,TRUE,5,8,TRUE,3
"3383_13_18I",13,2022,TRUE,TRUE,1,9,FALSE,NA
"3384_13_6G",13,2022,TRUE,TRUE,3,13.5,TRUE,1
"3385_13_16D",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3389_13_16D",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3390_13_7G",13,2022,TRUE,TRUE,6,13.5,TRUE,2
"3391_13_7G",13,2022,TRUE,TRUE,2,9,TRUE,1
"3392_13_18C",13,2022,TRUE,TRUE,2,12,FALSE,NA
"3393_13_18C",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3396_13_12B",13,2022,TRUE,TRUE,4,10,TRUE,3
"3397_13_17G",13,2022,TRUE,TRUE,4,14,TRUE,2
"3400_13_3H",13,2022,TRUE,TRUE,2,15,FALSE,NA
"3419_13_16F",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3420_13_18B",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3421_13_0C",13,2022,TRUE,TRUE,3,19,TRUE,2
"3422_13_0C",13,2022,TRUE,TRUE,2,14.5,TRUE,1
"3427_13_6I",13,2022,TRUE,TRUE,2,17,FALSE,NA
"3428_13_0D",13,2022,TRUE,TRUE,2,16.5,TRUE,1
"3429_13_0D",13,2022,TRUE,TRUE,2,15,TRUE,1
"3431_13_0D",13,2022,TRUE,TRUE,5,15.5,TRUE,2
"3433_13_3A",13,2022,TRUE,TRUE,8,13.5,TRUE,4
"3438_13_17A",13,2022,TRUE,TRUE,2,9,FALSE,NA
"3441_13_2B",13,2022,TRUE,TRUE,4,14,TRUE,3
"3478_13_16B",13,2022,TRUE,TRUE,3,15.5,FALSE,NA
"3480_13_16C",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3481_13_12F",13,2022,TRUE,TRUE,4,19,TRUE,3
"3483_13_15D",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3491_13_15E",13,2022,TRUE,TRUE,2,21,FALSE,NA
"3492_13_15C",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3494_13_16D",13,2022,TRUE,TRUE,5,11,TRUE,3
"3497_13_17C",13,2022,TRUE,TRUE,3,15,TRUE,1
"3498_13_14D",13,2022,TRUE,TRUE,2,11,FALSE,NA
"3500_13_14C",13,2022,TRUE,TRUE,2,19,FALSE,NA
"3515_13_14G",13,2022,TRUE,TRUE,4,11,TRUE,4
"3535_13_18A",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3558_13_0F",13,2022,FALSE,FALSE,NA,NA,NA,NA
"3559_13_4C",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3565_13_19F",13,2022,TRUE,TRUE,2,15,TRUE,3
"3573_13_18D",13,2022,FALSE,FALSE,NA,NA,NA,NA
"3590_13_9C",13,2022,TRUE,TRUE,1,9.5,TRUE,1
"3593_13_12A",13,2022,TRUE,TRUE,3,12.5,TRUE,2
"3595_13_2F",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3604_13_2H",13,2022,TRUE,TRUE,5,13,TRUE,3
"3605_13_15F",13,2022,TRUE,TRUE,5,15,TRUE,3
"3616_13_10B",13,2022,TRUE,TRUE,2,14,TRUE,2
"3617_13_19G",13,2022,TRUE,TRUE,2,8,FALSE,NA
"3620_13_12J",13,2022,TRUE,TRUE,3,11,TRUE,2
"3628_13_17D",13,2022,TRUE,TRUE,4,15.5,TRUE,2
"3638_13_8C",13,2022,TRUE,TRUE,3,10,TRUE,3
"3642_13_10G",13,2022,TRUE,TRUE,5,14,TRUE,4
"3658_13_11I",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3675_13_13I",13,2022,TRUE,TRUE,4,17.5,TRUE,2
"3681_13_19D",13,2022,TRUE,TRUE,1,12,FALSE,NA
"3694_13_9A",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3700_13_15D",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3701_13_19E",13,2022,TRUE,TRUE,2,16.5,TRUE,1
"3705_13_14H",13,2022,TRUE,TRUE,3,13,TRUE,1
"3709_13_4F",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3724_13_14C",13,2022,TRUE,TRUE,2,17,TRUE,1
"3726_13_0E",13,2022,TRUE,TRUE,2,17,TRUE,1
"3727_13_8D",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3756_13_12G",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3769_13_0G",13,2022,TRUE,TRUE,2,12,TRUE,1
"3775_13_11G",13,2022,TRUE,TRUE,4,9.5,TRUE,2
"3778_13_4H",13,2022,TRUE,TRUE,2,14.5,FALSE,NA
"3780_13_7J",13,2022,TRUE,TRUE,3,13,TRUE,2
"3781_13_19C",13,2022,TRUE,TRUE,1,12,FALSE,NA
"3823_13_18G",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3826_13_5A",13,2022,TRUE,TRUE,3,15,TRUE,2
"3830_13_18C",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3853_13_16A",13,2022,TRUE,TRUE,6,12,TRUE,4
"3953_13_17A",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3978_13_2F",13,2022,TRUE,TRUE,5,11,TRUE,4
"3980_13_0F",13,2022,TRUE,TRUE,4,22.5,TRUE,2
"3989_13_17A",13,2022,TRUE,TRUE,4,12,TRUE,1
"3997_13_12G",13,2022,TRUE,TRUE,2,15,FALSE,NA
"3_13_8H",13,2022,TRUE,FALSE,NA,NA,FALSE,NA
"7514_13_17G",13,2022,TRUE,TRUE,1,15,FALSE,NA
"7527_13_3F",13,2022,TRUE,TRUE,1,13,FALSE,NA
"7532_13_12H",13,2022,TRUE,TRUE,2,10,TRUE,2
"7537_13_4C",13,2022,TRUE,TRUE,6,10,TRUE,3
"7571_13_9G",13,2022,TRUE,TRUE,2,14,FALSE,NA
"7589_13_6I",13,2022,TRUE,TRUE,2,13,FALSE,NA
"7592_13_7J",13,2022,TRUE,TRUE,4,12,TRUE,2
"3004_14_0A",14,2022,TRUE,TRUE,4,26,TRUE,3
"3032_14_6B",14,2022,FALSE,FALSE,NA,NA,NA,NA
"3035_14_3B",14,2022,TRUE,TRUE,6,14,TRUE,3
"3058_14_2A",14,2022,TRUE,TRUE,2,18.5,FALSE,NA
"3062_14_19G",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3066_14_17B",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3084_14_12A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3085_14_5B",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3086_14_9C",14,2022,TRUE,TRUE,3,23,TRUE,2
"3101_14_19D",14,2022,TRUE,TRUE,2,20,TRUE,1
"3107_14_13A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3118_14_17A",14,2022,TRUE,TRUE,2,16,TRUE,1
"3149_14_19A",14,2022,TRUE,TRUE,5,16,TRUE,3
"3158_14_4C",14,2022,TRUE,TRUE,3,16,TRUE,2
"3169_14_15A",14,2022,TRUE,TRUE,1,12,FALSE,NA
"3300_14_6B",14,2022,TRUE,TRUE,1,25,FALSE,NA
"3305_14_7B",14,2022,TRUE,TRUE,2,14,TRUE,1
"3326_14_4C",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3340_14_4A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3346_14_19F",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3350_14_2A",14,2022,TRUE,TRUE,1,15.5,FALSE,NA
"3359_14_14C",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3360_14_8D",14,2022,TRUE,TRUE,4,22,TRUE,3
"3361_14_9B",14,2022,TRUE,TRUE,1,19,FALSE,NA
"3362_14_8A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3364_14_14H",14,2022,FALSE,FALSE,NA,NA,NA,NA
"3366_14_9C",14,2022,TRUE,TRUE,3,15,TRUE,2
"3367_14_15H",14,2022,TRUE,TRUE,6,20.5,TRUE,4
"3370_14_16A",14,2022,TRUE,TRUE,1,16,FALSE,NA
"3374_14_19G",14,2022,TRUE,TRUE,1,15,FALSE,NA
"3378_14_16A",14,2022,TRUE,TRUE,2,11.5,FALSE,NA
"3379_14_2A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3380_14_5A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3381_14_5A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3382_14_4A",14,2022,TRUE,TRUE,1,23,FALSE,NA
"3383_14_3A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3385_14_5D",14,2022,TRUE,TRUE,3,16.5,TRUE,1
"3398_14_6A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3430_14_6B",14,2022,TRUE,TRUE,1,21,TRUE,2
"3431_14_1F",14,2022,TRUE,TRUE,2,2.5,FALSE,NA
"3432_14_2J",14,2022,TRUE,TRUE,4,19,TRUE,3
"3433_14_0I",14,2022,TRUE,TRUE,4,20,TRUE,2
"3434_14_7B",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3435_14_5A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3440_14_19F",14,2022,TRUE,TRUE,4,18,TRUE,1
"3459_14_1A",14,2022,TRUE,TRUE,5,14.5,TRUE,3
"3460_14_7J",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3463_14_5B",14,2022,TRUE,TRUE,2,20.5,TRUE,1
"3464_14_1B",14,2022,TRUE,TRUE,1,9.5,TRUE,1
"3468_14_5C",14,2022,TRUE,TRUE,1,19,FALSE,NA
"3469_14_3A",14,2022,TRUE,TRUE,4,16.5,TRUE,2
"3471_14_9A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3475_14_5D",14,2022,TRUE,TRUE,1,14,FALSE,NA
"3482_14_13B",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3486_14_5A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3487_14_6C",14,2022,TRUE,TRUE,1,21,FALSE,NA
"3493_14_12B",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3495_14_1A",14,2022,TRUE,TRUE,2,11,TRUE,1
"3520_14_7A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3526_14_14E",14,2022,TRUE,TRUE,3,13,TRUE,3
"3528_14_19C",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3530_14_19C",14,2022,TRUE,TRUE,1,14,FALSE,NA
"3534_14_6B",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3551_14_18C",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3556_14_15H",14,2022,TRUE,TRUE,4,16,TRUE,3
"3575_14_19G",14,2022,TRUE,TRUE,2,12.5,TRUE,1
"3587_14_19C",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3607_14_10D",14,2022,TRUE,TRUE,4,17,TRUE,2
"3626_14_3A",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3661_14_7I",14,2022,TRUE,TRUE,5,25,TRUE,3
"3671_14_5C",14,2022,TRUE,TRUE,4,23,TRUE,2
"3682_14_10D",14,2022,TRUE,TRUE,5,20,TRUE,3
"3689_14_4B",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3699_14_0E",14,2022,TRUE,TRUE,3,20,TRUE,2
"3711_14_2G",14,2022,TRUE,TRUE,2,12,TRUE,1
"3712_14_19E",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3722_14_19H",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3752_14_0H",14,2022,TRUE,TRUE,3,18,TRUE,1
"3754_14_1F",14,2022,TRUE,TRUE,1,22.5,FALSE,NA
"3764_14_10B",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3776_14_3J",14,2022,TRUE,TRUE,1,19,TRUE,1
"3816_14_6G",14,2022,TRUE,TRUE,2,20,TRUE,1
"3829_14_19D",14,2022,TRUE,TRUE,2,15,TRUE,1
"3838_14_14G",14,2022,TRUE,TRUE,3,18,TRUE,1
"3840_14_17F",14,2022,TRUE,TRUE,2,12.5,FALSE,NA
"3885_14_9D",14,2022,TRUE,TRUE,2,21,TRUE,1
"3913_14_5E",14,2022,TRUE,TRUE,4,20,TRUE,2
"3926_14_5D",14,2022,TRUE,TRUE,3,18,TRUE,1
"3928_14_17B",14,2022,TRUE,FALSE,NA,NA,FALSE,NA
"7518_14_5D",14,2022,TRUE,TRUE,1,19,FALSE,NA
"7528_14_5B",14,2022,TRUE,TRUE,1,18.5,FALSE,NA
"7557_14_7G",14,2022,TRUE,TRUE,2,20,TRUE,2
"7566_14_0D",14,2022,TRUE,TRUE,2,19.5,FALSE,NA
"7574_14_2A",14,2022,TRUE,TRUE,2,27,FALSE,NA
"7575_14_5B",14,2022,TRUE,TRUE,2,15.5,TRUE,1
"7576_14_12A",14,2022,TRUE,TRUE,2,16,TRUE,1
"7577_14_3B",14,2022,TRUE,TRUE,3,17,FALSE,NA
"7594_14_10B",14,2022,TRUE,TRUE,2,16,FALSE,NA
"7595_14_10A",14,2022,TRUE,TRUE,1,14,FALSE,NA
"3006_15_18B",15,2022,TRUE,TRUE,3,25,TRUE,1
"3014_15_9I",15,2022,TRUE,TRUE,6,14,TRUE,2
"3017_15_7G",15,2022,TRUE,TRUE,6,19,TRUE,2
"3021_15_9J",15,2022,TRUE,TRUE,4,19,TRUE,2
"3047_15_14J",15,2022,TRUE,TRUE,6,24,TRUE,3
"3052_15_3J",15,2022,TRUE,TRUE,4,20,TRUE,2
"3063_15_1J",15,2022,TRUE,TRUE,3,22,TRUE,1
"3065_15_2F",15,2022,TRUE,TRUE,9,22,TRUE,3
"3068_15_6I",15,2022,TRUE,TRUE,6,17,TRUE,2
"3083_15_7I",15,2022,TRUE,TRUE,7,17.5,TRUE,3
"3094_15_14D",15,2022,FALSE,FALSE,NA,NA,NA,NA
"3095_15_6J",15,2022,TRUE,TRUE,5,20,TRUE,2
"3104_15_15J",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3112_15_15D",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3116_15_16C",15,2022,TRUE,TRUE,9,25,TRUE,3
"3156_15_19D",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3157_15_0J",15,2022,FALSE,FALSE,NA,NA,NA,NA
"3177_15_6G",15,2022,TRUE,TRUE,7,22.5,TRUE,4
"3297_15_12I",15,2022,TRUE,TRUE,4,21,TRUE,2
"3303_15_10J",15,2022,FALSE,FALSE,NA,NA,NA,NA
"3332_15_5J",15,2022,TRUE,TRUE,3,21,FALSE,NA
"3341_15_3H",15,2022,TRUE,TRUE,10,24.5,TRUE,7
"3354_15_11B",15,2022,TRUE,TRUE,11,14,TRUE,7
"3367_15_14B",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3368_15_14D",15,2022,TRUE,TRUE,1,17,FALSE,NA
"3369_15_18D",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3371_15_14C",15,2022,TRUE,TRUE,7,20,TRUE,3
"3372_15_19C",15,2022,TRUE,TRUE,2,24,TRUE,3
"3377_15_14G",15,2022,TRUE,TRUE,5,23,TRUE,3
"3384_15_16I",15,2022,TRUE,TRUE,4,17,TRUE,4
"3390_15_19C",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3391_15_16A",15,2022,TRUE,TRUE,4,21,TRUE,2
"3392_15_1I",15,2022,FALSE,FALSE,NA,NA,NA,NA
"3393_15_0J",15,2022,TRUE,TRUE,3,19,TRUE,2
"3395_15_16G",15,2022,TRUE,TRUE,6,18,TRUE,3
"3397_15_11F",15,2022,TRUE,TRUE,6,19,TRUE,3
"3399_15_10J",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3401_15_12G",15,2022,TRUE,TRUE,3,21,TRUE,2
"3402_15_9F",15,2022,TRUE,TRUE,4,19.5,FALSE,NA
"3403_15_13J",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3404_15_9G",15,2022,TRUE,TRUE,4,17.5,FALSE,NA
"3405_15_8H",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3417_15_6I",15,2022,TRUE,TRUE,6,20,TRUE,3
"3423_15_2I",15,2022,TRUE,TRUE,3,24,TRUE,2
"3426_15_1J",15,2022,TRUE,TRUE,2,21.5,TRUE,1
"3427_15_1J",15,2022,TRUE,TRUE,4,19.5,TRUE,2
"3436_15_17H",15,2022,TRUE,TRUE,4,20,TRUE,2
"3446_15_15C",15,2022,TRUE,TRUE,3,25,TRUE,1
"3455_15_15C",15,2022,TRUE,TRUE,3,17,TRUE,2
"3457_15_18A",15,2022,TRUE,TRUE,4,26,TRUE,2
"3458_15_8I",15,2022,TRUE,TRUE,2,15,TRUE,1
"3472_15_6J",15,2022,TRUE,TRUE,5,22,TRUE,4
"3478_15_17I",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3479_15_5F",15,2022,TRUE,TRUE,11,21,TRUE,6
"3481_15_15H",15,2022,TRUE,TRUE,4,22,TRUE,1
"3482_15_16J",15,2022,TRUE,TRUE,2,21,TRUE,1
"3485_15_3A",15,2022,TRUE,TRUE,13,18,TRUE,6
"3489_15_14G",15,2022,TRUE,TRUE,3,18,TRUE,2
"3490_15_12C",15,2022,TRUE,TRUE,3,15,TRUE,2
"3491_15_17E",15,2022,TRUE,TRUE,7,21,TRUE,3
"3492_15_16D",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3493_15_14E",15,2022,TRUE,TRUE,3,20,TRUE,2
"3494_15_15C",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3495_15_12C",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3496_15_15A",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3497_15_14C",15,2022,FALSE,FALSE,NA,NA,NA,NA
"3498_15_16C",15,2022,TRUE,TRUE,3,24,FALSE,NA
"3500_15_10D",15,2022,TRUE,TRUE,5,16,TRUE,3
"3581_15_15I",15,2022,TRUE,TRUE,4,21,TRUE,2
"3612_15_12E",15,2022,TRUE,TRUE,2,14,TRUE,2
"3615_15_12F",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3621_15_18A",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3659_15_4C",15,2022,TRUE,TRUE,10,17.5,TRUE,5
"3672_15_3H",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3673_15_10A",15,2022,TRUE,TRUE,3,15.5,TRUE,2
"3686_15_16H",15,2022,TRUE,TRUE,5,27,FALSE,NA
"3693_15_17G",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3706_15_13H",15,2022,TRUE,TRUE,4,20,TRUE,2
"3734_15_10H",15,2022,TRUE,TRUE,3,16,TRUE,2
"3736_15_14B",15,2022,TRUE,TRUE,5,23,TRUE,4
"3737_15_12E",15,2022,TRUE,TRUE,5,17,FALSE,NA
"3738_15_17H",15,2022,TRUE,TRUE,4,20,TRUE,1
"3740_15_13J",15,2022,TRUE,TRUE,9,18,TRUE,7
"3742_15_10J",15,2022,TRUE,TRUE,3,19.5,FALSE,NA
"3745_15_12F",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3755_15_11I",15,2022,TRUE,TRUE,5,17.5,TRUE,1
"3757_15_13G",15,2022,TRUE,TRUE,3,13,TRUE,2
"3760_15_8G",15,2022,TRUE,TRUE,2,17,FALSE,NA
