"year","plantid","plot","tag","umbel.no","no.seeds","notes"
2024,"7565_3_19D",3,"7565","1",0,"counted on 13-Jun"
2024,"7565_3_19D",3,"7565","2",152,"counted on 13-Jun"
2024,"3304_3_3B",3,"3304","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3462_3_2A",3,"3462","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"7573_3_3A",3,"7573","1",42,"counted on 13-Jun"
2024,"3796_3_6D",3,"3796","1",0,"counted on 5-Jun; final two umbels are for plant 3798"
2024,"3796_3_6D",3,"3796","2",0,"counted on 5-Jun; final two umbels are for plant 3798"
2024,"3796_3_6D",3,"3796","3",0,"counted on 5-Jun; final two umbels are for plant 3798"
2024,"3796_3_6D",3,"3796","4",46,"counted on 5-Jun; final two umbels are for plant 3798"
2024,"7684_3_16A",3,"7684","1",6,"counted on 5-Jun"
2024,"7539_3_16C",3,"7539","1",24,"counted on 13-Jun"
2024,"7539_3_16C",3,"7539","2",64,"counted on 13-Jun"
2024,"3831_3_3C",3,"3831","1",2,"counted on 5-Jun"
2024,"3056_3_0B",3,"3056","1",50,"counted on 13-Jun"
2024,"3919_3_0B",3,"3919","1",4,"counted on 13-Jun"
2024,"3906_3_1C",3,"3906","1",0,"counted on 5-Jun; found pulled from ground with 8 premature fruit"
2024,"3799_3_3D",3,"3799","1",0,"counted on 13-Jun"
2024,"BSP_3_4F",3,"BSP","1",84,"counted on 13-Jun"
2024,"7677_3_5B",3,"7677","1",26,"counted on 5-Jun"
2024,"3015_3_0F",3,"3015","1",6,"counted on 15-Jun"
2024,"3015_3_0F",3,"3015","2",116,"counted on 15-Jun"
2024,"7670_3_7I",3,"7670","1",0,"counted on 5-Jun"
2024,"3797_3_4I",3,"3797","1",0,"counted on 5-Jun"
2024,"7591_4_9J",4,"7591","1",12,"counted on 13-Jun"
2024,"7591_4_9J",4,"7591","2",114,"counted on 13-Jun"
2024,"7591_4_9J",4,"7591","3",16,"counted on 13-Jun"
2024,"7696_4_0A",4,"7696","1",82,"counted on 5-Jun; one stem eaten only one umbel left"
2024,"3154_4_1A",4,"3154","1",18,"counted on 5-Jun"
2024,"1411_4_6G",4,"1411","1",96,"counted on 5-Jun"
2024,"3730_4_0J",4,"3730","1",76,"counted on 5-Jun; only one umbel present"
2024,"7550_4_0H",4,"7550","1",30,"counted on 5-Jun"
2024,"7553_5_5D",5,"7553","1",18,"counted on 5-Jun"
2024,"3685_5_19B",5,"3685","1",42,"counted on 13-Jun"
2024,"3152_5_0F",5,"3152","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3788_5_0E",5,"3788","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3199_5_6A",5,"3199","1",40,"counted on 13-Jun"
2024,"3199_5_6A",5,"3199","2",78,"counted on 13-Jun"
2024,"3546_5_10D",5,"3546","1",0,"counted on ; plant/umbels gone;"
2024,"YTP_5_11E",5,"YTP","1",0,"counted on ; plant/umbels gone;"
2024,"3833_5_17A",5,"3833","1",38,"counted on 13-Jun"
2024,"7555_5_19A",5,"7555","1",0,"counted on 5-Jun"
2024,"7555_5_19A",5,"7555","2",0,"counted on 5-Jun"
2024,"3135_5_19D",5,"3135","1",124,"counted on 13-Jun"
2024,"3697_5_17H",5,"3697","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3888_5_18I",5,"3888","1",0,"counted on 5-Jun"
2024,"3888_5_18I",5,"3888","2",16,"counted on 5-Jun"
2024,"5042_5_19G",5,"5042","1",74,"counted on 13-Jun"
2024,"5042_5_19G",5,"5042","2",0,"counted on 13-Jun"
2024,"3869_5_17E",5,"3869","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3473_5_18F",5,"3473","1",0,"counted on 5-Jun; detached - pulled? Had 10 fruits developing; exclude from analysis?"
2024,"3127_5_16A",5,"3127","1",0,"counted on 5-Jun"
2024,"3811_5_16J",5,"3811","1",0,"counted on 13-Jun"
2024,"3811_5_16J",5,"3811","2",64,"counted on 13-Jun"
2024,"3022_5_14J",5,"3022","1",64,"counted on 13-Jun"
2024,"3125_5_15D",5,"3125","1",0,"counted on 13-Jun"
2024,"3677_5_14E",5,"3677","1",42,"counted on 13-Jun"
2024,"5036_5_11I",5,"5036","1",30,"counted on 5-Jun"
2024,"3807_5_11I",5,"3807","1",96,"counted on 13-Jun"
2024,"5034_5_10H",5,"5034","1",0,"counted on 13-Jun"
2024,"5034_5_10H",5,"5034","2",8,"counted on 13-Jun"
2024,"3836_5_9C",5,"3836","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3198_5_9B",5,"3198","1",12,"counted on 5-Jun"
2024,"3810_5_8C",5,"3810","1",0,"counted on 5-Jun"
2024,"3810_5_8C",5,"3810","2",12,"counted on 5-Jun"
2024,"5022_5_9F",5,"5022","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3649_5_11B",5,"3649","1",0,"counted on 5-Jun"
2024,"3649_5_11B",5,"3649","2",30,"counted on 5-Jun"
2024,"3338_5_4I",5,"3338","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3877_5_3J",5,"3877","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3197_5_3A",5,"3197","1",12,"counted on 5-Jun"
2024,"3197_5_3A",5,"3197","2",4,"counted on 5-Jun"
2024,"3197_5_3A",5,"3197","3",76,"counted on 5-Jun"
2024,"3197_5_3A",5,"3197","4",74,"counted on 5-Jun"
2024,"7519_5_3C",5,"7519","1",0,"counted on 13-Jun"
2024,"7519_5_3C",5,"7519","2",72,"counted on 13-Jun"
2024,"3148_5_3C",5,"3148","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3560_5_4C",5,"3560","1",16,"counted on 5-Jun"
2024,"5026_5_4C",5,"5026","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3196_5_5D",5,"3196","1",0,"counted on 5-Jun"
2024,"3820_5_4C",5,"3820","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"7597_5_7F",5,"7597","1",74,"counted on 13-Jun"
2024,"3125_5_3I",5,"3125","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3109_5_12F",5,"3109","1",6,"counted on 5-Jun"
2024,"3714_5_6H",5,"3714","1",26,"counted on 5-Jun"
2024,"3714_5_6H",5,"3714","2",36,"counted on 5-Jun"
2024,"7691_5_7J",5,"7691","1",64,"counted on 5-Jun"
2024,"7675_5_10J",5,"7675","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3644_5_9H",5,"3644","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"5021_5_6E",5,"5021","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3615_5_11J",5,"3615","1",36,"counted on 13-Jun"
2024,"3488_5_12J",5,"3488","1",8,"counted on 5-Jun"
2024,"3488_5_12J",5,"3488","2",18,"counted on 5-Jun"
2024,"3488_5_12J",5,"3488","3",38,"counted on 5-Jun"
2024,"3010_5_14F",5,"3010","1",0,"counted on 13-Jun"
2024,"3010_5_14F",5,"3010","2",26,"counted on 13-Jun"
2024,"3710_5_14H",5,"3710","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3817_5_16H",5,"3817","1",0,"counted on 5-Jun"
2024,"3817_5_16H",5,"3817","2",0,"counted on 5-Jun"
2024,"5045_5_14B",5,"5045","1",0,"counted on 5-Jun"
2024,"3361_5_14B",5,"3361","1",0,"counted on 13-Jun"
2024,"3361_5_14B",5,"3361","2",0,"counted on 13-Jun"
2024,"3361_5_14B",5,"3361","3",60,"counted on 13-Jun"
2024,"3470_5_11H",5,"3470","1",0,"counted on 5-Jun"
2024,"3074_5_11C",5,"3074","1",0,"counted on 5-Jun"
2024,"3093_5_15B",5,"3093","1",0,"counted on 13-Jun"
2024,"3093_5_15B",5,"3093","2",16,"counted on 13-Jun"
2024,"3067_5_16F",5,"3067","1",0,"counted on 5-Jun"
2024,"7676_5_19F",5,"7676","1",0,"counted on 5-Jun"
2024,"3663_5_19I",5,"3663","1",112,"counted on 5-Jun"
2024,"3941_5_7B",5,"3941","1",16,"counted on 5-Jun"
2024,"3476_5_11E",5,"3476","1",0,"counted on 5-Jun"
2024,"7654_5_14E",5,"7654","1",32,"counted on 5-Jun"
2024,"7526_5_19E",5,"7526","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"5043_5_15F",5,"5043","1",22,"counted on 5-Jun"
2024,"3161_5_2F",5,"3161","1",0,"counted on 13-Jun"
2024,"3161_5_2F",5,"3161","2",20,"counted on 13-Jun"
2024,"3479_5_2G",5,"3479","1",0,"counted on 5-Jun"
2024,"7522_5_2E",5,"7522","1",0,"counted on 13-Jun; dried out stem with 15 aborted fruit"
2024,"3468_5_0I",5,"3468","1",6,"counted on 5-Jun"
2024,"3546_5_9G",5,"3546","1",20,"counted on 13-Jun"
2024,"7501_5_2C",5,"7501","1",0,"counted on 5-Jun"
2024,"3622_5_5D",5,"3622","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3191_5_5E",5,"3191","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"5017_5_5H",5,"5017","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3108_5_1I",5,"3108","1",0,"counted on 5-Jun"
2024,"7580_5_2I",5,"7580","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3120_5_8F",5,"3120","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3466_5_4B",5,"3466","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3984_5_15G",5,"3984","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3124_5_16C",5,"3124","1",84,"counted on 13-Jun"
2024,"7663_5_18D",5,"7663","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"7564_5_2B",5,"7564","1",10,"counted on 5-Jun"
2024,"7564_5_2B",5,"7564","2",28,"counted on 5-Jun"
2024,"3465_5_3C",5,"3465","1",6,"counted on 5-Jun"
2024,"3465_5_3C",5,"3465","2",0,"counted on 5-Jun"
2024,"3729_6_19F",6,"3729","1",54,"counted on 7-Jun"
2024,"3729_6_19F",6,"3729","2",44,"counted on 7-Jun"
2024,"3729_6_19F",6,"3729","3",0,"counted on 7-Jun"
2024,"3643_6_19H",6,"3643","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3136_6_16B",6,"3136","1",54,"counted on 15-Jun"
2024,"3345_6_13C",6,"3345","1",134,"counted on 7-Jun"
2024,"3345_6_13C",6,"3345","2",140,"counted on 7-Jun"
2024,"3345_6_13C",6,"3345","3",14,"counted on 7-Jun"
2024,"3358_6_12C",6,"3358","1",0,"counted on 15-Jun"
2024,"3358_6_12C",6,"3358","2",0,"counted on 15-Jun"
2024,"3358_6_12C",6,"3358","3",136,"counted on 15-Jun"
2024,"3358_6_12C",6,"3358","4",102,"counted on 15-Jun"
2024,"3358_6_12C",6,"3358","5",42,"counted on 15-Jun"
2024,"3753_6_12A",6,"3753","1",8,"counted on 15-Jun"
2024,"3753_6_12A",6,"3753","2",42,"counted on 15-Jun"
2024,"3070_6_5F",6,"3070","1",32,"counted on 15-Jun"
2024,"3070_6_5F",6,"3070","2",60,"counted on 15-Jun"
2024,"3070_6_5F",6,"3070","3",106,"counted on 15-Jun"
2024,"3048_6_9J",6,"3048","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3887_6_16D",6,"3887","1",0,"counted on 15-Jun"
2024,"3887_6_16D",6,"3887","2",44,"counted on 15-Jun"
2024,"3887_6_16D",6,"3887","3",50,"counted on 15-Jun"
2024,"3669_6_15E",6,"3669","1",46,"counted on 15-Jun; only one umbel present"
2024,"3630_6_17I",6,"3630","1",0,"counted on 7-Jun"
2024,"3372_6_15F",6,"3372","1",18,"counted on 7-Jun"
2024,"3372_6_15F",6,"3372","2",54,"counted on 7-Jun"
2024,"3374_6_19H",6,"3374","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3466_6_19B",6,"3466","1",0,"counted on 15-Jun"
2024,"3466_6_19B",6,"3466","2",62,"counted on 15-Jun"
2024,"3489_6_13B",6,"3489","1",52,"counted on 15-Jun"
2024,"3518_6_10H",6,"3518","1",0,"counted on 15-Jun"
2024,"3518_6_10H",6,"3518","2",0,"counted on 15-Jun"
2024,"3518_6_10H",6,"3518","3",54,"counted on 15-Jun"
2024,"3400_6_3E",6,"3400","1",0,"counted on 7-Jun; found unattached; one umbel had 58 immature fruit"
2024,"3400_6_3E",6,"3400","2",0,"counted on 7-Jun; found unattached; one umbel had 58 immature fruit"
2024,"3955_6_19G",6,"3955","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3648_6_16F",6,"3648","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3733_6_15G",6,"3733","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3777_6_15G",6,"3777","1",0,"counted on 7-Jun"
2024,"3790_6_5H",6,"3790","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3141_6_15D",6,"3141","1",0,"counted on 15-Jun; plant/umbels gone;"
2024,"3140_6_19D",6,"3140","1",64,"counted on 7-Jun; accidentally pulled one while counting"
2024,"3140_6_19D",6,"3140","2",48,"counted on 7-Jun; accidentally pulled one while counting"
2024,"3008_6_5H",6,"3008","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3791_6_8J",6,"3791","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3179_6_6D",6,"3179","1",50,"counted on 15-Jun; only one umbel present"
2024,"3743_6_18A",6,"3743","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3789_6_11A",6,"3789","1",120,"counted on 15-Jun"
2024,"7587_6_12A",6,"7587","1",0,"counted on 7-Jun; found stem pulled with 24 fruits"
2024,"5052_7_2J",7,"5052","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"5049_7_0E",7,"5049","1",32,"counted on 13-Jun"
2024,"5049_7_0E",7,"5049","2",28,"counted on 13-Jun"
2024,"R_7_0I",7,"R","1",0,"counted on ; plant/umbels gone;"
2024,"3450_7_3G",7,"3450","1",186,"counted on 13-Jun"
2024,"3450_7_3G",7,"3450","2",0,"counted on 13-Jun"
2024,"3450_7_3G",7,"3450","3",184,"counted on 13-Jun"
2024,"3401_7_5G",7,"3401","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7544_7_7G",7,"7544","1",0,"counted on 6-Jun"
2024,"7544_7_7G",7,"7544","2",102,"counted on 6-Jun"
2024,"3044_7_7C",7,"3044","1",0,"counted on 13-Jun"
2024,"3044_7_7C",7,"3044","2",32,"counted on 13-Jun"
2024,"3375_7_3B",7,"3375","1",0,"counted on 6-Jun"
2024,"7651_7_0A",7,"7651","1",0,"counted on 13-Jun"
2024,"7651_7_0A",7,"7651","2",46,"counted on 13-Jun"
2024,"3886_7_10B",7,"3886","1",38,"counted on 6-Jun"
2024,"3886_7_10B",7,"3886","2",78,"counted on 6-Jun"
2024,"3886_7_10B",7,"3886","3",72,"counted on 6-Jun"
2024,"3298_7_10B",7,"3298","1",0,"counted on 13-Jun; plant/umbels gone;"
2024,"5047_7_9C",7,"5047","1",2,"counted on 6-Jun"
2024,"5040_7_16D",7,"5040","1",6,"counted on 13-Jun; only two umbels present"
2024,"5040_7_16D",7,"5040","2",32,"counted on 13-Jun; only two umbels present"
2024,"5032_7_15B",7,"5032","1",0,"counted on 6-Jun; found one umbel with 29 aborted fruit"
2024,"3408_7_17C",7,"3408","1",0,"counted on 6-Jun"
2024,"3407_7_16E",7,"3407","1",0,"counted on 13-Jun"
2024,"3407_7_16E",7,"3407","2",80,"counted on 13-Jun"
2024,"3150_7_13G",7,"3150","1",0,"counted on 6-Jun; found two umbels with 17 and 8 aborted fruit"
2024,"3150_7_13G",7,"3150","2",0,"counted on 6-Jun; found two umbels with 17 and 8 aborted fruit"
2024,"5054_7_11J",7,"5054","1",102,"counted on 13-Jun; only one umbel present"
2024,"5056_7_14J",7,"5056","1",0,"counted on 6-Jun; found one umbel with 22 aborted fruit"
2024,"7644_7_2J",7,"7644","1",0,"counted on 13-Jun"
2024,"7644_7_2J",7,"7644","2",44,"counted on 13-Jun"
2024,"3981_7_0B",7,"3981","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3994_7_8J",7,"3994","1",60,"counted on 13-Jun"
2024,"3994_7_8J",7,"3994","2",68,"counted on 13-Jun"
2024,"3100_7_10A",7,"3100","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"5048_7_13D",7,"5048","1",70,"counted on 13-Jun"
2024,"5048_7_13D",7,"5048","2",138,"counted on 13-Jun"
2024,"3447_7_15D",7,"3447","1",0,"counted on ; plant/umbels gone;"
2024,"5041_7_13G",7,"5041","1",0,"counted on ; plant/umbels gone;"
2024,"3403_7_13H",7,"3403","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3477_7_14D",7,"3477","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3406_7_13J",7,"3406","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7639_7_13J",7,"7639","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7631_7_13J",7,"7631","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7643_7_13G",7,"7643","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3409_7_15C",7,"3409","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"5037_7_17E",7,"5037","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7538_7_16E",7,"7538","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3069_7_1A",7,"3069","1",0,"counted on 6-Jun"
2024,"5050_7_1A",7,"5050","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3452_7_1D",7,"3452","1",0,"counted on 13-Jun"
2024,"3452_7_1D",7,"3452","2",38,"counted on 13-Jun"
2024,"7579_7_5C",7,"7579","1",0,"counted on 6-Jun"
2024,"3089_7_5G",7,"3089","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7656_7_0J",7,"7656","1",0,"counted on 13-Jun"
2024,"7656_7_0J",7,"7656","2",22,"counted on 13-Jun"
2024,"3177_7_14E",7,"3177","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3370_7_3A",7,"3370","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3874_7_9C",7,"3874","1",0,"counted on 6-Jun; found one umbel with 29 aborted fruit"
2024,"3368_7_7H",7,"3368","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3190_10_2A",10,"3190","1",8,"counted on 6-Jun"
2024,"3547_10_5D",10,"3547","1",0,"counted on 13-Jun"
2024,"3547_10_5D",10,"3547","2",94,"counted on 13-Jun"
2024,"3655_10_6B",10,"3655","1",22,"counted on 6-Jun; no second umbel"
2024,"7559_10_7C",10,"7559","1",14,"counted on 6-Jun"
2024,"7698_10_9D",10,"7698","1",14,"counted on 6-Jun"
2024,"7698_10_9D",10,"7698","2",176,"counted on 6-Jun"
2024,"3353_10_6E",10,"3353","1",0,"counted on 6-Jun; plant/umbels gone;leaves here but no umbels"
2024,"7513_10_4C",10,"7513","1",0,"counted on 13-Jun"
2024,"7692_10_8F",10,"7692","1",0,"counted on 6-Jun"
2024,"7645_11_7A",11,"7645","1",0,"counted on 13-Jun"
2024,"3578_12_17A",12,"3578","1",0,"counted on 11-Jun"
2024,"3578_12_17A",12,"3578","2",0,"counted on 11-Jun"
2024,"3578_12_17A",12,"3578","3",96,"counted on 11-Jun"
2024,"3578_12_17A",12,"3578","4",108,"counted on 11-Jun"
2024,"3135_12_5F",12,"3135","1",0,"counted on 15-Jun"
2024,"3135_12_5F",12,"3135","2",18,"counted on 15-Jun"
2024,"3135_12_5F",12,"3135","3",92,"counted on 15-Jun"
2024,"3424_12_7G",12,"3424","1",196,"counted on 11-Jun"
2024,"3448_12_6E",12,"3448","1",10,"counted on 11-Jun"
2024,"3448_12_6E",12,"3448","2",154,"counted on 11-Jun"
2024,"3425_12_2I",12,"3425","1",164,"counted on 11-Jun"
2024,"3536_12_19A",12,"3536","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3395_12_18C",12,"3395","1",2,"counted on 11-Jun"
2024,"3445_12_11B",12,"3445","1",0,"counted on 15-Jun"
2024,"3133_12_5B",12,"3133","1",16,"counted on 11-Jun"
2024,"7530_12_13D",12,"7530","1",0,"counted on 11-Jun; plant/umbels gone;only veg leaves present"
2024,"3449_12_12B",12,"3449","1",0,"counted on 15-Jun"
2024,"3388_12_18E",12,"3388","1",6,"counted on 11-Jun"
2024,"3129_12_15H",12,"3129","1",0,"counted on 11-Jun"
2024,"3129_12_15H",12,"3129","2",36,"counted on 11-Jun"
2024,"3413_12_17I",12,"3413","1",52,"counted on 11-Jun"
2024,"3002_12_2B",12,"3002","1",130,"counted on 15-Jun"
2024,"7578_12_11B",12,"7578","1",48,"counted on 11-Jun"
2024,"3145_12_9B",12,"3145","1",0,"counted on 15-Jun"
2024,"3147_12_16B",12,"3147","1",14,"counted on 11-Jun"
2024,"3768_12_18H",12,"3768","1",0,"counted on 11-Jun; plant/umbels gone;leaves only"
2024,"7616_12_11A",12,"7616","1",14,"counted on 11-Jun"
2024,"3146_12_15B",12,"3146","1",44,"counted on 11-Jun"
2024,"3134_12_13H",12,"3134","1",0,"counted on 15-Jun"
2024,"3134_12_13H",12,"3134","2",2,"counted on 15-Jun"
2024,"3422_12_13I",12,"3422","1",42,"counted on 11-Jun"
2024,"3336_13_2B",13,"3336","1",2,"counted on 15-Jun"
2024,"3336_13_2B",13,"3336","2",38,"counted on 15-Jun"
2024,"3441_13_2B",13,"3441","1",114,"counted on 11-Jun; only one umbel present"
2024,"3187_13_0J",13,"3187","1",0,"counted on 11-Jun"
2024,"3616_13_10A",13,"3616","1",22,"counted on 11-Jun"
2024,"3515_13_17D",13,"3515","1",6,"counted on 11-Jun; only two umbels present"
2024,"3515_13_17D",13,"3515","2",2,"counted on 11-Jun; only two umbels present"
2024,"3775_13_10E",13,"3775","1",68,"counted on 11-Jun"
2024,"3590_13_9D",13,"3590","1",78,"counted on 11-Jun"
2024,"3088_13_8B",13,"3088","1",26,"counted on 11-Jun"
2024,"3088_13_8B",13,"3088","2",18,"counted on 11-Jun"
2024,"3088_13_8B",13,"3088","3",0,"counted on 11-Jun"
2024,"3088_13_8B",13,"3088","4",0,"counted on 11-Jun"
2024,"3638_13_8C",13,"3638","1",42,"counted on 11-Jun"
2024,"3638_13_8C",13,"3638","2",44,"counted on 11-Jun"
2024,"3382_13_5B",13,"3382","1",40,"counted on 11-Jun"
2024,"7527_13_3E",13,"7527","1",48,"counted on 15-Jun"
2024,"7527_13_3E",13,"7527","2",54,"counted on 15-Jun"
2024,"3123_13_5G",13,"3123","1",18,"counted on 11-Jun"
2024,"3123_13_5G",13,"3123","2",0,"counted on 11-Jun"
2024,"3123_13_5G",13,"3123","3",56,"counted on 11-Jun"
2024,"3769_13_1F",13,"3769","1",44,"counted on 11-Jun"
2024,"3604_13_1G",13,"3604","1",46,"counted on 15-Jun"
2024,"3120_13_2G",13,"3120","1",0,"counted on 11-Jun"
2024,"3120_13_2G",13,"3120","2",0,"counted on 11-Jun"
2024,"3367_13_3H",13,"3367","1",12,"counted on 11-Jun"
2024,"3826_13_4A",13,"3826","1",12,"counted on 11-Jun"
2024,"3826_13_4A",13,"3826","2",20,"counted on 11-Jun"
2024,"3155_13_5A",13,"3155","1",10,"counted on 11-Jun"
2024,"3155_13_5A",13,"3155","2",16,"counted on 11-Jun"
2024,"3178_13_2C",13,"3178","1",36,"counted on 11-Jun"
2024,"7537_13_4B",13,"7537","1",82,"counted on 15-Jun"
2024,"3026_13_3E",13,"3026","1",0,"counted on 11-Jun"
2024,"3978_13_2F",13,"3978","1",58,"counted on 15-Jun"
2024,"3978_13_2F",13,"3978","2",42,"counted on 15-Jun"
2024,"3391_13_7F",13,"3391","1",66,"counted on 11-Jun; only one umbel present"
2024,"3119_13_9H",13,"3119","1",0,"counted on 11-Jun; plant/umbels gone;only leaves present"
2024,"3384_13_6G",13,"3384","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3980_13_0E",13,"3980","1",70,"counted on 11-Jun"
2024,"3400_13_2B",13,"3400","1",42,"counted on 15-Jun"
2024,"3118_13_11G",13,"3118","1",76,"counted on 15-Jun"
2024,"3620_13_11I",13,"3620","1",18,"counted on 15-Jun; aphids on pedicels"
2024,"3018_13_9G",13,"3018","1",72,"counted on 15-Jun"
2024,"3376_13_16F",13,"3376","1",104,"counted on 15-Jun"
2024,"3117_13_16G",13,"3117","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3154_13_16J",13,"3154","1",0,"counted on 11-Jun"
2024,"3397_13_18F",13,"3397","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"7632_13_10F",13,"7632","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3433_13_3A",13,"3433","1",0,"counted on 11-Jun"
2024,"3433_13_3A",13,"3433","2",6,"counted on 11-Jun"
2024,"3421_13_0C",13,"3421","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3431_13_0D",13,"3431","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3427_13_6H",13,"3427","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3429_13_1D",13,"3429","1",62,"counted on 11-Jun"
2024,"3780_13_7J",13,"3780","1",102,"counted on 15-Jun"
2024,"7592_13_7I",13,"7592","1",0,"counted on 11-Jun"
2024,"7592_13_7I",13,"7592","2",0,"counted on 11-Jun"
2024,"7592_13_7I",13,"7592","3",70,"counted on 11-Jun"
2024,"YTP_13_6J",13,"YTP","1",0,"counted on ; plant/umbels gone;eaten 16 may"
2024,"3494_13_16G",13,"3494","1",0,"counted on 15-Jun; plant/umbels gone;"
2024,"7634_13_7J",13,"7634","1",0,"counted on 11-Jun"
2024,"3396_13_12B",13,"3396","1",14,"counted on 15-Jun"
2024,"3605_13_15E",13,"3605","1",48,"counted on 11-Jun"
2024,"3023_13_15G",13,"3023","1",0,"counted on 11-Jun"
2024,"3180_13_16G",13,"3180","1",0,"counted on 11-Jun"
2024,"3042_13_13C",13,"3042","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3481_13_12F",13,"3481","1",12,"counted on 15-Jun"
2024,"3481_13_12F",13,"3481","2",82,"counted on 15-Jun"
2024,"7642_13_15J",13,"7642","1",0,"counted on 15-Jun"
2024,"7642_13_15J",13,"7642","2",64,"counted on 15-Jun"
2024,"3422_13_0C",13,"3422","1",24,"counted on 11-Jun"
2024,"3176_13_0E",13,"3176","1",0,"counted on 11-Jun; plant/umbels gone;[this is plant 3726 see below; fix/merge]"
2024,"7628_13_2D",13,"7628","1",18,"counted on 11-Jun"
2024,"3726_13_0D",13,"3726","1",70,"counted on 11-Jun"
2024,"7589_13_6I",13,"7589","1",28,"counted on 11-Jun"
2024,"3143_13_11A",13,"3143","1",20,"counted on 11-Jun"
2024,"3675_13_13G",13,"3675","1",36,"counted on 15-Jun"
2024,"3675_13_13G",13,"3675","2",0,"counted on 15-Jun"
2024,"3128_13_12G",13,"3128","1",10,"counted on 15-Jun"
2024,"7638_13_15J",13,"7638","1",32,"counted on 15-Jun"
2024,"7638_13_15J",13,"7638","2",54,"counted on 15-Jun"
2024,"3096_13_0H",13,"3096","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"7571_13_8G",13,"7571","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3108_13_11G",13,"3108","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3305_14_8A",14,"3305","1",48,"counted on 6-Jun; no sign of second umbel"
2024,"3699_14_0E",14,"3699","1",82,"counted on 13-Jun"
2024,"3556_14_18F",14,"3556","1",0,"counted on 6-Jun"
2024,"3556_14_18F",14,"3556","2",0,"counted on 6-Jun"
