"Year","Plot","Tag","Xcoor","Ycoor","No.leaves","Stalk_Height","Leaf.length","No.umbels","umbel.diam","YrTag","Note","edited","plantid"
2018,13,3419,16,"F",1,NA,12,0,NA,"2018",NA,FALSE,"3419_13_16F"
2018,13,3420,18,"B",1,NA,9,0,NA,"2018",NA,FALSE,"3420_13_18B"
2018,13,3421,0,"C",2,NA,9,0,NA,"2018",NA,FALSE,"3421_13_0C"
2018,13,3422,0,"C",2,NA,14,0,NA,"2018",NA,FALSE,"3422_13_0C"
2018,13,3428,0,"D",2,NA,10,1,"3.2","2018",NA,FALSE,"3428_13_0D"
2018,13,3429,0,"D",4,NA,13,0,NA,"2018",NA,FALSE,"3429_13_0D"
2018,13,3431,0,"D",3,NA,11.5,0,NA,"2018",NA,FALSE,"3431_13_0D"
2018,13,3433,3,"A",2,NA,12.5,0,NA,"2018",NA,FALSE,"3433_13_3A"
2018,13,3438,17,"A",2,NA,13,0,NA,"2018",NA,FALSE,"3438_13_17A"
2018,13,3441,2,"B",2,NA,13.5,0,NA,"2018",NA,FALSE,"3441_13_2B"
2018,13,3480,16,"C",2,NA,11.5,0,NA,"2017","tag changed in 2019 (was 3356)",TRUE,"3480_13_16C"
2018,13,3481,12,"F",1,NA,9,0,NA,"2017","tag changed in 2020 (was 3389)",TRUE,"3481_13_12F"
2018,13,3515,14,"G",2,NA,8.5,0,NA,"2018",NA,FALSE,"3515_13_14G"
2018,13,3535,18,"A",0,NA,NA,NA,NA,"2016","fixed xcoor (was 16)",TRUE,"3535_13_18A"
2018,13,3558,0,"F",2,NA,13,0,NA,"2016",NA,FALSE,"3558_13_0F"
2018,13,3565,19,"F",1,NA,12,0,NA,"2016",NA,FALSE,"3565_13_19F"
2018,13,3573,18,"D",0,NA,NA,NA,NA,"2016",NA,FALSE,"3573_13_18D"
2018,13,3595,2,"F",1,NA,11,0,NA,"2016",NA,FALSE,"3595_13_2F"
2018,13,3604,2,"H",3,NA,12,1,"2.8","2016",NA,FALSE,"3604_13_2H"
2018,13,3605,15,"F",2,NA,11,1,"1","2016",NA,FALSE,"3605_13_15F"
2018,13,3616,10,"B",0,NA,NA,NA,NA,"2016",NA,FALSE,"3616_13_10B"
2018,13,3617,19,"G",0,NA,NA,NA,NA,"2016",NA,FALSE,"3617_13_19G"
2018,13,3620,12,"J",3,NA,10.5,1,"2.3","2016",NA,FALSE,"3620_13_12J"
2018,13,3628,17,"D",3,NA,15,0,NA,"2016",NA,FALSE,"3628_13_17D"
2018,13,3638,8,"C",1,NA,8,0,NA,"2016","fixed ycoor (was D)",TRUE,"3638_13_8C"
2018,13,3642,10,"G",6,NA,18.5,3,"2.3","2016",NA,FALSE,"3642_13_10G"
2018,13,3658,11,"I",2,NA,11,0,NA,"2016",NA,FALSE,"3658_13_11I"
2018,13,3675,13,"I",1,NA,9.5,0,NA,"2016",NA,FALSE,"3675_13_13I"
2018,13,3681,19,"D",1,NA,9,0,NA,"2016",NA,FALSE,"3681_13_19D"
2018,13,3694,9,"A",1,NA,7,0,NA,"2018",NA,FALSE,"3694_13_9A"
2018,13,3700,15,"D",2,NA,16,1,"2.6","2016",NA,FALSE,"3700_13_15D"
2018,13,3701,19,"E",3,NA,9,0,NA,"2016",NA,FALSE,"3701_13_19E"
2018,13,3705,14,"H",1,NA,11,0,NA,"2016",NA,FALSE,"3705_13_14H"
2018,13,3709,4,"F",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3709_13_4F"
2018,13,3823,18,"G",1,NA,12,0,NA,"2016",NA,FALSE,"3823_13_18G"
2018,13,3826,5,"A",1,NA,10,0,NA,"2016",NA,FALSE,"3826_13_5A"
2018,13,3830,18,"C",0,NA,NA,NA,NA,"2016",NA,FALSE,"3830_13_18C"
2018,13,3853,16,"A",5,NA,12.5,0,NA,"2016",NA,FALSE,"3853_13_16A"
2018,13,3880,4,"C",1,NA,10.5,0,NA,"2016",NA,FALSE,"3880_13_4C"
2018,13,3980,0,"F",4,NA,13,2,"4","2016",NA,FALSE,"3980_13_0F"
2018,13,3989,17,"A",3,NA,8,0,NA,"2017","tag changed based on 2023 note (was 3396)",TRUE,"3989_13_17A"
2018,14,3032,6,"B",1,NA,5.5,0,NA,"2016",NA,FALSE,"3032_14_6B"
2018,14,3035,3,"B",2,NA,15,0,NA,"2016",NA,FALSE,"3035_14_3B"
2018,14,3058,2,"A",5,NA,19.5,1,"2.5","2016",NA,FALSE,"3058_14_2A"
2018,14,3084,12,"A",1,NA,3,0,NA,"2016",NA,FALSE,"3084_14_12A"
2018,14,3085,5,"B",1,NA,9.5,0,NA,"2016",NA,FALSE,"3085_14_5B"
2018,14,3086,9,"C",3,NA,17,0,NA,"2018",NA,FALSE,"3086_14_9C"
2018,14,3107,13,"A",1,NA,22,0,NA,"2016",NA,FALSE,"3107_14_13A"
2018,14,3118,17,"A",1,NA,10.5,0,NA,"2016",NA,FALSE,"3118_14_17A"
2018,14,3149,19,"A",2,NA,14.5,0,NA,"2016",NA,FALSE,"3149_14_19A"
2018,14,3169,15,"A",1,NA,11,0,NA,"2016",NA,FALSE,"3169_14_15A"
2018,14,3300,6,"B",2,NA,14.5,0,NA,"2016",NA,FALSE,"3300_14_6B"
2018,14,3326,4,"C",2,NA,12,0,NA,"2018",NA,FALSE,"3326_14_4C"
2018,14,3340,4,"A",2,NA,10.5,0,NA,"2016",NA,FALSE,"3340_14_4A"
2018,14,3350,2,"A",3,NA,19.5,1,"2.7","2016",NA,FALSE,"3350_14_2A"
2018,14,3359,14,"C",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3359_14_14C"
2018,14,3360,8,"D",0,NA,NA,NA,NA,"2017",NA,FALSE,"3360_14_8D"
2018,14,3361,9,"B",0,NA,NA,NA,NA,"2017",NA,FALSE,"3361_14_9B"
2018,14,3362,8,"A",3,NA,29.5,2,"3.5","2017",NA,FALSE,"3362_14_8A"
2018,14,3364,14,"H",1,NA,14,0,NA,"2017",NA,FALSE,"3364_14_14H"
2018,14,3366,9,"C",1,NA,17,0,NA,"2017",NA,FALSE,"3366_14_9C"
2018,14,3367,15,"H",3,NA,24,1,"2.7","2017",NA,FALSE,"3367_14_15H"
2018,14,3370,16,"A",1,NA,4.5,0,NA,"2017",NA,FALSE,"3370_14_16A"
2018,14,3374,19,"G",0,NA,NA,NA,NA,"2017",NA,FALSE,"3374_14_19G"
2018,14,3378,16,"A",2,NA,13.5,0,NA,"2017",NA,FALSE,"3378_14_16A"
2018,14,3379,2,"A",2,NA,23.5,0,NA,"2017",NA,FALSE,"3379_14_2A"
2018,14,3380,5,"A",1,NA,6.5,0,NA,"2017",NA,FALSE,"3380_14_5A"
2018,14,3381,5,"A",2,NA,14.5,0,NA,"2017",NA,FALSE,"3381_14_5A"
2018,14,3382,4,"A",1,NA,6.5,0,NA,"2017",NA,FALSE,"3382_14_4A"
2018,14,3383,3,"A",2,NA,16.5,1,"3.2","2018",NA,FALSE,"3383_14_3A"
2018,14,3385,5,"D",2,NA,13.5,1,"1.7","2017",NA,FALSE,"3385_14_5D"
2018,14,3398,6,"A",0,NA,NA,NA,NA,"2017",NA,FALSE,"3398_14_6A"
2018,14,3440,19,"F",1,NA,12.5,0,NA,"2018",NA,FALSE,"3440_14_19F"
2018,14,3530,19,"C",1,NA,5.5,0,NA,"2018",NA,FALSE,"3530_14_19C"
2018,14,3551,18,"C",1,NA,9,0,NA,"2018",NA,FALSE,"3551_14_18C"
2018,14,3575,19,"G",1,NA,13.5,0,NA,"2016",NA,FALSE,"3575_14_19G"
2018,14,3587,19,"C",2,NA,19,0,NA,"2016",NA,FALSE,"3587_14_19C"
2018,14,3607,10,"D",3,NA,24.5,1,"3.2","2016",NA,FALSE,"3607_14_10D"
2018,14,3626,3,"A",1,NA,16.5,0,NA,"2016",NA,FALSE,"3626_14_3A"
2018,14,3671,5,"C",3,NA,22,1,"2.2","2016",NA,FALSE,"3671_14_5C"
2018,14,3689,4,"B",1,NA,9,0,NA,"2016",NA,FALSE,"3689_14_4B"
2018,14,3699,0,"E",2,NA,18.5,0,NA,"2016","fixed ycoor (was F)",TRUE,"3699_14_0E"
2018,14,3885,9,"D",1,NA,13,0,NA,"2016",NA,FALSE,"3885_14_9D"
2018,14,3913,5,"E",5,NA,28,2,"3","2016",NA,FALSE,"3913_14_5E"
2018,14,3926,5,"D",4,NA,21.5,1,"3","2016",NA,FALSE,"3926_14_5D"
2018,14,3928,17,"B",2,NA,12,0,NA,"2016",NA,FALSE,"3928_14_17B"
2018,15,3006,18,"B",3,NA,23,0,NA,"2018",NA,FALSE,"3006_15_18B"
2018,15,3014,9,"I",3,NA,16,0,NA,"2016",NA,FALSE,"3014_15_9I"
2018,15,3017,7,"G",4,NA,24,2,"2.4","2016",NA,FALSE,"3017_15_7G"
2018,15,3047,14,"J",2,NA,14,0,NA,"2018",NA,FALSE,"3047_15_14J"
2018,15,3052,3,"J",2,NA,16.5,0,NA,"2016",NA,FALSE,"3052_15_3J"
2018,15,3063,1,"J",0,NA,NA,NA,NA,"2016",NA,FALSE,"3063_15_1J"
2018,15,3065,2,"F",13,NA,31,6,"3.8","2016",NA,FALSE,"3065_15_2F"
2018,15,3068,6,"I",3,NA,17,1,"2.3","2016",NA,FALSE,"3068_15_6I"
2018,15,3083,7,"I",4,NA,17.5,1,"3.3","2016",NA,FALSE,"3083_15_7I"
2018,15,3094,14,"D",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3094_15_14D"
2018,15,3095,6,"J",8,NA,16.5,4,"2.7","2017",NA,FALSE,"3095_15_6J"
2018,15,3104,15,"J",1,NA,9.5,0,NA,"2018",NA,FALSE,"3104_15_15J"
2018,15,3112,15,"D",3,NA,7.5,1,"1.5","2018",NA,FALSE,"3112_15_15D"
2018,15,3116,16,"C",2,NA,17.5,0,NA,"2016",NA,FALSE,"3116_15_16C"
2018,15,3156,19,"D",3,NA,19.5,0,NA,"2016",NA,FALSE,"3156_15_19D"
2018,15,3157,0,"J",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3157_15_0J"
2018,15,3177,6,"G",4,NA,24.5,2,"3.2","2016",NA,FALSE,"3177_15_6G"
2018,15,3297,12,"I",6,NA,28.5,2,"3.3","2016",NA,FALSE,"3297_15_12I"
2018,15,3303,10,"J",4,NA,19,3,"3.5","2016",NA,FALSE,"3303_15_10J"
2018,15,3332,5,"J",5,NA,20,1,"2.1","2016",NA,FALSE,"3332_15_5J"
2018,15,3341,3,"H",2,NA,16,0,NA,"2016",NA,FALSE,"3341_15_3H"
2018,15,3354,11,"B",4,NA,11,1,"0.8","2017",NA,FALSE,"3354_15_11B"
2018,15,3367,14,"B",2,NA,10.5,1,"3.5","2017",NA,FALSE,"3367_15_14B"
2018,15,3368,14,"D",2,NA,4,1,"2.5","2018",NA,FALSE,"3368_15_14D"
2018,15,3369,18,"D",2,NA,14.5,1,"3","2017",NA,FALSE,"3369_15_18D"
2018,15,3371,14,"C",3,NA,15,1,"2.7","2017",NA,FALSE,"3371_15_14C"
2018,15,3372,19,"C",0,NA,NA,NA,NA,"2017",NA,FALSE,"3372_15_19C"
2018,15,3377,14,"G",3,NA,22,2,"3","2017",NA,FALSE,"3377_15_14G"
2018,15,3384,16,"I",6,NA,14,1,"4.3","2017",NA,FALSE,"3384_15_16I"
2018,15,3390,19,"C",3,NA,8,0,NA,"2017",NA,FALSE,"3390_15_19C"
2018,15,3391,16,"A",3,NA,5.5,2,"0.5","2018",NA,FALSE,"3391_15_16A"
2018,15,3392,1,"I",2,NA,13,1,"2.5","2017",NA,FALSE,"3392_15_1I"
2018,15,3393,0,"J",3,NA,19,1,"3.8","2017",NA,FALSE,"3393_15_0J"
2018,15,3395,16,"G",5,NA,22.5,2,"3.5","2017",NA,FALSE,"3395_15_16G"
2018,15,3397,11,"F",2,NA,6,1,"1.2","2018",NA,FALSE,"3397_15_11F"
2018,15,3399,10,"J",2,NA,11,0,NA,"2017",NA,FALSE,"3399_15_10J"
2018,15,3401,12,"G",2,NA,16.5,1,"3","2017",NA,FALSE,"3401_15_12G"
2018,15,3402,9,"F",5,NA,14.5,0,NA,"2017",NA,FALSE,"3402_15_9F"
2018,15,3403,13,"J",14,NA,21,5,"3.2","2017",NA,FALSE,"3403_15_13J"
2018,15,3404,9,"G",1,NA,16,0,NA,"2017",NA,FALSE,"3404_15_9G"
2018,15,3405,8,"H",0,NA,NA,NA,NA,"2017",NA,FALSE,"3405_15_8H"
2018,15,3417,6,"I",3,NA,22,1,"2.7","2018",NA,FALSE,"3417_15_6I"
2018,15,3423,2,"I",4,NA,17,0,NA,"2018",NA,FALSE,"3423_15_2I"
2018,15,3426,1,"J",1,NA,10.5,0,NA,"2018",NA,FALSE,"3426_15_1J"
2018,15,3427,1,"J",2,NA,11,1,"1.6","2018",NA,FALSE,"3427_15_1J"
2018,15,3436,17,"H",2,NA,16.5,0,NA,"2018",NA,FALSE,"3436_15_17H"
2018,15,3478,17,"I",1,NA,21,0,NA,"2018",NA,FALSE,"3478_15_17I"
2018,15,3479,5,"F",3,NA,21.5,0,NA,"2018",NA,FALSE,"3479_15_5F"
2018,15,3481,15,"H",5,NA,16,0,NA,"2018",NA,FALSE,"3481_15_15H"
2018,15,3482,16,"J",3,NA,15,0,NA,"2018",NA,FALSE,"3482_15_16J"
2018,15,3485,3,"A",3,NA,10,1,"1","2018",NA,FALSE,"3485_15_3A"
2018,15,3489,14,"G",2,NA,22,1,"2.2","2017",NA,FALSE,"3489_15_14G"
2018,15,3490,12,"C",2,NA,12,1,"1.6","2017",NA,FALSE,"3490_15_12C"
2018,15,3491,17,"E",3,NA,25,2,"4.5","2017",NA,FALSE,"3491_15_17E"
2018,15,3492,16,"D",4,NA,2,7,"1.5","2017",NA,FALSE,"3492_15_16D"
2018,15,3493,14,"E",4,NA,2,9,"2","2017",NA,FALSE,"3493_15_14E"
2018,15,3494,15,"C",2,NA,8.5,0,NA,"2017",NA,FALSE,"3494_15_15C"
2018,15,3495,12,"C",2,NA,11,1,"3.5","2017",NA,FALSE,"3495_15_12C"
2018,15,3496,15,"A",2,NA,26,1,"4","2017",NA,FALSE,"3496_15_15A"
2018,15,3497,14,"C",1,NA,5,0,NA,"2017",NA,FALSE,"3497_15_14C"
2018,15,3498,16,"C",3,NA,11,1,"3","2017",NA,FALSE,"3498_15_16C"
2018,15,3500,10,"D",0,NA,NA,NA,NA,"2017",NA,FALSE,"3500_15_10D"
2018,15,3581,15,"I",3,NA,14,1,"3","2016",NA,FALSE,"3581_15_15I"
2018,15,3612,12,"E",3,NA,9,2,"1.7","2018",NA,FALSE,"3612_15_12E"
2018,15,3615,12,"F",3,NA,15.5,1,"2.5","2018",NA,FALSE,"3615_15_12F"
2018,15,3659,4,"C",5,NA,21.5,3,"3.6","2016",NA,FALSE,"3659_15_4C"
2018,15,3673,10,"A",3,NA,14,2,"2.5","2018",NA,FALSE,"3673_15_10A"
2018,15,3686,16,"H",9,NA,22,3,"3.2","2016",NA,FALSE,"3686_15_16H"
2018,15,3693,17,"G",0,NA,NA,NA,NA,"2016",NA,FALSE,"3693_15_17G"
2018,15,3706,13,"H",3,NA,16,1,"1.2","2016",NA,FALSE,"3706_15_13H"
2018,15,3801,19,"E",0,NA,NA,NA,NA,"2016",NA,FALSE,"3801_15_19E"
2018,15,3818,1,"A",7,NA,14,2,"1.7","2016",NA,FALSE,"3818_15_1A"
2018,15,3832,8,"H",2,NA,13,0,NA,"2016",NA,FALSE,"3832_15_8H"
2018,15,3843,11,"J",3,NA,18.5,0,"1","2016",NA,FALSE,"3843_15_11J"
2018,15,3848,10,"J",2,NA,17,1,"2.8","2016",NA,FALSE,"3848_15_10J"
2018,15,3863,8,"I",6,NA,18.5,1,"2.3","2016",NA,FALSE,"3863_15_8I"
2018,15,3868,15,"A",4,NA,17,1,"3.6","2016",NA,FALSE,"3868_15_15A"
2018,15,3881,5,"E",3,NA,19,1,"2.7","?",NA,FALSE,"3881_15_5E"
2018,15,3882,2,"I",4,NA,20,0,NA,"2016",NA,FALSE,"3882_15_2I"
2018,15,3894,12,"G",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3894_15_12G"
2018,15,3900,11,"F",3,NA,11,0,NA,"2016",NA,FALSE,"3900_15_11F"
2018,15,3932,13,"H",NA,NA,NA,NA,NA,"2016","fixed ycoor (was J)",TRUE,"3932_15_13H"
2018,15,3940,5,"I",2,NA,16,1,"1.2","2016",NA,FALSE,"3940_15_5I"
2019,1,3046,8,"B",2,NA,14,0,NA,"2017",NA,FALSE,"3046_1_8B"
2019,1,3151,8,"H",2,13,7,1,"2.5","2016",NA,FALSE,"3151_1_8H"
2019,1,3191,11,"A",1,NA,11.5,0,NA,"2019",NA,FALSE,"3191_1_11A"
2019,1,3192,11,"B",1,NA,7.5,0,NA,"2019",NA,FALSE,"3192_1_11B"
2019,1,3193,16,"C",1,17,15,1,"3","2019",NA,FALSE,"3193_1_16C"
2019,1,3194,12,"H",1,NA,18.5,0,NA,"2019",NA,FALSE,"3194_1_12H"
2019,1,3195,16,"B",1,12,6,1,"1.5","2019",NA,FALSE,"3195_1_16B"
2019,1,3197,15,"J",1,NA,8,0,NA,"2019",NA,FALSE,"3197_1_15J"
2019,1,3198,16,"H",1,NA,10.5,0,NA,"2019",NA,FALSE,"3198_1_16H"
2019,1,3199,17,"H",1,NA,14,0,NA,"2019",NA,FALSE,"3199_1_17H"
2019,1,3200,19,"I",1,NA,5.5,0,NA,"2019",NA,FALSE,"3200_1_19I"
2019,1,3347,15,"I",1,NA,13,0,NA,"2019",NA,FALSE,"3347_1_15I"
2019,1,3410,4,"J",1,NA,9,0,NA,"2018",NA,FALSE,"3410_1_4J"
2019,1,3411,9,"J",1,NA,8,0,NA,"2018",NA,FALSE,"3411_1_9J"
2019,1,3412,9,"I",1,NA,8,0,NA,"2018",NA,FALSE,"3412_1_9I"
2019,1,3415,17,"J",1,NA,10.5,0,NA,"2019",NA,FALSE,"3415_1_17J"
2019,1,3418,18,"B",1,10,13,1,"2","2019",NA,FALSE,"3418_1_18B"
2019,1,3424,12,"G",2,11.5,13,1,"2","2019",NA,FALSE,"3424_1_12G"
2019,1,3425,19,"B",2,14,10,1,"2","2019",NA,FALSE,"3425_1_19B"
2019,1,3430,10,"A",1,NA,12.5,0,NA,"2019","dupe records removed",TRUE,"3430_1_10A"
2019,1,3432,19,"A",1,NA,10,0,NA,"2019",NA,FALSE,"3432_1_19A"
2019,1,3434,19,"F",1,NA,18,0,NA,"2019",NA,FALSE,"3434_1_19F"
2019,1,3437,16,"J",1,NA,10,0,NA,"2019",NA,FALSE,"3437_1_16J"
2019,1,3483,18,"E",1,7.5,16,1,"1.5","2019",NA,FALSE,"3483_1_18E"
2019,1,3506,2,"E",2,NA,10,0,NA,"2016",NA,FALSE,"3506_1_2E"
2019,1,3525,0,"E",2,28,8,1,"6.5","2017",NA,FALSE,"3525_1_0E"
2019,1,3527,0,"H",0,0,0,0,"0","2016",NA,FALSE,"3527_1_0H"
2019,1,3537,8,"J",0,NA,NA,NA,NA,"2017",NA,FALSE,"3537_1_8J"
2019,1,3542,0,"I",1,9.5,10,1,"2","2016",NA,FALSE,"3542_1_0I"
2019,1,3543,2,"F",1,NA,8,0,NA,"2016",NA,FALSE,"3543_1_2F"
2019,1,3553,7,"C",1,NA,6,0,NA,"2016",NA,FALSE,"3553_1_7C"
2019,1,3554,5,"I",3,14,12,1,"3","2016","fixed xcoor (was 6)",TRUE,"3554_1_5I"
2019,1,3567,3,"I",1,12,2,1,"2","2016",NA,FALSE,"3567_1_3I"
2019,1,3572,18,"H",1,NA,8.5,0,NA,"2019",NA,FALSE,"3572_1_18H"
2019,1,3583,1,"I",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3583_1_1I"
2019,1,3599,0,"I",3,NA,9.5,0,NA,"2017",NA,FALSE,"3599_1_0I"
2019,1,3608,3,"D",3,11,11.5,1,"2","2016",NA,FALSE,"3608_1_3D"
2019,1,3610,0,"C",8,26.5,15,6,"2.5","2016",NA,FALSE,"3610_1_0C"
2019,1,3611,7,"I",3,11,8,2,"2","2016",NA,FALSE,"3611_1_7I"
2019,1,3627,7,"I",1,9,8,1,"2","2016",NA,FALSE,"3627_1_7I"
2019,1,3629,4,"I",1,NA,6,0,NA,"2017",NA,FALSE,"3629_1_4I"
2019,1,3645,5,"J",2,NA,11,0,NA,"2016",NA,FALSE,"3645_1_5J"
2019,1,3650,7,"E",0,NA,NA,NA,NA,"2016",NA,FALSE,"3650_1_7E"
2019,1,3687,5,"I",0,NA,NA,NA,NA,"2016",NA,FALSE,"3687_1_5I"
2019,1,3692,7,"E",1,NA,8.5,0,NA,"2016",NA,FALSE,"3692_1_7E"
2019,1,3814,0,"J",2,NA,10.5,0,NA,"2017",NA,FALSE,"3814_1_0J"
2019,1,3821,4,"A",2,15,12,1,"3.5","2017",NA,FALSE,"3821_1_4A"
2019,1,3845,7,"G",2,10,10,1,"2","2016",NA,FALSE,"3845_1_7G"
2019,1,3860,3,"D",1,NA,8,0,NA,"2016",NA,FALSE,"3860_1_3D"
2019,1,3871,8,"J",1,NA,11,0,NA,"2016",NA,FALSE,"3871_1_8J"
2019,1,3875,9,"B",1,NA,14,0,NA,"2016",NA,FALSE,"3875_1_9B"
2019,1,3878,9,"E",0,NA,NA,NA,NA,"2016",NA,FALSE,"3878_1_9E"
2019,1,3879,3,"D",1,15,10,1,"3","2016",NA,FALSE,"3879_1_3D"
2019,1,3930,8,"G",2,NA,13,0,NA,"2016",NA,FALSE,"3930_1_8G"
2019,1,3935,4,"I",0,0,0,0,"0","2016",NA,FALSE,"3935_1_4I"
2019,1,3982,8,"B",1,NA,8.5,0,NA,"2017",NA,FALSE,"3982_1_8B"
2019,2,3013,3,"I",1,NA,8.5,0,NA,"2017",NA,FALSE,"3013_2_3I"
2019,2,3155,16,"A",1,NA,12.5,0,NA,"2019",NA,FALSE,"3155_2_16A"
2019,2,3156,11,"E",3,14.5,7,2,"2.5","2019",NA,FALSE,"3156_2_11E"
2019,2,3157,18,"E",3,26,10,2,"3","2019",NA,FALSE,"3157_2_18E"
2019,2,3159,13,"H",3,10,8,2,"2","2019",NA,FALSE,"3159_2_13H"
2019,2,3160,10,"H",1,NA,10.5,0,NA,"2019",NA,FALSE,"3160_2_10H"
2019,2,3161,10,"H",1,11.5,11,1,"2","2019",NA,FALSE,"3161_2_10H"
2019,2,3162,11,"I",1,NA,10,0,NA,"2019",NA,FALSE,"3162_2_11I"
2019,2,3163,11,"D",1,7,8,1,"2.5","2019",NA,FALSE,"3163_2_11D"
2019,2,3164,14,"B",1,NA,11,0,NA,"2019",NA,FALSE,"3164_2_14B"
2019,2,3166,12,"B",3,7,8.5,2,"1","2019",NA,FALSE,"3166_2_12B"
2019,2,3167,15,"B",1,NA,15.5,0,NA,"2019",NA,FALSE,"3167_2_15B"
2019,2,3168,13,"J",1,15,3.5,1,"2.5","2019",NA,FALSE,"3168_2_13J"
2019,2,3169,12,"J",2,NA,12.5,0,NA,"2019",NA,FALSE,"3169_2_12J"
2019,2,3171,11,"F",2,15,14,1,"3","2019",NA,FALSE,"3171_2_11F"
2019,2,3172,17,"A",2,7.5,10.5,1,"2","2019",NA,FALSE,"3172_2_17A"
2019,2,3173,14,"B",1,9.5,12,1,"1.5","2019",NA,FALSE,"3173_2_14B"
2019,2,3175,15,"A",1,NA,9,0,NA,"2019",NA,FALSE,"3175_2_15A"
2019,2,3184,9,"G",1,13,8.5,1,"3.5","2019",NA,FALSE,"3184_2_9G"
2019,2,3185,19,"B",1,NA,11,0,NA,"2019",NA,FALSE,"3185_2_19B"
2019,2,3185,7,"I",0,NA,NA,NA,NA,"2017",NA,FALSE,"3185_2_7I"
2019,2,3186,18,"D",2,13.5,9,1,"3","2019",NA,FALSE,"3186_2_18D"
2019,2,3187,19,"C",1,NA,11,0,NA,"2019",NA,FALSE,"3187_2_19C"
2019,2,3188,19,"B",1,NA,9,0,NA,"2019",NA,FALSE,"3188_2_19B"
2019,2,3189,19,"C",1,NA,11,0,NA,"2019",NA,FALSE,"3189_2_19C"
2019,2,3190,18,"C",1,NA,12,0,NA,"2019",NA,FALSE,"3190_2_18C"
2019,2,3323,2,"C",0,NA,NA,NA,NA,"2016",NA,FALSE,"3323_2_2C"
2019,2,3413,2,"E",0,NA,NA,NA,NA,"2018",NA,FALSE,"3413_2_2E"
2019,2,3475,6,"D",0,NA,NA,NA,NA,"2018",NA,FALSE,"3475_2_6D"
2019,2,3476,7,"E",1,NA,9,0,NA,"2018",NA,FALSE,"3476_2_7E"
2019,2,3477,6,"C",3,12,13,1,"1.5","2018",NA,FALSE,"3477_2_6C"
2019,2,3480,3,"G",1,NA,8,0,NA,"2018",NA,FALSE,"3480_2_3G"
2019,2,3501,0,"J",1,NA,10,0,NA,"2016",NA,FALSE,"3501_2_0J"
2019,2,3502,8,"B",4,14,12,1,"1","2016",NA,FALSE,"3502_2_8B"
2019,2,3519,9,"G",2,16,11,1,"2","2017",NA,FALSE,"3519_2_9G"
2019,2,3523,2,"D",2,11,8,1,"2","2016",NA,FALSE,"3523_2_2D"
2019,2,3531,9,"B",2,NA,13,0,NA,"2016",NA,FALSE,"3531_2_9B"
2019,2,3533,2,"C",1,NA,7,0,NA,"2016",NA,FALSE,"3533_2_2C"
2019,2,3539,7,"D",1,NA,14,0,NA,"2016",NA,FALSE,"3539_2_7D"
2019,2,3540,2,"B",1,NA,8.5,0,NA,"2016",NA,FALSE,"3540_2_2B"
2019,2,3544,0,"D",1,NA,NA,NA,NA,"2016",NA,FALSE,"3544_2_0D"
2019,2,3549,7,"A",1,NA,9,0,NA,"2016",NA,FALSE,"3549_2_7A"
2019,2,3550,9,"I",2,NA,12.5,0,NA,"2016",NA,FALSE,"3550_2_9I"
2019,2,3574,0,"A",1,NA,5,0,NA,"2016",NA,FALSE,"3574_2_0A"
2019,2,3576,1,"B",2,3.5,5.5,1,"1","2016",NA,FALSE,"3576_2_1B"
2019,2,3584,7,"F",3,16.5,10,1,"3","2016",NA,FALSE,"3584_2_7F"
2019,2,3585,3,"C",2,18.5,9,2,"3.5","?","fixed xcoor (was 2)",TRUE,"3585_2_3C"
2019,2,3597,7,"H",1,NA,15,0,NA,"2016",NA,FALSE,"3597_2_7H"
2019,2,3598,6,"D",1,NA,11,0,NA,"2016",NA,FALSE,"3598_2_6D"
2019,2,3619,3,"A",1,NA,8,0,NA,"2016",NA,FALSE,"3619_2_3A"
2019,2,3623,6,"E",0,NA,NA,NA,NA,"2016",NA,FALSE,"3623_2_6E"
2019,2,3652,0,"C",0,NA,NA,NA,NA,"2016",NA,FALSE,"3652_2_0C"
2019,2,3654,3,"G",1,NA,10,0,NA,"2016",NA,FALSE,"3654_2_3G"
2019,2,3667,5,"B",1,NA,12,0,NA,"2016",NA,FALSE,"3667_2_5B"
2019,2,3668,7,"A",1,NA,9,0,NA,"2016",NA,FALSE,"3668_2_7A"
2019,2,3698,5,"J",2,9,9.5,1,"2","2017",NA,FALSE,"3698_2_5J"
2019,2,3703,7,"C",1,NA,14.5,0,NA,"2016",NA,FALSE,"3703_2_7C"
2019,2,3841,1,"C",3,9.5,11,1,"1.5","2016",NA,FALSE,"3841_2_1C"
2019,2,3844,8,"C",1,NA,10.5,0,NA,"?","fixed xcoor (was 7)",TRUE,"3844_2_8C"
2019,2,3847,4,"E",0,NA,NA,NA,NA,"2016",NA,FALSE,"3847_2_4E"
2019,2,3858,6,"B",1,NA,13,0,NA,"2016",NA,FALSE,"3858_2_6B"
2019,2,3861,7,"A",1,NA,6,0,NA,"2016",NA,FALSE,"3861_2_7A"
2019,2,3864,8,"G",1,NA,11,0,NA,"2016",NA,FALSE,"3864_2_8G"
