"year","plantid","plot","umbel.no","no.seeds","seed.notes","in.seed","phen.umbels","phen.julis","in.phen"
2023,"3673_15",15,1,98,"",TRUE,2,"116; 123",TRUE
2023,"3686_15",15,1,140,"",TRUE,4,"123; 123; 130; 137",TRUE
2023,"3686_15",15,3,0,"",TRUE,4,"123; 123; 130; 137",TRUE
2023,"3686_15",15,4,0,"",TRUE,4,"123; 123; 130; 137",TRUE
2023,"3686_15",15,2,44,"",TRUE,4,"123; 123; 130; 137",TRUE
2023,"3734_15",15,1,0,"[datasheet says xcoord is 10; fix?]",TRUE,,,FALSE
2023,"3736_15",15,5,0,"",TRUE,6,"116; 116; 123; 130; 130; 144",TRUE
2023,"3736_15",15,4,30,"",TRUE,6,"116; 116; 123; 130; 130; 144",TRUE
2023,"3736_15",15,3,22,"",TRUE,6,"116; 116; 123; 130; 130; 144",TRUE
2023,"3736_15",15,1,50,"",TRUE,6,"116; 116; 123; 130; 130; 144",TRUE
2023,"3736_15",15,2,58,"",TRUE,6,"116; 116; 123; 130; 130; 144",TRUE
2023,"3736_15",15,6,0,"",TRUE,6,"116; 116; 123; 130; 130; 144",TRUE
2023,"3737_15",15,2,44,"",TRUE,2,"130; 130",TRUE
2023,"3737_15",15,1,12,"",TRUE,2,"130; 130",TRUE
2023,"3738_15",15,3,0,"",TRUE,3,"123; 130; 130",TRUE
2023,"3738_15",15,2,36,"",TRUE,3,"123; 130; 130",TRUE
2023,"3738_15",15,1,66,"",TRUE,3,"123; 130; 130",TRUE
2023,"3766_15",15,3,0,"",TRUE,5,"123; 123; 137; 137; 137",TRUE
2023,"3766_15",15,1,0,"",TRUE,5,"123; 123; 137; 137; 137",TRUE
2023,"3766_15",15,5,0,"",TRUE,5,"123; 123; 137; 137; 137",TRUE
2023,"3766_15",15,2,0,"",TRUE,5,"123; 123; 137; 137; 137",TRUE
2023,"3766_15",15,4,0,"",TRUE,5,"123; 123; 137; 137; 137",TRUE
2023,"3813_15",15,3,0,"",TRUE,5,"116; 123; 123; 137; 137",TRUE
2023,"3813_15",15,5,0,"",TRUE,5,"116; 123; 123; 137; 137",TRUE
2023,"3813_15",15,4,0,"",TRUE,5,"116; 123; 123; 137; 137",TRUE
2023,"3813_15",15,1,112,"",TRUE,5,"116; 123; 123; 137; 137",TRUE
2023,"3813_15",15,2,38,"",TRUE,5,"116; 123; 123; 137; 137",TRUE
2023,"7521_15",15,1,82,"",TRUE,1,"123",TRUE
2024,"3012_1",1,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"3151_1",1,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"131",TRUE
2024,"3192_1",1,2,56,"counted on 13-Jun",TRUE,2,"110; 124",TRUE
2024,"3192_1",1,1,0,"counted on 13-Jun",TRUE,2,"110; 124",TRUE
2024,"3193_1",1,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"3410_1",1,1,10,"counted on 6-Jun",TRUE,1,"117",TRUE
2024,"3411_1",1,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"131",TRUE
2024,"3432_1",1,1,44,"counted on 6-Jun",TRUE,2,"117; 117",TRUE
2024,"3506_1",1,2,0,"counted on 6-Jun",TRUE,4,"117; 124; 138; 145",TRUE
2024,"3506_1",1,4,32,"counted on 6-Jun",TRUE,4,"117; 124; 138; 145",TRUE
2024,"3506_1",1,1,0,"counted on 6-Jun",TRUE,4,"117; 124; 138; 145",TRUE
2024,"3506_1",1,3,12,"counted on 6-Jun",TRUE,4,"117; 124; 138; 145",TRUE
2024,"3525_1",1,1,24,"counted on 6-Jun",TRUE,1,"131",TRUE
2024,"3542_1",1,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,2,"117; 131",TRUE
2024,"3567_1",1,1,44,"counted on 13-Jun",TRUE,2,"110; 131",TRUE
2024,"3583_1",1,1,44,"counted on 13-Jun",TRUE,2,"117; 131",TRUE
2024,"3610_1",1,1,20,"counted on 6-Jun",TRUE,3,"110; 124; 131",TRUE
2024,"3611_1",1,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,2,"103; 117",TRUE
2024,"3627_1",1,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"103",TRUE
2024,"3629_1",1,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"131",TRUE
2024,"3645_1",1,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"3692_1",1,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"124",TRUE
2024,"3728_1",1,1,0,"counted on 6-Jun",TRUE,1,"117",TRUE
2024,"3741_1",1,1,6,"counted on 13-Jun",TRUE,5,"103; 103; 117; 124; 124",TRUE
2024,"3741_1",1,2,26,"counted on 13-Jun",TRUE,5,"103; 103; 117; 124; 124",TRUE
2024,"3741_1",1,3,94,"counted on 13-Jun",TRUE,5,"103; 103; 117; 124; 124",TRUE
2024,"3763_1",1,3,60,"counted on 13-Jun",TRUE,3,"110; 131; 131",TRUE
2024,"3763_1",1,2,30,"counted on 13-Jun",TRUE,3,"110; 131; 131",TRUE
2024,"3763_1",1,1,0,"counted on 13-Jun",TRUE,3,"110; 131; 131",TRUE
2024,"3782_1",1,1,0,"counted on 15-Jun",TRUE,2,"110; 131",TRUE
2024,"3782_1",1,2,52,"counted on 15-Jun",TRUE,2,"110; 131",TRUE
2024,"3879_1",1,1,0,"counted on 6-Jun",TRUE,3,"124; 131; 131",TRUE
2024,"3879_1",1,3,2,"counted on 6-Jun",TRUE,3,"124; 131; 131",TRUE
2024,"3879_1",1,2,0,"counted on 6-Jun",TRUE,3,"124; 131; 131",TRUE
2024,"3935_1",1,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"7536_1",1,1,4,"counted on 6-Jun",TRUE,1,"117",TRUE
2024,"7562_1",1,1,0,"counted on 6-Jun",TRUE,1,"110",TRUE
2024,"7617_1",1,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"124",TRUE
2024,"3013_2",2,1,32,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"3053_2",2,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"3155_2",2,1,0,"counted on 5-Jun",TRUE,1,"131",TRUE
2024,"3159_2",2,1,114,"counted on 13-Jun; only one umbel present",TRUE,2,"103; 131",TRUE
2024,"3168_2",2,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"3175_2",2,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"3188_2",2,1,0,"counted on 13-Jun; plant/umbels gone;",TRUE,2,"103; 131",TRUE
2024,"3413_2",2,1,0,"counted on 13-Jun",TRUE,1,"110",TRUE
2024,"3477_2",2,1,0,"counted on 5-Jun",TRUE,1,"131",TRUE
2024,"3480_2",2,1,0,"counted on ; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"3502_2",2,1,10,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"3531_2",2,1,0,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"3550_2",2,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"131",TRUE
2024,"3597_2",2,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"3751_2",2,2,36,"counted on 13-Jun",TRUE,1,"110",TRUE
2024,"3751_2",2,1,0,"counted on 13-Jun",TRUE,1,"110",TRUE
2024,"3858_2",2,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"124",TRUE
2024,"3891_2",2,1,10,"counted on 13-Jun",TRUE,1,"110",TRUE
2024,"7624_2",2,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"3015_3",3,1,6,"counted on 15-Jun",TRUE,2,"117; 138",TRUE
2024,"3015_3",3,2,116,"counted on 15-Jun",TRUE,2,"117; 138",TRUE
2024,"3056_3",3,1,50,"counted on 13-Jun",TRUE,1,"117",TRUE
2024,"3304_3",3,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,2,"110; 131",TRUE
2024,"3349_3",3,1,0,"counted on 13-Jun",TRUE,3,"103; 124; 124",TRUE
2024,"3349_3",3,2,92,"counted on 13-Jun",TRUE,3,"103; 124; 124",TRUE
2024,"3349_3",3,3,94,"counted on 13-Jun",TRUE,3,"103; 124; 124",TRUE
2024,"3462_3",3,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"3759_3",3,3,58,"counted on 13-Jun",TRUE,5,"96; 110; 110; 138; 138",TRUE
2024,"3759_3",3,1,92,"counted on 13-Jun",TRUE,5,"96; 110; 110; 138; 138",TRUE
2024,"3759_3",3,2,58,"counted on 13-Jun",TRUE,5,"96; 110; 110; 138; 138",TRUE
2024,"3759_3",3,5,0,"counted on 13-Jun",TRUE,5,"96; 110; 110; 138; 138",TRUE
2024,"3759_3",3,4,20,"counted on 13-Jun",TRUE,5,"96; 110; 110; 138; 138",TRUE
2024,"3796_3",3,2,0,"counted on 5-Jun; final two umbels are for plant 3798",TRUE,4,"110; 110; 131; 131",TRUE
2024,"3796_3",3,4,46,"counted on 5-Jun; final two umbels are for plant 3798",TRUE,4,"110; 110; 131; 131",TRUE
2024,"3796_3",3,3,0,"counted on 5-Jun; final two umbels are for plant 3798",TRUE,4,"110; 110; 131; 131",TRUE
2024,"3796_3",3,1,0,"counted on 5-Jun; final two umbels are for plant 3798",TRUE,4,"110; 110; 131; 131",TRUE
2024,"3797_3",3,1,0,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"3799_3",3,1,0,"counted on 13-Jun",TRUE,1,"117",TRUE
2024,"3831_3",3,1,2,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"3846_3",3,1,88,"counted on 13-Jun; only one umbel present",TRUE,2,"103; 117",TRUE
2024,"3906_3",3,1,0,"counted on 5-Jun; found pulled from ground with 8 premature fruit",TRUE,1,"117",TRUE
2024,"3919_3",3,1,4,"counted on 13-Jun",TRUE,1,"117",TRUE
2024,"7539_3",3,2,64,"counted on 13-Jun",TRUE,2,"117; 138",TRUE
2024,"7539_3",3,1,24,"counted on 13-Jun",TRUE,2,"117; 138",TRUE
2024,"7548_3",3,1,94,"counted on 5-Jun; only found two umbels; assuming third died",TRUE,3,"103; 117; 117",TRUE
2024,"7548_3",3,2,132,"counted on 5-Jun; only found two umbels; assuming third died",TRUE,3,"103; 117; 117",TRUE
2024,"7552_3",3,2,186,"counted on 5-Jun",TRUE,3,"96; 110; 117",TRUE
2024,"7552_3",3,1,142,"counted on 5-Jun",TRUE,3,"96; 110; 117",TRUE
2024,"7565_3",3,2,152,"counted on 13-Jun",TRUE,2,"103; 124",TRUE
2024,"7565_3",3,1,0,"counted on 13-Jun",TRUE,2,"103; 124",TRUE
2024,"7573_3",3,1,42,"counted on 13-Jun",TRUE,1,"110",TRUE
2024,"7670_3",3,1,0,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"7677_3",3,1,26,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"7684_3",3,1,6,"counted on 5-Jun",TRUE,1,"110",TRUE
2024,"BSP_3",3,1,84,"counted on 13-Jun",TRUE,1,"117",TRUE
2024,"1411_4",4,1,96,"counted on 5-Jun",TRUE,2,"110; 117",TRUE
2024,"3154_4",4,1,18,"counted on 5-Jun",TRUE,1,"110",TRUE
2024,"3730_4",4,1,76,"counted on 5-Jun; only one umbel present",TRUE,2,"117; 124",TRUE
2024,"7550_4",4,1,30,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"7591_4",4,1,12,"counted on 13-Jun",TRUE,3,"103; 117; 124",TRUE
2024,"7591_4",4,2,114,"counted on 13-Jun",TRUE,3,"103; 117; 124",TRUE
2024,"7591_4",4,3,16,"counted on 13-Jun",TRUE,3,"103; 117; 124",TRUE
2024,"7696_4",4,1,82,"counted on 5-Jun; one stem eaten only one umbel left",TRUE,3,"110; 117; 117",TRUE
2024,"3010_5",5,2,26,"counted on 13-Jun",TRUE,2,"110; 124",TRUE
2024,"3010_5",5,1,0,"counted on 13-Jun",TRUE,2,"110; 124",TRUE
2024,"3022_5",5,1,64,"counted on 13-Jun",TRUE,1,"103",TRUE
2024,"3067_5",5,1,0,"counted on 5-Jun",TRUE,2,"110; 131",TRUE
2024,"3074_5",5,1,0,"counted on 5-Jun",TRUE,2,"110; 131",TRUE
2024,"3093_5",5,1,0,"counted on 13-Jun",TRUE,2,"110; 110",TRUE
2024,"3093_5",5,2,16,"counted on 13-Jun",TRUE,2,"110; 110",TRUE
2024,"3108_5",5,1,0,"counted on 5-Jun",TRUE,1,"124",TRUE
2024,"3109_5",5,1,6,"counted on 5-Jun",TRUE,2,"110; 131",TRUE
2024,"3120_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"124",TRUE
2024,"3124_5",5,1,84,"counted on 13-Jun",TRUE,1,"124",TRUE
2024,"3125_5.15D",5,1,0,"counted on 13-Jun",TRUE,3,"103; 117; 131",TRUE
2024,"3125_5.3I",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"3127_5",5,1,0,"counted on 5-Jun",TRUE,1,"103",TRUE
2024,"3135_5",5,1,124,"counted on 13-Jun",TRUE,2,"96; 96",TRUE
2024,"3148_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"3152_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,2,"96; 110",TRUE
2024,"3161_5",5,2,20,"counted on 13-Jun",TRUE,2,"117; 117",TRUE
2024,"3161_5",5,1,0,"counted on 13-Jun",TRUE,2,"117; 117",TRUE
2024,"3191_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"3196_5",5,1,0,"counted on 5-Jun",TRUE,2,"110; 117",TRUE
2024,"3197_5",5,3,76,"counted on 5-Jun",TRUE,4,"110; 110; 131; 131",TRUE
2024,"3197_5",5,1,12,"counted on 5-Jun",TRUE,4,"110; 110; 131; 131",TRUE
2024,"3197_5",5,2,4,"counted on 5-Jun",TRUE,4,"110; 110; 131; 131",TRUE
2024,"3197_5",5,4,74,"counted on 5-Jun",TRUE,4,"110; 110; 131; 131",TRUE
2024,"3198_5",5,1,12,"counted on 5-Jun",TRUE,1,"103",TRUE
2024,"3199_5",5,2,78,"counted on 13-Jun",TRUE,3,"96; 117; 117",TRUE
2024,"3199_5",5,1,40,"counted on 13-Jun",TRUE,3,"96; 117; 117",TRUE
2024,"3338_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,2,"103; 131",TRUE
2024,"3361_5",5,3,60,"counted on 13-Jun",TRUE,3,"110; 117; 124",TRUE
2024,"3361_5",5,2,0,"counted on 13-Jun",TRUE,3,"110; 117; 124",TRUE
2024,"3361_5",5,1,0,"counted on 13-Jun",TRUE,3,"110; 117; 124",TRUE
2024,"3465_5",5,1,6,"counted on 5-Jun",TRUE,2,"131; 131",TRUE
2024,"3465_5",5,2,0,"counted on 5-Jun",TRUE,2,"131; 131",TRUE
2024,"3466_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"124",TRUE
2024,"3468_5",5,1,6,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"3470_5",5,1,0,"counted on 5-Jun",TRUE,2,"110; 131",TRUE
2024,"3473_5",5,1,0,"counted on 5-Jun; detached - pulled? Had 10 fruits developing; exclude from analysis?",TRUE,2,"103; 117",TRUE
2024,"3476_5",5,1,0,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"3479_5",5,1,0,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"3488_5",5,3,38,"counted on 5-Jun",TRUE,3,"110; 110; 110",TRUE
2024,"3488_5",5,1,8,"counted on 5-Jun",TRUE,3,"110; 110; 110",TRUE
2024,"3488_5",5,2,18,"counted on 5-Jun",TRUE,3,"110; 110; 110",TRUE
2024,"3546_5",5,1,20,"counted on 13-Jun",TRUE,2,"96; 117",TRUE
2024,"3560_5",5,1,16,"counted on 5-Jun",TRUE,1,"110",TRUE
2024,"3615_5",5,1,36,"counted on 13-Jun",TRUE,2,"110; 131",TRUE
2024,"3622_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"3644_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,2,"110; 117",TRUE
2024,"3649_5",5,1,0,"counted on 5-Jun",TRUE,2,"103; 124",TRUE
2024,"3649_5",5,2,30,"counted on 5-Jun",TRUE,2,"103; 124",TRUE
2024,"3663_5",5,1,112,"counted on 5-Jun",TRUE,1,"110",TRUE
2024,"3677_5",5,1,42,"counted on 13-Jun",TRUE,4,"103; 117; 117; 124",TRUE
2024,"3685_5",5,1,42,"counted on 13-Jun",TRUE,2,"68; 96",TRUE
2024,"3697_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,2,"96; 110",TRUE
2024,"3710_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"3714_5",5,1,26,"counted on 5-Jun",TRUE,2,"110; 131",TRUE
2024,"3714_5",5,2,36,"counted on 5-Jun",TRUE,2,"110; 131",TRUE
2024,"3788_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,2,"96; 117",TRUE
2024,"3807_5",5,1,96,"counted on 13-Jun",TRUE,2,"103; 117",TRUE
2024,"3810_5",5,2,12,"counted on 5-Jun",TRUE,3,"103; 103; 124",TRUE
2024,"3810_5",5,1,0,"counted on 5-Jun",TRUE,3,"103; 103; 124",TRUE
2024,"3811_5",5,2,64,"counted on 13-Jun",TRUE,2,"103; 117",TRUE
2024,"3811_5",5,1,0,"counted on 13-Jun",TRUE,2,"103; 117",TRUE
2024,"3817_5",5,2,0,"counted on 5-Jun",TRUE,2,"110; 117",TRUE
2024,"3817_5",5,1,0,"counted on 5-Jun",TRUE,2,"110; 117",TRUE
2024,"3820_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,2,"110; 131",TRUE
2024,"3833_5",5,1,38,"counted on 13-Jun",TRUE,2,"96; 110",TRUE
2024,"3836_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,2,"103; 110",TRUE
2024,"3869_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,2,"103; 117",TRUE
2024,"3877_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"103",TRUE
2024,"3888_5",5,1,0,"counted on 5-Jun",TRUE,2,"96; 117",TRUE
2024,"3888_5",5,2,16,"counted on 5-Jun",TRUE,2,"96; 117",TRUE
2024,"3941_5",5,1,16,"counted on 5-Jun",TRUE,2,"117; 117",TRUE
2024,"3984_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"124",TRUE
2024,"5017_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,2,"117; 124",TRUE
2024,"5021_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,3,"110; 117; 117",TRUE
2024,"5022_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"103",TRUE
2024,"5026_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,2,"110; 131",TRUE
2024,"5034_5",5,2,8,"counted on 13-Jun",TRUE,2,"103; 110",TRUE
2024,"5034_5",5,1,0,"counted on 13-Jun",TRUE,2,"103; 110",TRUE
2024,"5036_5",5,1,30,"counted on 5-Jun",TRUE,2,"103; 117",TRUE
2024,"5042_5",5,2,0,"counted on 13-Jun",TRUE,3,"96; 110; 110",TRUE
2024,"5042_5",5,1,74,"counted on 13-Jun",TRUE,3,"96; 110; 110",TRUE
2024,"5043_5",5,1,22,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"5045_5",5,1,0,"counted on 5-Jun",TRUE,1,"110",TRUE
2024,"7501_5",5,1,0,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"7519_5",5,2,72,"counted on 13-Jun",TRUE,2,"110; 124",TRUE
2024,"7519_5",5,1,0,"counted on 13-Jun",TRUE,2,"110; 124",TRUE
2024,"7522_5",5,1,0,"counted on 13-Jun; dried out stem with 15 aborted fruit",TRUE,2,"117; 131",TRUE
2024,"7526_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"7546_5",5,,,,FALSE,3,"103; 110; 117",TRUE
2024,"7553_5",5,1,18,"counted on 5-Jun",TRUE,3,"68; 103; 117",TRUE
2024,"7555_5",5,1,0,"counted on 5-Jun",TRUE,2,"96; 117",TRUE
2024,"7555_5",5,2,0,"counted on 5-Jun",TRUE,2,"96; 117",TRUE
2024,"7564_5",5,2,28,"counted on 5-Jun",TRUE,3,"131; 131; 131",TRUE
2024,"7564_5",5,1,10,"counted on 5-Jun",TRUE,3,"131; 131; 131",TRUE
2024,"7580_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"124",TRUE
2024,"7597_5",5,1,74,"counted on 13-Jun",TRUE,1,"110",TRUE
2024,"7654_5",5,1,32,"counted on 5-Jun",TRUE,1,"117",TRUE
2024,"7663_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,1,"124",TRUE
2024,"7675_5",5,1,0,"counted on 5-Jun; plant/umbels gone;",TRUE,4,"110; 110; 117; 117",TRUE
2024,"7676_5",5,1,0,"counted on 5-Jun",TRUE,1,"110",TRUE
2024,"7691_5",5,1,64,"counted on 5-Jun",TRUE,4,"110; 117; 117; 131",TRUE
2024,"YTP_5",5,1,0,"counted on ; plant/umbels gone;",TRUE,,,FALSE
2024,"3008_6",6,1,0,"counted on 7-Jun; plant/umbels gone;",TRUE,2,"124; 124",TRUE
2024,"3048_6",6,1,0,"counted on 7-Jun; plant/umbels gone;",TRUE,3,"103; 110; 117",TRUE
2024,"3070_6",6,3,106,"counted on 15-Jun",TRUE,3,"103; 124; 124",TRUE
2024,"3070_6",6,1,32,"counted on 15-Jun",TRUE,3,"103; 124; 124",TRUE
2024,"3070_6",6,2,60,"counted on 15-Jun",TRUE,3,"103; 124; 124",TRUE
2024,"3136_6",6,1,54,"counted on 15-Jun",TRUE,2,"103; 124",TRUE
2024,"3140_6",6,2,48,"counted on 7-Jun; accidentally pulled one while counting",TRUE,1,"124",TRUE
2024,"3140_6",6,1,64,"counted on 7-Jun; accidentally pulled one while counting",TRUE,1,"124",TRUE
2024,"3141_6",6,1,0,"counted on 15-Jun; plant/umbels gone;",TRUE,2,"124; 138",TRUE
2024,"3179_6",6,1,50,"counted on 15-Jun; only one umbel present",TRUE,3,"124; 124; 138",TRUE
2024,"3345_6",6,2,140,"counted on 7-Jun",TRUE,3,"103; 117; 117",TRUE
2024,"3345_6",6,3,14,"counted on 7-Jun",TRUE,3,"103; 117; 117",TRUE
2024,"3345_6",6,1,134,"counted on 7-Jun",TRUE,3,"103; 117; 117",TRUE
2024,"3358_6",6,2,0,"counted on 15-Jun",TRUE,4,"103; 110; 117; 124",TRUE
2024,"3358_6",6,3,136,"counted on 15-Jun",TRUE,4,"103; 110; 117; 124",TRUE
2024,"3358_6",6,1,0,"counted on 15-Jun",TRUE,4,"103; 110; 117; 124",TRUE
2024,"3358_6",6,5,42,"counted on 15-Jun",TRUE,4,"103; 110; 117; 124",TRUE
2024,"3358_6",6,4,102,"counted on 15-Jun",TRUE,4,"103; 110; 117; 124",TRUE
2024,"3372_6",6,2,54,"counted on 7-Jun",TRUE,2,"110; 131",TRUE
2024,"3372_6",6,1,18,"counted on 7-Jun",TRUE,2,"110; 131",TRUE
2024,"3374_6",6,1,0,"counted on 7-Jun; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"3400_6",6,1,0,"counted on 7-Jun; found unattached; one umbel had 58 immature fruit",TRUE,2,"117; 138",TRUE
2024,"3400_6",6,2,0,"counted on 7-Jun; found unattached; one umbel had 58 immature fruit",TRUE,2,"117; 138",TRUE
2024,"3466_6",6,1,0,"counted on 15-Jun",TRUE,2,"110; 138",TRUE
2024,"3466_6",6,2,62,"counted on 15-Jun",TRUE,2,"110; 138",TRUE
2024,"3489_6",6,1,52,"counted on 15-Jun",TRUE,2,"117; 138",TRUE
2024,"3518_6",6,2,0,"counted on 15-Jun",TRUE,3,"117; 117; 131",TRUE
2024,"3518_6",6,3,54,"counted on 15-Jun",TRUE,3,"117; 117; 131",TRUE
2024,"3518_6",6,1,0,"counted on 15-Jun",TRUE,3,"117; 117; 131",TRUE
2024,"3630_6",6,1,0,"counted on 7-Jun",TRUE,1,"110",TRUE
2024,"3643_6",6,1,0,"counted on 7-Jun; plant/umbels gone;",TRUE,,,FALSE
2024,"3648_6",6,1,0,"counted on 7-Jun; plant/umbels gone;",TRUE,2,"117; 124",TRUE
2024,"3669_6",6,1,46,"counted on 15-Jun; only one umbel present",TRUE,3,"117; 138; 138",TRUE
2024,"3729_6",6,2,44,"counted on 7-Jun",TRUE,5,"103; 117; 117; 117; 131",TRUE
2024,"3729_6",6,3,0,"counted on 7-Jun",TRUE,5,"103; 117; 117; 117; 131",TRUE
2024,"3729_6",6,1,54,"counted on 7-Jun",TRUE,5,"103; 117; 117; 117; 131",TRUE
2024,"3733_6",6,1,0,"counted on 7-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"3743_6",6,1,0,"counted on 7-Jun; plant/umbels gone;",TRUE,1,"138",TRUE
2024,"3753_6",6,1,8,"counted on 15-Jun",TRUE,4,"103; 117; 131; 131",TRUE
2024,"3753_6",6,2,42,"counted on 15-Jun",TRUE,4,"103; 117; 131; 131",TRUE
2024,"3777_6",6,1,0,"counted on 7-Jun",TRUE,1,"117",TRUE
2024,"3789_6",6,1,120,"counted on 15-Jun",TRUE,1,"138",TRUE
2024,"3790_6",6,1,0,"counted on 7-Jun; plant/umbels gone;",TRUE,2,"117; 117",TRUE
2024,"3791_6",6,1,0,"counted on 7-Jun; plant/umbels gone;",TRUE,1,"124",TRUE
2024,"3887_6",6,2,44,"counted on 15-Jun",TRUE,3,"110; 124; 131",TRUE
2024,"3887_6",6,1,0,"counted on 15-Jun",TRUE,3,"110; 124; 131",TRUE
2024,"3887_6",6,3,50,"counted on 15-Jun",TRUE,3,"110; 124; 131",TRUE
2024,"3955_6",6,1,0,"counted on 7-Jun; plant/umbels gone;",TRUE,,,FALSE
2024,"7587_6",6,1,0,"counted on 7-Jun; found stem pulled with 24 fruits",TRUE,1,"138",TRUE
2024,"3044_7",7,1,0,"counted on 13-Jun",TRUE,3,"103; 117; 124",TRUE
2024,"3044_7",7,2,32,"counted on 13-Jun",TRUE,3,"103; 117; 124",TRUE
2024,"3069_7",7,1,0,"counted on 6-Jun",TRUE,1,"117",TRUE
2024,"3089_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,2,"117; 117",TRUE
2024,"3100_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,2,"110; 124",TRUE
2024,"3150_7",7,2,0,"counted on 6-Jun; found two umbels with 17 and 8 aborted fruit",TRUE,3,"103; 131; 138",TRUE
2024,"3150_7",7,1,0,"counted on 6-Jun; found two umbels with 17 and 8 aborted fruit",TRUE,3,"103; 131; 138",TRUE
2024,"3177_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"124",TRUE
2024,"3298_7",7,1,0,"counted on 13-Jun; plant/umbels gone;",TRUE,2,"96; 124",TRUE
2024,"3368_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,2,"131; 131",TRUE
2024,"3370_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,3,"124; 131; 131",TRUE
