"Year","plantid","Plot","in.demo","in.phen","in.seed","No.leaves","Leaf.length","No.umbels","umbel.no","no.seeds","phen.umbels","phen.julis","demo.note","proc.note","demo.edited","seed.note"
2022,"3109_5",5,TRUE,TRUE,TRUE,3,11,2,1,50,2,"117; 138","",,FALSE,";"
2022,"3120_5",5,TRUE,FALSE,FALSE,4,19,0,,,,,"",,FALSE,
2022,"3124_5",5,TRUE,TRUE,TRUE,3,15,2,1,138,2,"110; 138","",,FALSE,";"
2022,"3124_5",5,TRUE,TRUE,TRUE,3,15,2,2,0,2,"110; 138","",,FALSE,";"
2022,"3125_5.14C",5,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3125_5.3I",5,TRUE,TRUE,TRUE,2,18,1,1,0,1,"124","",,FALSE,";"
2022,"3127_5",5,TRUE,TRUE,TRUE,3,9,2,2,66,2,"117; 124","",,FALSE,";"
2022,"3127_5",5,TRUE,TRUE,TRUE,3,9,2,1,84,2,"117; 124","",,FALSE,";"
2022,"3135_5",5,TRUE,TRUE,TRUE,4,11.5,3,1,66,3,"96; 110; 117","",,FALSE,";"
2022,"3135_5",5,TRUE,TRUE,TRUE,4,11.5,3,2,12,3,"96; 110; 117","",,FALSE,";"
2022,"3135_5",5,TRUE,TRUE,TRUE,4,11.5,3,3,0,3,"96; 110; 117","",,FALSE,";"
2022,"3144_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3148_5",5,TRUE,TRUE,TRUE,2,19.5,1,1,52,1,"124","",,FALSE,";"
2022,"3152_5",5,TRUE,TRUE,TRUE,3,21,1,1,4,1,"124","",,FALSE,";"
2022,"3153_5",5,TRUE,TRUE,TRUE,2,18,1,1,0,1,"131","",,FALSE,";"
2022,"3161_5",5,TRUE,TRUE,TRUE,4,13,3,1,78,3,"110; 138; 138","",,FALSE,";"
2022,"3161_5",5,TRUE,TRUE,TRUE,4,13,3,3,0,3,"110; 138; 138","",,FALSE,";"
2022,"3161_5",5,TRUE,TRUE,TRUE,4,13,3,2,92,3,"110; 138; 138","",,FALSE,";"
2022,"3170_5",5,TRUE,FALSE,FALSE,3,12.5,0,,,,,"",,FALSE,
2022,"3174_5",5,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3178_5",5,TRUE,TRUE,TRUE,5,15,2,2,26,2,"124; 124","",,FALSE,";"
2022,"3178_5",5,TRUE,TRUE,TRUE,5,15,2,1,30,2,"124; 124","",,FALSE,";"
2022,"3180_5",5,TRUE,FALSE,FALSE,4,14,0,,,,,"Duplicate in 17B. Could only find this tag",,FALSE,
2022,"3184_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3186_5",5,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3191_5",5,TRUE,FALSE,FALSE,2,22.5,0,,,,,"",,FALSE,
2022,"3192_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3193_5",5,TRUE,TRUE,TRUE,6,20.5,1,1,38,1,"145","",,FALSE,";"
2022,"3194_5",5,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3195_5",5,TRUE,FALSE,FALSE,4,25,0,,,,,"",,FALSE,
2022,"3196_5",5,TRUE,TRUE,TRUE,6,18,2,1,84,2,"117; 138","Maybe 2 plants",,FALSE,";"
2022,"3196_5",5,TRUE,TRUE,TRUE,6,18,2,2,20,2,"117; 138","Maybe 2 plants",,FALSE,";"
2022,"3197_5",5,TRUE,TRUE,TRUE,7,14,4,3,6,4,"117; 124; 138; 138","",,FALSE,";"
2022,"3197_5",5,TRUE,TRUE,TRUE,7,14,4,1,160,4,"117; 124; 138; 138","",,FALSE,";"
2022,"3197_5",5,TRUE,TRUE,TRUE,7,14,4,2,138,4,"117; 124; 138; 138","",,FALSE,";"
2022,"3197_5",5,TRUE,TRUE,TRUE,7,14,4,4,14,4,"117; 124; 138; 138","",,FALSE,";"
2022,"3198_5",5,TRUE,TRUE,TRUE,2,10,2,1,6,2,"117; 124","",,FALSE,";"
2022,"3198_5",5,TRUE,TRUE,TRUE,2,10,2,2,0,2,"117; 124","",,FALSE,";"
2022,"3199_5",5,TRUE,TRUE,TRUE,5,18,2,1,68,2,"117; 138","",,FALSE,"weird alien stalk;"
2022,"3199_5",5,TRUE,TRUE,TRUE,5,18,2,2,2,2,"117; 138","",,FALSE,";"
2022,"3200_5",5,TRUE,TRUE,TRUE,5,15,3,3,0,3,"110; 117; 124","",,FALSE,";"
2022,"3200_5",5,TRUE,TRUE,TRUE,5,15,3,2,46,3,"110; 117; 124","",,FALSE,";"
2022,"3200_5",5,TRUE,TRUE,TRUE,5,15,3,1,80,3,"110; 117; 124","",,FALSE,";"
2022,"3328_5",5,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3329_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3330_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3331_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP, tag really burried",,FALSE,
2022,"3334_5",5,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3338_5",5,TRUE,TRUE,TRUE,3,15,2,1,90,2,"110; 124","",,FALSE,";"
2022,"3338_5",5,TRUE,TRUE,TRUE,3,15,2,2,0,2,"110; 124","",,FALSE,";"
2022,"3342_5",5,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3343_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3361_5",5,TRUE,TRUE,TRUE,4,9,2,1,0,2,"117; 117","","tag changed from 5044 (old/dupe) to 3361 (still present in field)",TRUE,";"
2022,"3361_5",5,TRUE,TRUE,TRUE,4,9,2,2,0,2,"117; 117","","tag changed from 5044 (old/dupe) to 3361 (still present in field)",TRUE,";"
2022,"3362_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3363_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3464_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3465_5",5,TRUE,TRUE,TRUE,5,22,2,1,56,2,"124; 131","",,FALSE,";"
2022,"3465_5",5,TRUE,TRUE,TRUE,5,22,2,2,0,2,"124; 131","",,FALSE,";"
2022,"3466_5",5,TRUE,FALSE,FALSE,2,20,0,,,,,"",,FALSE,
2022,"3467_5",5,TRUE,FALSE,FALSE,5,21,0,,,,,"",,FALSE,
2022,"3468_5",5,TRUE,FALSE,FALSE,3,30,0,,,,,"",,FALSE,
2022,"3469_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP in 2020, tag pulled in 2022",,FALSE,
2022,"3470_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3471_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP ",,FALSE,
2022,"3472_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3473_5",5,TRUE,TRUE,TRUE,5,16,3,1,52,3,"96; 110; 117","",,FALSE,";"
2022,"3473_5",5,TRUE,TRUE,TRUE,5,16,3,3,0,3,"96; 110; 117","",,FALSE,";"
2022,"3473_5",5,TRUE,TRUE,TRUE,5,16,3,2,46,3,"96; 110; 117","",,FALSE,";"
2022,"3474_5",5,TRUE,FALSE,FALSE,4,20,0,,,,,"",,FALSE,
2022,"3476_5",5,TRUE,TRUE,TRUE,3,14.5,2,2,0,2,"96; 117","",,FALSE,";"
2022,"3476_5",5,TRUE,TRUE,TRUE,3,14.5,2,1,72,2,"96; 117","",,FALSE,";"
2022,"3479_5",5,TRUE,TRUE,TRUE,3,14.5,2,2,0,2,"110; 131","",,FALSE,";"
2022,"3479_5",5,TRUE,TRUE,TRUE,3,14.5,2,1,94,2,"110; 131","",,FALSE,";"
2022,"3484_5",5,TRUE,FALSE,FALSE,1,18,0,,,,,"beside 5017",,FALSE,
2022,"3488_5",5,TRUE,TRUE,TRUE,7,20,5,2,102,5,"117; 117; 117; 138; 138","more like 12 I/J",,FALSE,";"
2022,"3488_5",5,TRUE,TRUE,TRUE,7,20,5,1,40,5,"117; 117; 117; 138; 138","more like 12 I/J",,FALSE,";"
2022,"3488_5",5,TRUE,TRUE,TRUE,7,20,5,5,38,5,"117; 117; 117; 138; 138","more like 12 I/J",,FALSE,";"
2022,"3488_5",5,TRUE,TRUE,TRUE,7,20,5,4,76,5,"117; 117; 117; 138; 138","more like 12 I/J",,FALSE,";"
2022,"3488_5",5,TRUE,TRUE,TRUE,7,20,5,3,42,5,"117; 117; 117; 138; 138","more like 12 I/J",,FALSE,";"
2022,"3490_5",5,TRUE,FALSE,FALSE,7,23.5,0,,,,,"",,FALSE,
2022,"3496_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3499_5",5,TRUE,TRUE,TRUE,3,19,2,1,36,2,"117; 138","",,FALSE,";"
2022,"3499_5",5,TRUE,TRUE,TRUE,3,19,2,2,0,2,"117; 138","",,FALSE,";"
2022,"3508_5",5,TRUE,FALSE,FALSE,2,21,0,,,,,"",,FALSE,
2022,"3516_5",5,TRUE,TRUE,TRUE,5,15,2,2,0,2,"124; 131","",,FALSE,";"
2022,"3516_5",5,TRUE,TRUE,TRUE,5,15,2,1,66,2,"124; 131","",,FALSE,";"
2022,"3538_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3546_5",5,TRUE,TRUE,TRUE,3,13,2,2,0,2,"117; 138","",,FALSE,";"
2022,"3546_5",5,TRUE,TRUE,TRUE,3,13,2,1,66,2,"117; 138","",,FALSE,";"
2022,"3560_5",5,TRUE,TRUE,TRUE,4,14,1,1,56,1,"124","nex to 3820, close to 3D",,FALSE,";"
2022,"3566_5",5,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3577_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3592_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3615_5",5,TRUE,TRUE,TRUE,3,20,2,2,22,2,"124; 145","",,FALSE,";"
2022,"3615_5",5,TRUE,TRUE,TRUE,3,20,2,1,42,2,"124; 145","",,FALSE,";"
2022,"3622_5",5,TRUE,FALSE,FALSE,1,15,0,,,,,"",,FALSE,
2022,"3640_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag accidentally pulled(was looking at wrong sheet. Keep an eye out for a plant here next year)",,FALSE,
2022,"3644_5",5,TRUE,TRUE,TRUE,2,19,1,1,54,1,"117","",,FALSE,";"
2022,"3649_5",5,TRUE,TRUE,TRUE,2,16,1,1,0,1,"124","",,FALSE,";"
2022,"3663_5",5,TRUE,TRUE,TRUE,4,15.5,2,2,0,2,"110; 138","",,FALSE,";"
2022,"3663_5",5,TRUE,TRUE,TRUE,4,15.5,2,1,122,2,"110; 138","",,FALSE,"weird alien stalk;"
2022,"3677_5",5,TRUE,FALSE,FALSE,1,18,0,,,,,"",,FALSE,
2022,"3679_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3684_5",5,TRUE,FALSE,FALSE,2,18,0,,,,,"",,FALSE,
2022,"3685_5",5,TRUE,TRUE,TRUE,5,19,3,3,0,3,"110; 110; 138","",,FALSE,";"
2022,"3685_5",5,TRUE,TRUE,TRUE,5,19,3,2,30,3,"110; 110; 138","",,FALSE,";"
2022,"3685_5",5,TRUE,TRUE,TRUE,5,19,3,1,112,3,"110; 110; 138","",,FALSE,";"
2022,"3697_5",5,TRUE,TRUE,TRUE,3,20,2,1,0,2,"110; 124","one of the umbel is dead",,FALSE,";"
2022,"3697_5",5,TRUE,TRUE,TRUE,3,20,2,2,0,2,"110; 124","one of the umbel is dead",,FALSE,";"
2022,"3706_5",5,TRUE,FALSE,FALSE,3,20,0,,,,,"",,FALSE,
2022,"3708_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3710_5",5,TRUE,TRUE,TRUE,4,9,3,1,72,3,"110; 124; 131","",,FALSE,";"
2022,"3710_5",5,TRUE,TRUE,TRUE,4,9,3,3,0,3,"110; 124; 131","",,FALSE,";"
2022,"3710_5",5,TRUE,TRUE,TRUE,4,9,3,2,34,3,"110; 124; 131","",,FALSE,";"
2022,"3713_5",5,TRUE,FALSE,FALSE,1,15,0,,,,,"",,FALSE,
2022,"3714_5",5,TRUE,FALSE,FALSE,2,19,0,,,,,"",,FALSE,
2022,"3788_5",5,TRUE,TRUE,TRUE,4,24,1,1,128,1,"138","",,FALSE,";"
2022,"3803_5",5,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3807_5",5,TRUE,FALSE,FALSE,1,15,0,,,,,"2021: NPNT, maybe new tag 5023 or 5036. 2022: Found, and is 5023. Need to move data for 5023 in 2021 to this one ",,FALSE,
2022,"3810_5",5,TRUE,TRUE,TRUE,6,17,4,1,52,3,"117; 124; 145","",,FALSE,";"
2022,"3810_5",5,TRUE,TRUE,TRUE,6,17,4,2,46,3,"117; 124; 145","",,FALSE,";"
2022,"3810_5",5,TRUE,TRUE,TRUE,6,17,4,3,0,3,"117; 124; 145","",,FALSE,";"
2022,"3811_5",5,TRUE,TRUE,TRUE,2,13,1,1,0,1,"124","",,FALSE,";"
2022,"3817_5",5,TRUE,FALSE,FALSE,1,21,0,,,,,"",,FALSE,
2022,"3820_5",5,TRUE,TRUE,TRUE,3,21,1,1,11,1,"138","",,FALSE,";"
2022,"3827_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3833_5",5,TRUE,TRUE,TRUE,4,18,2,1,56,2,"117; 138","",,FALSE,";"
2022,"3833_5",5,TRUE,TRUE,TRUE,4,18,2,2,24,2,"117; 138","",,FALSE,";"
2022,"3836_5",5,TRUE,FALSE,FALSE,1,14,0,,,,,"",,FALSE,
2022,"3869_5",5,TRUE,TRUE,TRUE,2,15,1,1,22,1,"124","",,FALSE,";"
2022,"3877_5",5,TRUE,TRUE,TRUE,3,21,1,1,36,1,"124","",,FALSE,";"
2022,"3888_5",5,TRUE,TRUE,TRUE,1,12,1,1,0,1,"110","Yes plant in 2022",,FALSE,";"
2022,"3896_5",5,TRUE,TRUE,TRUE,3,12,2,1,44,2,"96; 117","",,FALSE,";"
2022,"3896_5",5,TRUE,TRUE,TRUE,3,12,2,2,0,2,"96; 117","",,FALSE,";"
2022,"3907_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3941_5",5,TRUE,FALSE,FALSE,5,22,0,,,,,"",,FALSE,
2022,"3984_5",5,TRUE,FALSE,FALSE,1,18,0,,,,,"",,FALSE,
2022,"3987_5",5,TRUE,TRUE,TRUE,2,14,1,1,6,1,"117","",,FALSE,";"
2022,"3988_5",5,TRUE,TRUE,TRUE,6,19,2,2,0,2,"117; 124","",,FALSE,";"
2022,"3988_5",5,TRUE,TRUE,TRUE,6,19,2,1,2,2,"117; 124","",,FALSE,";"
2022,"3998_5",5,TRUE,FALSE,FALSE,1,22,0,,,,,"",,FALSE,
2022,"5017_5",5,TRUE,FALSE,FALSE,1,12.5,0,,,,,"besides 3484",,FALSE,
2022,"5021_5",5,TRUE,TRUE,TRUE,5,12.5,3,2,0,3,"96; 117; 117","",,FALSE,";"
2022,"5021_5",5,TRUE,TRUE,TRUE,5,12.5,3,3,0,3,"96; 117; 117","",,FALSE,";"
2022,"5021_5",5,TRUE,TRUE,TRUE,5,12.5,3,1,18,3,"96; 117; 117","",,FALSE,";"
2022,"5022_5",5,TRUE,TRUE,TRUE,3,13,1,1,0,1,"117","Tag is 5022","tag mis-entered as 2055;NA",TRUE,";"
2022,"5026_5",5,TRUE,TRUE,TRUE,2,14,2,1,100,2,"110; 131","",,FALSE,";"
2022,"5026_5",5,TRUE,TRUE,TRUE,2,14,2,2,0,2,"110; 131","",,FALSE,";"
2022,"5027_5",5,TRUE,FALSE,FALSE,2,26,0,,,,,"",,FALSE,
2022,"5029_5",5,TRUE,FALSE,FALSE,1,10,0,,,,,"next to 3998",,FALSE,
2022,"5033_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP ",,FALSE,
2022,"5034_5",5,TRUE,FALSE,FALSE,2,17,0,,,,,"",,FALSE,
2022,"5035_5",5,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"5036_5",5,TRUE,TRUE,TRUE,3,12,2,2,4,2,"117; 124","definitely not 3807",,FALSE,";"
2022,"5036_5",5,TRUE,TRUE,TRUE,3,12,2,1,36,2,"117; 124","definitely not 3807",,FALSE,";"
2022,"5042_5",5,TRUE,TRUE,TRUE,2,14.5,1,1,10,1,"145","",,FALSE,";"
2022,"5043_5",5,TRUE,FALSE,FALSE,2,20,0,,,,,"",,FALSE,
2022,"5045_5",5,TRUE,TRUE,TRUE,4,24,1,1,66,1,"152","",,FALSE,";"
2022,"7501_5",5,TRUE,FALSE,FALSE,2,19,0,,,,,"",,FALSE,
2022,"7512_5",5,TRUE,FALSE,FALSE,2,19.5,0,,,,,"",,FALSE,
2022,"7519_5",5,TRUE,FALSE,FALSE,1,24,0,,,,,"",,FALSE,
2022,"7522_5",5,TRUE,TRUE,TRUE,4,21,1,1,60,1,"145","",,FALSE,";"
2022,"7524_5",5,TRUE,FALSE,FALSE,2,16,0,,,,,"",,FALSE,
2022,"7525_5",5,TRUE,FALSE,FALSE,1,19.5,0,,,,,"",,FALSE,
2022,"7526_5",5,TRUE,TRUE,TRUE,1,9,1,1,0,1,"110","",,FALSE,";"
2022,"7542_5",5,TRUE,FALSE,FALSE,1,19,0,,,,,"",,FALSE,
2022,"7543_5",5,TRUE,FALSE,FALSE,1,17.5,0,,,,,"",,FALSE,
2022,"7546_5",5,TRUE,TRUE,TRUE,2,14,2,2,0,2,"117; 145","",,FALSE,";"
2022,"7546_5",5,TRUE,TRUE,TRUE,2,14,2,1,8,2,"117; 145","",,FALSE,";"
2022,"7555_5",5,TRUE,TRUE,TRUE,2,13,1,1,10,1,"124","",,FALSE,";"
2022,"7580_5",5,TRUE,FALSE,FALSE,2,19,0,,,,,"",,FALSE,
2022,"7581_5",5,TRUE,FALSE,FALSE,1,24,0,,,,,"",,FALSE,
2022,"7596_5",5,TRUE,FALSE,FALSE,1,18,0,,,,,"",,FALSE,
2022,"7597_5",5,TRUE,FALSE,FALSE,2,16,0,,,,,"",,FALSE,
2022,"3005_6",6,TRUE,TRUE,TRUE,2,13.5,1,1,0,2,"110; 138"," ",,FALSE,";"
2022,"3008_6",6,TRUE,TRUE,TRUE,2,27,1,1,112,1,"145","",,FALSE,";"
2022,"3048_6",6,TRUE,FALSE,FALSE,1,20,0,,,,,"outside plot",,FALSE,
2022,"3070_6",6,TRUE,TRUE,TRUE,6,22,3,3,0,3,"103; 131; 138","",,FALSE,";"
2022,"3070_6",6,TRUE,TRUE,TRUE,6,22,3,2,0,3,"103; 131; 138","",,FALSE,";"
2022,"3070_6",6,TRUE,TRUE,TRUE,6,22,3,1,0,3,"103; 131; 138","",,FALSE,";"
2022,"3136_6",6,TRUE,TRUE,TRUE,5,15,3,2,138,3,"103; 124; 138","",,FALSE,";"
2022,"3136_6",6,TRUE,TRUE,TRUE,5,15,3,3,0,3,"103; 124; 138","",,FALSE,";"
2022,"3136_6",6,TRUE,TRUE,TRUE,5,15,3,1,140,3,"103; 124; 138","",,FALSE,";"
2022,"3140_6",6,TRUE,TRUE,TRUE,4,20.5,3,1,100,3,"110; 117; 138","",,FALSE,"order unknown;"
2022,"3140_6",6,TRUE,TRUE,TRUE,4,20.5,3,3,0,3,"110; 117; 138","",,FALSE,";"
2022,"3140_6",6,TRUE,TRUE,TRUE,4,20.5,3,2,116,3,"110; 117; 138","",,FALSE,";"
2022,"3141_6",6,TRUE,TRUE,TRUE,5,19,3,3,0,3,"117; 138; 159","",,FALSE,";"
2022,"3141_6",6,TRUE,TRUE,TRUE,5,19,3,2,184,3,"117; 138; 159","",,FALSE,";"
2022,"3141_6",6,TRUE,TRUE,TRUE,5,19,3,1,148,3,"117; 138; 159","",,FALSE,";"
2022,"3142_6",6,TRUE,TRUE,TRUE,2,19,1,1,0,1,"159","had repleacement tag 3792, but found both this year pointing at same plant. 2022: 3792 tag pulled",,FALSE,";"
2022,"3173_6",6,TRUE,TRUE,TRUE,4,18,4,3,0,4,"110; 131; 145; 145","",,FALSE,";"
2022,"3173_6",6,TRUE,TRUE,TRUE,4,18,4,2,116,4,"110; 131; 145; 145","",,FALSE,";"
2022,"3173_6",6,TRUE,TRUE,TRUE,4,18,4,1,103,4,"110; 131; 145; 145","",,FALSE,";"
2022,"3173_6",6,TRUE,TRUE,TRUE,4,18,4,4,0,4,"110; 131; 145; 145","",,FALSE,";"
2022,"3319_6",6,TRUE,TRUE,TRUE,7,16.5,5,4,0,5,"117; 138; 138; 145; 145","plant accidentally pulled, won't make seeds",,FALSE,";"
2022,"3319_6",6,TRUE,TRUE,TRUE,7,16.5,5,2,0,5,"117; 138; 138; 145; 145","plant accidentally pulled, won't make seeds",,FALSE,";"
2022,"3319_6",6,TRUE,TRUE,TRUE,7,16.5,5,3,0,5,"117; 138; 138; 145; 145","plant accidentally pulled, won't make seeds",,FALSE,";"
2022,"3319_6",6,TRUE,TRUE,TRUE,7,16.5,5,1,0,5,"117; 138; 138; 145; 145","plant accidentally pulled, won't make seeds",,FALSE,";"
2022,"3319_6",6,TRUE,TRUE,TRUE,7,16.5,5,5,0,5,"117; 138; 138; 145; 145","plant accidentally pulled, won't make seeds",,FALSE,";"
2022,"3345_6",6,TRUE,FALSE,TRUE,8,19.5,5,3,24,,"","","fixed ycoor (was C)",TRUE,";"
2022,"3345_6",6,TRUE,FALSE,TRUE,8,19.5,5,5,0,,"","","fixed ycoor (was C)",TRUE,";"
2022,"3345_6",6,TRUE,FALSE,TRUE,8,19.5,5,2,72,,"","","fixed ycoor (was C)",TRUE,";"
2022,"3345_6",6,TRUE,FALSE,TRUE,8,19.5,5,1,148,,"","","fixed ycoor (was C)",TRUE,";"
2022,"3345_6",6,TRUE,FALSE,TRUE,8,19.5,5,4,0,,"","","fixed ycoor (was C)",TRUE,";"
2022,"3358_6",6,TRUE,TRUE,TRUE,6,23,4,3,182,5,"117; 124; 124; 131; 173","",,FALSE,";"
2022,"3358_6",6,TRUE,TRUE,TRUE,6,23,4,1,32,5,"117; 124; 124; 131; 173","",,FALSE,"mini mised previously;"
2022,"3358_6",6,TRUE,TRUE,TRUE,6,23,4,2,120,5,"117; 124; 124; 131; 173","",,FALSE,";"
2022,"3358_6",6,TRUE,TRUE,TRUE,6,23,4,5,0,5,"117; 124; 124; 131; 173","",,FALSE,";"
2022,"3358_6",6,TRUE,TRUE,TRUE,6,23,4,4,122,5,"117; 124; 124; 131; 173","",,FALSE,";"
2022,"3360_6",6,TRUE,TRUE,TRUE,1,23.5,2,1,186,2,"117; 138","",,FALSE,";"
2022,"3360_6",6,TRUE,TRUE,TRUE,1,23.5,2,2,0,2,"117; 138","",,FALSE,";"
2022,"3372_6",6,TRUE,TRUE,TRUE,2,13,1,1,62,1,"145","",,FALSE,";"
2022,"3373_6",6,TRUE,FALSE,FALSE,1,22.5,0,,,,,"",,FALSE,
2022,"3374_6",6,TRUE,TRUE,TRUE,2,15,1,1,40,1,"124","",,FALSE,";"
2022,"3400_6",6,TRUE,TRUE,TRUE,2,19.5,1,1,158,1,"159","",,FALSE,";"
2022,"3454_6",6,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3455_6",6,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3456_6",6,TRUE,TRUE,TRUE,2,15,2,1,102,2,"131; 145","maybe 3456 (NPNT 2022)","edited tag; was 7587",TRUE,";"
2022,"3456_6",6,TRUE,TRUE,TRUE,2,15,2,2,84,2,"131; 145","maybe 3456 (NPNT 2022)","edited tag; was 7587",TRUE,";"
2022,"3465_6",6,TRUE,FALSE,FALSE,1,17.5,0,,,,,"",,FALSE,
2022,"3466_6",6,TRUE,TRUE,TRUE,5,21.5,3,3,0,3,"131; 145; 145","edge of plot",,FALSE,";"
2022,"3466_6",6,TRUE,TRUE,TRUE,5,21.5,3,1,120,3,"131; 145; 145","edge of plot",,FALSE,";"
2022,"3466_6",6,TRUE,TRUE,TRUE,5,21.5,3,2,140,3,"131; 145; 145","edge of plot",,FALSE,";"
2022,"3489_6",6,TRUE,TRUE,TRUE,3,19,1,1,94,1,"145","",,FALSE,";"
2022,"3518_6",6,TRUE,TRUE,TRUE,5,14.5,3,1,60,3,"117; 138; 145","",,FALSE,";"
2022,"3518_6",6,TRUE,TRUE,TRUE,5,14.5,3,2,82,3,"117; 138; 145","",,FALSE,";"
2022,"3518_6",6,TRUE,TRUE,TRUE,5,14.5,3,3,18,3,"117; 138; 145","",,FALSE,";"
2022,"3541_6",6,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3570_6",6,TRUE,FALSE,FALSE,1,20,0,,,,,"",,FALSE,
2022,"3601_6",6,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3630_6",6,TRUE,TRUE,TRUE,4,18,3,3,0,3,"110; 131; 131","",,FALSE,";"
2022,"3630_6",6,TRUE,TRUE,TRUE,4,18,3,2,148,3,"110; 131; 131","",,FALSE,";"
2022,"3630_6",6,TRUE,TRUE,TRUE,4,18,3,1,160,3,"110; 131; 131","",,FALSE,";"
2022,"3643_6",6,TRUE,TRUE,TRUE,6,26.5,3,2,26,3,"131; 145; 145","",,FALSE,";"
2022,"3643_6",6,TRUE,TRUE,TRUE,6,26.5,3,1,84,3,"131; 145; 145","",,FALSE,";"
2022,"3643_6",6,TRUE,TRUE,TRUE,6,26.5,3,3,0,3,"131; 145; 145","",,FALSE,";"
2022,"3648_6",6,TRUE,TRUE,TRUE,8,18.5,4,2,0,4,"117; 145; 145; 145","",,FALSE,";"
2022,"3648_6",6,TRUE,TRUE,TRUE,8,18.5,4,1,32,4,"117; 145; 145; 145","",,FALSE,";"
2022,"3648_6",6,TRUE,TRUE,TRUE,8,18.5,4,4,90,4,"117; 145; 145; 145","",,FALSE,";"
2022,"3648_6",6,TRUE,TRUE,TRUE,8,18.5,4,3,0,4,"117; 145; 145; 145","",,FALSE,";"
2022,"3669_6",6,TRUE,TRUE,TRUE,4,20,3,1,100,3,"117; 131; 138","",,FALSE,";"
2022,"3669_6",6,TRUE,TRUE,TRUE,4,20,3,2,86,3,"117; 131; 138","",,FALSE,";"
2022,"3669_6",6,TRUE,TRUE,TRUE,4,20,3,3,0,3,"117; 131; 138","",,FALSE,";"
2022,"3725_6",6,TRUE,TRUE,TRUE,5,13,3,2,70,3,"117; 131; 138","",,FALSE,";"
2022,"3725_6",6,TRUE,TRUE,TRUE,5,13,3,3,0,3,"117; 131; 138","",,FALSE,";"
2022,"3725_6",6,TRUE,TRUE,TRUE,5,13,3,1,34,3,"117; 131; 138","",,FALSE,";"
2022,"3729_6",6,TRUE,TRUE,TRUE,2,19.5,2,2,0,2,"124; 131","tagged in 2021, not transferred to 2022 data sheet. ",,FALSE,";"
2022,"3729_6",6,TRUE,TRUE,TRUE,2,19.5,2,1,134,2,"124; 131","tagged in 2021, not transferred to 2022 data sheet. ",,FALSE,";"
2022,"3733_6",6,TRUE,TRUE,TRUE,3,16.5,2,2,0,2,"117; 145","",,FALSE,";"
