"year","plantid","plot","tag","umbel.no","no.seeds","notes"
2023,"3140_6",6,"3140","1",32,""
2023,"3140_6",6,"3140","2",28,""
2023,"3140_6",6,"3140","3",0,""
2023,"3140_6",6,"3140","4",0,""
2023,"3319_6",6,"3319","1",0,""
2023,"3743_6",6,"3743","1",0,""
2023,"3767_6",6,"3767","1",0,""
2023,"3518_6",6,"3518","1",60,"found in 10I; [not captured by datasheet-making script because cf]"
2023,"3518_6",6,"3518","2",42,"found in 10I; [not captured by datasheet-making script because cf]"
2023,"3518_6",6,"3518","3",0,"found in 10I; [not captured by datasheet-making script because cf]"
2023,"5570_6",6,"5570","1",0,""
2023,"3785_6",6,"3785","1",0,""
2023,"3454_6",6,"3454","1",0,"[was cf on 4 jun]"
2023,"3454_6",6,"3454","2",0,"[was cf on 4 jun]"
2023,"5032_7",7,"5032","1",0,""
2023,"5032_7",7,"5032","2",0,""
2023,"5032_7",7,"5032","3",0,""
2023,"3452_7",7,"3452","1",16,""
2023,"3452_7",7,"3452","2",118,""
2023,"3452_7",7,"3452","3",0,""
2023,"5849_7",7,"5849","1",0,""
2023,"5849_7",7,"5849","2",0,""
2023,"3450_7",7,"3450","1",142,""
2023,"3450_7",7,"3450","2",14,"half-eaten"
2023,"3450_7",7,"3450","3",0,""
2023,"3446_7",7,"3446","1",80,""
2023,"3446_7",7,"3446","2",8,""
2023,"3446_7",7,"3446","3",0,""
2023,"3446_7",7,"3446","4",0,""
2023,"3446_7",7,"3446","5",0,""
2023,"3981_7",7,"3981","1",0,""
2023,"7579_7",7,"7579","1",94,""
2023,"3044_7",7,"3044","1",112,""
2023,"3044_7",7,"3044","2",0,""
2023,"3874_7",7,"3874","1",78,""
2023,"3874_7",7,"3874","2",0,""
2023,"5047_7",7,"5047","1",30,""
2023,"5047_7",7,"5047","2",4,""
2023,"3100_7",7,"3100","1",2,""
2023,"3401_7",7,"3401","1",2,""
2023,"7544_7",7,"7544","1",36,""
2023,"3368_7",7,"3368","1",0,""
2023,"5052_7",7,"5052","1",16,""
2023,"5052_7",7,"5052","2",0,""
2023,"3636_7",7,"3636","1",0,"[was gone on 24 may and 4 jun]"
2023,"5053_7",7,"5053","1",36,""
2023,"5053_7",7,"5053","2",0,""
2023,"3994_7",7,"3994","1",4,""
2023,"3994_7",7,"3994","2",58,""
2023,"3994_7",7,"3994","3",0,""
2023,"3069_7",7,"3069","1",0,"[was gone on 4 jun]"
2023,"3375_7",7,"3375","1",0,"[was gone on 4 jun]"
2023,"3375_7",7,"3375","2",0,"[was gone on 4 jun]"
2023,"3089_7",7,"3089","1",0,""
2023,"3089_7",7,"3089","2",0,""
2023,"3655_10",10,"3655","1",190,""
2023,"3655_10",10,"3655","2",54,""
2023,"3655_10",10,"3655","3",0,""
2023,"3929_10",10,"3929","1",84,""
2023,"3929_10",10,"3929","2",6,""
2023,"7698_10",10,"7698","1",152,""
2023,"7698_10",10,"7698","2",8,""
2023,"3353_10",10,"3353","1",128,""
2023,"3353_10",10,"3353","2",140,""
2023,"3353_10",10,"3353","3",16,""
2023,"3353_10",10,"3353","4",0,""
2023,"3547_10",10,"3547","1",6,""
2023,"3190_10",10,"3190","1",132,""
2023,"3190_10",10,"3190","2",138,""
2023,"3378_10",10,"3378","1",146,""
2023,"3378_10",10,"3378","2",94,""
2023,"3378_10",10,"3378","3",4,""
2023,"3578_12",12,"3578","1",80,""
2023,"3578_12",12,"3578","2",72,""
2023,"3578_12",12,"3578","3",54,""
2023,"3578_12",12,"3578","4",0,""
2023,"3422_12",12,"3422","1",78,""
2023,"3422_12",12,"3422","2",0,""
2023,"3448_12",12,"3448","1",132,""
2023,"3448_12",12,"3448","2",8,""
2023,"3135_12",12,"3135","1",88,""
2023,"3424_12",12,"3424","1",94,""
2023,"3424_12",12,"3424","2",0,""
2023,"3445_12",12,"3445","1",0,""
2023,"7578_12",12,"7578","1",2,""
2023,"7578_12",12,"7578","2",62,""
2023,"7578_12",12,"7578","3",76,""
2023,"7578_12",12,"7578","4",20,""
2023,"3449_12",12,"3449","1",86,""
2023,"3449_12",12,"3449","2",46,""
2023,"3449_12",12,"3449","3",0,""
2023,"3147_12",12,"3147","1",30,""
2023,"3147_12",12,"3147","2",64,""
2023,"3536_12",12,"3536","1",144,""
2023,"3536_12",12,"3536","2",148,""
2023,"3536_12",12,"3536","3",80,""
2023,"3536_12",12,"3536","4",2,""
2023,"3395_12",12,"3395","1",24,""
2023,"3761_12",12,"3761","1",60,""
2023,"3761_12",12,"3761","2",6,""
2023,"3134_12",12,"3134","1",54,""
2023,"3134_12",12,"3134","2",14,""
2023,"3551_12",12,"3551","1",128,""
2023,"3551_12",12,"3551","2",0,""
2023,"7530_12",12,"7530","1",22,""
2023,"3049_12",12,"3049","1",0,""
2023,"3439_12",12,"3439","1",22,""
2023,"3131_12",12,"3131","1",74,""
2023,"3129_12",12,"3129","1",14,""
2023,"3425_12",12,"3425","1",26,""
2023,"3425_12",12,"3425","2",2,""
2023,"3428_13",13,"3428","1",0,""
2023,"3422_13",13,"3422","1",18,""
2023,"3638_13",13,"3638","1",50,""
2023,"3026_13",13,"3026","1",46,""
2023,"3384_13",13,"3384","1",10,""
2023,"3155_13",13,"3155","1",386,""
2023,"3155_13",13,"3155","2",0,""
2023,"3155_13",13,"3155","3",0,""
2023,"3441_13",13,"3441","1",188,""
2023,"3441_13",13,"3441","2",222,""
2023,"3441_13",13,"3441","3",0,""
2023,"3336_13",13,"3336","1",66,""
2023,"3336_13",13,"3336","2",36,""
2023,"3336_13",13,"3336","3",28,""
2023,"3336_13",13,"3336","4",0,""
2023,"3123_13",13,"3123","1",136,""
2023,"3123_13",13,"3123","2",146,""
2023,"3123_13",13,"3123","3",104,""
2023,"3123_13",13,"3123","4",84,""
2023,"3123_13",13,"3123","5",112,""
2023,"3123_13",13,"3123","6",102,""
2023,"3123_13",13,"3123","7",0,""
2023,"3123_13",13,"3123","8",0,""
2023,"3123_13",13,"3123","9",0,""
2023,"7571_13",13,"7571","1",96,""
2023,"7571_13",13,"7571","2",62,""
2023,"3642_13",13,"3642","1",114,""
2023,"3642_13",13,"3642","2",114,""
2023,"3642_13",13,"3642","3",112,""
2023,"3642_13",13,"3642","4",60,""
2023,"3642_13",13,"3642","5",6,""
2023,"3826_13",13,"3826","1",22,""
2023,"3826_13",13,"3826","2",32,""
2023,"3826_13",13,"3826","3",0,""
2023,"3616_13",13,"3616","1",102,""
2023,"3431_13",13,"3431","1",30,""
2023,"3431_13",13,"3431","2",42,""
2023,"3431_13",13,"3431","3",18,""
2023,"3431_13",13,"3431","4",30,""
2023,"3431_13",13,"3431","5",0,""
2023,"3429_13",13,"3429","1",116,""
2023,"3429_13",13,"3429","2",0,""
2023,"3178_13",13,"3178","1",54,""
2023,"3178_13",13,"3178","2",8,""
2023,"3433_13",13,"3433","1",88,""
2023,"3433_13",13,"3433","2",136,""
2023,"3433_13",13,"3433","3",0,""
2023,"7537_13",13,"7537","1",42,""
2023,"7537_13",13,"7537","2",0,""
2023,"7537_13",13,"7537","3",0,""
2023,"3382_13",13,"3382","1",0,""
2023,"3382_13",13,"3382","2",18,""
2023,"7527_13",13,"7527","1",90,""
2023,"7527_13",13,"7527","2",0,""
2023,"3978_13",13,"3978","1",50,""
2023,"3978_13",13,"3978","2",26,""
2023,"3978_13",13,"3978","3",82,""
2023,"3978_13",13,"3978","4",18,""
2023,"3769_13",13,"3769","1",24,""
2023,"3769_13",13,"3769","2",32,""
2023,"3769_13",13,"3769","3",0,""
2023,"3980_13",13,"3980","1",78,""
2023,"3980_13",13,"3980","2",8,""
2023,"3604_13",13,"3604","1",70,""
2023,"3604_13",13,"3604","2",68,""
2023,"3604_13",13,"3604","3",28,""
2023,"3604_13",13,"3604","4",40,""
2023,"3604_13",13,"3604","5",0,""
2023,"3604_13",13,"3604","6",0,""
2023,"3120_13",13,"3120","1",58,""
2023,"3120_13",13,"3120","2",60,""
2023,"3120_13",13,"3120","3",12,""
2023,"3120_13",13,"3120","4",0,""
2023,"3120_13",13,"3120","5",0,""
2023,"3367_13",13,"3367","1",96,""
2023,"3367_13",13,"3367","2",88,""
2023,"3367_13",13,"3367","3",0,""
2023,"3367_13",13,"3367","4",0,""
2023,"3400_13",13,"3400","1",24,""
2023,"3400_13",13,"3400","2",2,""
2023,"3187_13",13,"3187","1",42,""
2023,"3187_13",13,"3187","2",10,""
2023,"3187_13",13,"3187","3",0,""
2023,"3088_13",13,"3088","1",0,""
2023,"3088_13",13,"3088","2",10,""
2023,"3088_13",13,"3088","3",34,""
2023,"3590_13",13,"3590","1",0,"[gone on 4 jun]"
2023,"3390_13",13,"3390","1",164,""
2023,"3390_13",13,"3390","2",164,""
2023,"3391_13",13,"3391","1",134,""
2023,"3391_13",13,"3391","2",4,""
2023,"3427_13",13,"3427","1",48,""
2023,"3427_13",13,"3427","2",52,""
2023,"3427_13",13,"3427","3",44,""
2023,"7589_13",13,"7589","1",0,""
2023,"7589_13",13,"7589","2",0,""
2023,"7592_13",13,"7592","1",116,""
2023,"7592_13",13,"7592","2",0,""
2023,"7592_13",13,"7592","3",18,""
2023,"3119_13",13,"3119","1",30,""
2023,"3119_13",13,"3119","2",4,""
2023,"3119_13",13,"3119","3",0,""
2023,"3119_13",13,"3119","4",0,""
2023,"3119_13",13,"3119","5",0,""
2023,"3018_13",13,"3018","1",70,""
2023,"3018_13",13,"3018","2",6,""
2023,"3018_13",13,"3018","3",30,""
2023,"3018_13",13,"3018","4",60,""
2023,"3018_13",13,"3018","5",44,""
2023,"3694_13",13,"3694","1",64,""
2023,"3694_13",13,"3694","2",22,""
2023,"3778_13",13,"3778","1",28,""
2023,"3726_13",13,"3726","1",50,""
2023,"3421_13",13,"3421","1",84,""
2023,"3421_13",13,"3421","2",0,""
2023,"3360_14",14,"3360","1",162,""
2023,"3360_14",14,"3360","2",128,""
2023,"3360_14",14,"3360","3",0,""
2023,"3158_14",14,"3158","1",50,""
2023,"3158_14",14,"3158","2",46,""
2023,"3158_14",14,"3158","3",0,""
2023,"3495_14",14,"3495","1",52,""
2023,"3495_14",14,"3495","2",0,""
2023,"3671_14",14,"3671","1",102,""
2023,"3671_14",14,"3671","2",80,""
2023,"3671_14",14,"3671","3",0,""
2023,"3469_14",14,"3469","1",16,""
2023,"3469_14",14,"3469","2",80,""
2023,"3469_14",14,"3469","3",0,""
2023,"3469_14",14,"3469","4",0,""
2023,"3382_14",14,"3382","1",10,""
2023,"3464_14",14,"3464","1",54,""
2023,"3379_14",14,"3379","1",60,""
2023,"3379_14",14,"3379","2",0,""
2023,"3459_14",14,"3459","1",30,""
2023,"3459_14",14,"3459","2",0,""
2023,"3058_14",14,"3058","1",0,""
2023,"3058_14",14,"3058","2",0,""
2023,"3689_14",14,"3689","1",0,""
2023,"3699_14",14,"3699","1",150,""
2023,"3699_14",14,"3699","2",88,""
2023,"3431_14",14,"3431","1",64,""
2023,"3431_14",14,"3431","2",0,""
2023,"3754_14",14,"3754","1",104,""
2023,"3432_14",14,"3432","1",218,""
2023,"3430_14",14,"3430","1",72,""
2023,"3430_14",14,"3430","2",42,""
2023,"3300_14",14,"3300","1",46,""
2023,"3305_14",14,"3305","1",66,""
2023,"3305_14",14,"3305","2",26,""
2023,"3926_14",14,"3926","1",114,""
2023,"3926_14",14,"3926","2",24,""
2023,"3926_14",14,"3926","3",60,""
2023,"3926_14",14,"3926","4",0,""
2023,"3913_14",14,"3913","1",96,""
2023,"3913_14",14,"3913","2",64,""
2023,"3913_14",14,"3913","3",2,""
2023,"7557_14",14,"7557","1",112,""
2023,"7557_14",14,"7557","2",0,""
2023,"3035_14",14,"3035","1",26,""
2023,"7528_14",14,"7528","1",8,""
2023,"3520_14",14,"3520","1",18,""
2023,"3711_14",14,"3711","1",130,""
2023,"3816_14",14,"3816","1",66,""
2023,"3475_14",14,"3475","1",108,""
2023,"3752_14",14,"3752","1",56,""
2023,"3116_15",15,"3116","1",78,""
2023,"3116_15",15,"3116","2",80,""
2023,"3116_15",15,"3116","3",74,""
2023,"3116_15",15,"3116","4",92,""
2023,"3116_15",15,"3116","5",36,""
2023,"3116_15",15,"3116","6",6,""
2023,"3116_15",15,"3116","7",42,""
2023,"3116_15",15,"3116","8",0,""
2023,"3116_15",15,"3116","9",0,""
2023,"3354_15",15,"3354","1",94,""
2023,"3354_15",15,"3354","2",66,""
2023,"3354_15",15,"3354","3",64,""
2023,"3354_15",15,"3354","4",40,""
2023,"3354_15",15,"3354","5",48,""
2023,"3354_15",15,"3354","6",48,""
2023,"3354_15",15,"3354","7",38,""
2023,"3354_15",15,"3354","8",0,""
2023,"3354_15",15,"3354","9",0,""
2023,"3354_15",15,"3354","10",0,""
2023,"3354_15",15,"3354","11",0,""
2023,"3401_15",15,"3401","1",48,""
2023,"3401_15",15,"3401","2",58,""
2023,"3401_15",15,"3401","3",42,""
2023,"3401_15",15,"3401","4",56,""
2023,"3401_15",15,"3401","5",8,""
2023,"3401_15",15,"3401","6",0,""
2023,"3736_15",15,"3736","1",50,""
2023,"3736_15",15,"3736","2",58,""
2023,"3736_15",15,"3736","3",22,""
2023,"3736_15",15,"3736","4",30,""
2023,"3736_15",15,"3736","5",0,""
2023,"3736_15",15,"3736","6",0,""
2023,"3813_15",15,"3813","1",112,""
2023,"3813_15",15,"3813","2",38,""
2023,"3813_15",15,"3813","3",0,""
2023,"3813_15",15,"3813","4",0,""
2023,"3813_15",15,"3813","5",0,""
2023,"3455_15",15,"3455","1",106,""
2023,"3455_15",15,"3455","2",0,""
2023,"3493_15",15,"3493","1",80,""
2023,"3493_15",15,"3493","2",70,""
2023,"3493_15",15,"3493","3",70,""
2023,"3493_15",15,"3493","4",82,""
2023,"3493_15",15,"3493","5",52,""
2023,"3493_15",15,"3493","6",40,""
2023,"3493_15",15,"3493","7",34,""
2023,"3489_15",15,"3489","1",18,""
2023,"3377_15",15,"3377","1",108,""
2023,"3377_15",15,"3377","2",64,""
2023,"3377_15",15,"3377","3",0,""
2023,"3377_15",15,"3377","4",0,""
2023,"3491_15",15,"3491","1",112,""
2023,"3491_15",15,"3491","2",54,""
2023,"3491_15",15,"3491","3",0,""
2023,"3457_15",15,"3457","1",48,""
2023,"3457_15",15,"3457","2",42,""
2023,"3457_15",15,"3457","3",48,""
2023,"3457_15",15,"3457","4",0,""
2023,"3457_15",15,"3457","5",0,""
2023,"3391_15",15,"3391","1",142,""
2023,"3391_15",15,"3391","2",0,""
2023,"3395_15",15,"3395","1",100,""
2023,"3395_15",15,"3395","2",108,""
2023,"3395_15",15,"3395","3",0,""
2023,"3673_15",15,"3673","1",98,""
2023,"3673_15",15,"3673","2",0,""
2023,"3490_15",15,"3490","1",12,""
2023,"3490_15",15,"3490","2",0,""
2023,"3490_15",15,"3490","3",0,""
2023,"3500_15",15,"3500","1",162,""
2023,"3500_15",15,"3500","2",42,""
2023,"3500_15",15,"3500","3",116,"nibbled on"
2023,"3500_15",15,"3500","4",0,""
2023,"3371_15",15,"3371","1",46,""
2023,"3371_15",15,"3371","2",16,""
2023,"3371_15",15,"3371","3",44,""
2023,"3498_15",15,"3498","1",0,"[stalk broke 4 jun]"
2023,"3498_15",15,"3498","2",0,"[stalk broke 4 jun]"
2023,"3612_15",15,"3612","1",66,""
2023,"3612_15",15,"3612","2",22,""
2023,"3612_15",15,"3612","3",0,""
2023,"7521_15",15,"7521","1",82,""
2023,"3397_15",15,"3397","1",114,""
2023,"3397_15",15,"3397","2",0,""
2023,"3297_15",15,"3297","1",0,"[stalk clipped 15 may; tag hard to read on datasheet]"
2023,"3734_15",15,"3734","1",0,"[datasheet says xcoord is 10; fix?]"
2023,"3076_15",15,"3076","1",98,""
2023,"3766_15",15,"3766","1",0,""
2023,"3766_15",15,"3766","2",0,""
2023,"3766_15",15,"3766","3",0,""
2023,"3766_15",15,"3766","4",0,""
2023,"3766_15",15,"3766","5",0,""
2023,"3006_15",15,"3006","1",0,"nibbled"
2023,"3006_15",15,"3006","2",12,""
2023,"3372_15",15,"3372","1",52,""
2023,"3372_15",15,"3372","2",42,""
2023,"3372_15",15,"3372","3",38,""
2023,"3738_15",15,"3738","1",66,""
2023,"3738_15",15,"3738","2",36,""
2023,"3738_15",15,"3738","3",0,""
2023,"3686_15",15,"3686","1",140,""
2023,"3686_15",15,"3686","2",44,""
2023,"3686_15",15,"3686","3",0,""
2023,"3686_15",15,"3686","4",0,""
2023,"3482_15",15,"3482","1",34,""
2023,"3482_15",15,"3482","2",0,""
2023,"3481_15",15,"3481","1",0,"[stalk clipped 15 may]"
2023,"3581_15",15,"3581","1",42,""
2023,"3581_15",15,"3581","2",0,""
2023,"3581_15",15,"3581","3",0,""
2023,"3047_15",15,"3047","1",62,""
2023,"3047_15",15,"3047","2",34,""
2023,"3047_15",15,"3047","3",0,""
2023,"3737_15",15,"3737","1",12,""
2023,"3737_15",15,"3737","2",44,""
2023,"3446_15",15,"3446","1",26,""
2023,"3384_15",15,"3384","1",8,""
2023,"3368_15",15,"3368","1",0,"[plant gone 26 may]"
2023,"3436_15",15,"3436","s",128,""
2024,"3741_1",1,"3741","1",6,"counted on 13-Jun"
2024,"3741_1",1,"3741","2",26,"counted on 13-Jun"
2024,"3741_1",1,"3741","3",94,"counted on 13-Jun"
2024,"3627_1",1,"3627","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3763_1",1,"3763","1",0,"counted on 13-Jun"
2024,"3763_1",1,"3763","2",30,"counted on 13-Jun"
2024,"3763_1",1,"3763","3",60,"counted on 13-Jun"
2024,"3192_1",1,"3192","1",0,"counted on 13-Jun"
2024,"3192_1",1,"3192","2",56,"counted on 13-Jun"
2024,"3610_1",1,"3610","1",20,"counted on 6-Jun"
2024,"3567_1",1,"3567","1",44,"counted on 13-Jun"
2024,"3782_1",1,"3782","1",0,"counted on 15-Jun"
2024,"3782_1",1,"3782","2",52,"counted on 15-Jun"
2024,"3645_1",1,"3645","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3611_1",1,"3611","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7562_1",1,"7562","1",0,"counted on 6-Jun"
2024,"3432_1",1,"3432","1",44,"counted on 6-Jun"
2024,"3193_1",1,"3193","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3012_1",1,"3012","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7536_1",1,"7536","1",4,"counted on 6-Jun"
2024,"3506_1",1,"3506","1",0,"counted on 6-Jun"
2024,"3506_1",1,"3506","2",0,"counted on 6-Jun"
2024,"3506_1",1,"3506","3",12,"counted on 6-Jun"
2024,"3506_1",1,"3506","4",32,"counted on 6-Jun"
2024,"3728_1",1,"3728","1",0,"counted on 6-Jun"
2024,"3542_1",1,"3542","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3935_1",1,"3935","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3583_1",1,"3583","1",44,"counted on 13-Jun"
2024,"3879_1",1,"3879","1",0,"counted on 6-Jun"
2024,"3879_1",1,"3879","2",0,"counted on 6-Jun"
2024,"3879_1",1,"3879","3",2,"counted on 6-Jun"
2024,"3692_1",1,"3692","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7617_1",1,"7617","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3525_1",1,"3525","1",24,"counted on 6-Jun"
2024,"3629_1",1,"3629","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3410_1",1,"3410","1",10,"counted on 6-Jun"
2024,"3151_1",1,"3151","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3411_1",1,"3411","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3188_2",2,"3188","1",0,"counted on 13-Jun; plant/umbels gone;"
2024,"3159_2",2,"3159","1",114,"counted on 13-Jun; only one umbel present"
2024,"3891_2",2,"3891","1",10,"counted on 13-Jun"
2024,"3413_2",2,"3413","1",0,"counted on 13-Jun"
2024,"3480_2",2,"3480","1",0,"counted on ; plant/umbels gone;"
2024,"3751_2",2,"3751","1",0,"counted on 13-Jun"
2024,"3751_2",2,"3751","2",36,"counted on 13-Jun"
2024,"3168_2",2,"3168","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3013_2",2,"3013","1",32,"counted on 5-Jun"
2024,"3531_2",2,"3531","1",0,"counted on 5-Jun"
2024,"3597_2",2,"3597","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3502_2",2,"3502","1",10,"counted on 5-Jun"
2024,"7624_2",2,"7624","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3053_2",2,"3053","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3175_2",2,"3175","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3858_2",2,"3858","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3477_2",2,"3477","1",0,"counted on 5-Jun"
2024,"3550_2",2,"3550","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3155_2",2,"3155","1",0,"counted on 5-Jun"
2024,"3759_3",3,"3759","1",92,"counted on 13-Jun"
2024,"3759_3",3,"3759","2",58,"counted on 13-Jun"
2024,"3759_3",3,"3759","3",58,"counted on 13-Jun"
2024,"3759_3",3,"3759","4",20,"counted on 13-Jun"
2024,"3759_3",3,"3759","5",0,"counted on 13-Jun"
2024,"7552_3",3,"7552","1",142,"counted on 5-Jun"
2024,"7552_3",3,"7552","2",186,"counted on 5-Jun"
2024,"3349_3",3,"3349","1",0,"counted on 13-Jun"
2024,"3349_3",3,"3349","2",92,"counted on 13-Jun"
2024,"3349_3",3,"3349","3",94,"counted on 13-Jun"
2024,"3846_3",3,"3846","1",88,"counted on 13-Jun; only one umbel present"
2024,"7548_3",3,"7548","1",94,"counted on 5-Jun; only found two umbels; assuming third died"
2024,"7548_3",3,"7548","2",132,"counted on 5-Jun; only found two umbels; assuming third died"
2024,"7565_3",3,"7565","1",0,"counted on 13-Jun"
2024,"7565_3",3,"7565","2",152,"counted on 13-Jun"
2024,"3304_3",3,"3304","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3462_3",3,"3462","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"7573_3",3,"7573","1",42,"counted on 13-Jun"
2024,"3796_3",3,"3796","1",0,"counted on 5-Jun; final two umbels are for plant 3798"
2024,"3796_3",3,"3796","2",0,"counted on 5-Jun; final two umbels are for plant 3798"
2024,"3796_3",3,"3796","3",0,"counted on 5-Jun; final two umbels are for plant 3798"
2024,"3796_3",3,"3796","4",46,"counted on 5-Jun; final two umbels are for plant 3798"
2024,"7684_3",3,"7684","1",6,"counted on 5-Jun"
2024,"7539_3",3,"7539","1",24,"counted on 13-Jun"
2024,"7539_3",3,"7539","2",64,"counted on 13-Jun"
2024,"3831_3",3,"3831","1",2,"counted on 5-Jun"
2024,"3056_3",3,"3056","1",50,"counted on 13-Jun"
2024,"3919_3",3,"3919","1",4,"counted on 13-Jun"
2024,"3906_3",3,"3906","1",0,"counted on 5-Jun; found pulled from ground with 8 premature fruit"
2024,"3799_3",3,"3799","1",0,"counted on 13-Jun"
2024,"BSP_3",3,"BSP","1",84,"counted on 13-Jun"
2024,"7677_3",3,"7677","1",26,"counted on 5-Jun"
2024,"3015_3",3,"3015","1",6,"counted on 15-Jun"
2024,"3015_3",3,"3015","2",116,"counted on 15-Jun"
2024,"7670_3",3,"7670","1",0,"counted on 5-Jun"
2024,"3797_3",3,"3797","1",0,"counted on 5-Jun"
2024,"7591_4",4,"7591","1",12,"counted on 13-Jun"
2024,"7591_4",4,"7591","2",114,"counted on 13-Jun"
2024,"7591_4",4,"7591","3",16,"counted on 13-Jun"
2024,"7696_4",4,"7696","1",82,"counted on 5-Jun; one stem eaten only one umbel left"
2024,"3154_4",4,"3154","1",18,"counted on 5-Jun"
2024,"1411_4",4,"1411","1",96,"counted on 5-Jun"
2024,"3730_4",4,"3730","1",76,"counted on 5-Jun; only one umbel present"
2024,"7550_4",4,"7550","1",30,"counted on 5-Jun"
2024,"7553_5",5,"7553","1",18,"counted on 5-Jun"
2024,"3685_5",5,"3685","1",42,"counted on 13-Jun"
2024,"3152_5",5,"3152","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3788_5",5,"3788","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3199_5",5,"3199","1",40,"counted on 13-Jun"
2024,"3199_5",5,"3199","2",78,"counted on 13-Jun"
2024,"YTP_5",5,"YTP","1",0,"counted on ; plant/umbels gone;"
2024,"3833_5",5,"3833","1",38,"counted on 13-Jun"
2024,"7555_5",5,"7555","1",0,"counted on 5-Jun"
2024,"7555_5",5,"7555","2",0,"counted on 5-Jun"
2024,"3135_5",5,"3135","1",124,"counted on 13-Jun"
2024,"3697_5",5,"3697","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3888_5",5,"3888","1",0,"counted on 5-Jun"
2024,"3888_5",5,"3888","2",16,"counted on 5-Jun"
2024,"5042_5",5,"5042","1",74,"counted on 13-Jun"
2024,"5042_5",5,"5042","2",0,"counted on 13-Jun"
2024,"3869_5",5,"3869","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3473_5",5,"3473","1",0,"counted on 5-Jun; detached - pulled? Had 10 fruits developing; exclude from analysis?"
2024,"3127_5",5,"3127","1",0,"counted on 5-Jun"
2024,"3811_5",5,"3811","1",0,"counted on 13-Jun"
2024,"3811_5",5,"3811","2",64,"counted on 13-Jun"
2024,"3022_5",5,"3022","1",64,"counted on 13-Jun"
2024,"3125_5.15D",5,"3125","1",0,"counted on 13-Jun"
2024,"3677_5",5,"3677","1",42,"counted on 13-Jun"
2024,"5036_5",5,"5036","1",30,"counted on 5-Jun"
2024,"3807_5",5,"3807","1",96,"counted on 13-Jun"
2024,"5034_5",5,"5034","1",0,"counted on 13-Jun"
2024,"5034_5",5,"5034","2",8,"counted on 13-Jun"
2024,"3836_5",5,"3836","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3198_5",5,"3198","1",12,"counted on 5-Jun"
2024,"3810_5",5,"3810","1",0,"counted on 5-Jun"
2024,"3810_5",5,"3810","2",12,"counted on 5-Jun"
2024,"5022_5",5,"5022","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3649_5",5,"3649","1",0,"counted on 5-Jun"
2024,"3649_5",5,"3649","2",30,"counted on 5-Jun"
2024,"3338_5",5,"3338","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3877_5",5,"3877","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3197_5",5,"3197","1",12,"counted on 5-Jun"
2024,"3197_5",5,"3197","2",4,"counted on 5-Jun"
2024,"3197_5",5,"3197","3",76,"counted on 5-Jun"
2024,"3197_5",5,"3197","4",74,"counted on 5-Jun"
2024,"7519_5",5,"7519","1",0,"counted on 13-Jun"
2024,"7519_5",5,"7519","2",72,"counted on 13-Jun"
2024,"3148_5",5,"3148","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3560_5",5,"3560","1",16,"counted on 5-Jun"
2024,"5026_5",5,"5026","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3196_5",5,"3196","1",0,"counted on 5-Jun"
2024,"3820_5",5,"3820","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"7597_5",5,"7597","1",74,"counted on 13-Jun"
2024,"3125_5.3I",5,"3125","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3109_5",5,"3109","1",6,"counted on 5-Jun"
2024,"3714_5",5,"3714","1",26,"counted on 5-Jun"
2024,"3714_5",5,"3714","2",36,"counted on 5-Jun"
2024,"7691_5",5,"7691","1",64,"counted on 5-Jun"
2024,"7675_5",5,"7675","1",0,"counted on 5-Jun; plant/umbels gone;"
