"Year","tagplot","finalid.phen","n.phen.umbel","n.lost.umbel","mean.bud.day","plantid","finalid.demo","n.demo.umbels","No.leaves","Leaf.length","Plot","trt","prev.umbels","prev.leaves","prev.length","cur.size","prev.flwd","finalid.seed","no.seeds"
2022,"3874_7","3874_7",2,1,126.5,"3874_7_8C","3874_7_8C",1,4,25.5,7,"drought",1,3,16,4.62497281328427,TRUE,"3874_7",64
2022,"3877_5","3877_5",1,0,123,"3877_5_3J","3877_5_3J",1,3,21,5,"drought",0,1,13,4.14313472639153,FALSE,"3877_5",36
2022,"3879_1","3879_1",1,1,137,"3879_1_3D","3879_1_3D",1,2,15,1,"irrigated",0,1,18,3.40119738166216,FALSE,"3879_1",0
2022,"3882_15","3882_15",2,1,119.5,"3882_15_2I","3882_15_2I",2,4,25,15,"drought",1,2,14,4.60517018598809,TRUE,"3882_15",138
2022,"3882_15","3882_15",2,1,119.5,"3882_15_2I","3882_15_2I",2,4,25,15,"drought",1,2,14,4.60517018598809,TRUE,"3882_15",0
2022,"3885_14","3885_14",1,0,130,"3885_14_9D","3885_14_9D",1,2,21,14,"drought",0,2,21,3.73766961828337,FALSE,"3885_14",76
2022,"3887_6","3887_6",3,0,127.666666666667,"3887_6_16D","3887_6_16D",3,4,10,6,"irrigated",2,3,14,3.68887945411394,TRUE,"3887_6",114
2022,"3887_6","3887_6",3,0,127.666666666667,"3887_6_16D","3887_6_16D",3,4,10,6,"irrigated",2,3,14,3.68887945411394,TRUE,"3887_6",4
2022,"3887_6","3887_6",3,0,127.666666666667,"3887_6_16D","3887_6_16D",3,4,10,6,"irrigated",2,3,14,3.68887945411394,TRUE,"3887_6",112
2022,"3888_5","3888_5",1,1,109,"3888_5_17I","3888_5_17I",1,1,12,5,"drought",0,0,NA,2.484906649788,FALSE,"3888_5",0
2022,"3891_2","3891_2",1,0,130,"3891_2_0J","3891_2_0J",1,1,12.5,2,"control",0,3,13,2.52572864430826,FALSE,"3891_2",2
2022,"3892_15","3892_15",3,1,132.333333333333,"3892_15_0B","3892_15_0B",3,6,21,15,"drought",1,3,13.5,4.83628190695148,TRUE,"3892_15",48
2022,"3892_15","3892_15",3,1,132.333333333333,"3892_15_0B","3892_15_0B",3,6,21,15,"drought",1,3,13.5,4.83628190695148,TRUE,"3892_15",0
2022,"3892_15","3892_15",3,1,132.333333333333,"3892_15_0B","3892_15_0B",3,6,21,15,"drought",1,3,13.5,4.83628190695148,TRUE,"3892_15",54
2022,"3896_5","3896_5",2,1,105.5,"3896_5_10F","3896_5_10F",2,3,12,5,"drought",1,2,16,3.58351893845611,TRUE,"3896_5",44
2022,"3896_5","3896_5",2,1,105.5,"3896_5_10F","3896_5_10F",2,3,12,5,"drought",1,2,16,3.58351893845611,TRUE,"3896_5",0
2022,"3900_15","3900_15",2,0,126.5,"3900_15_11F","3900_15_11F",2,4,15,15,"drought",0,3,14,4.0943445622221,FALSE,"3900_15",42
2022,"3900_15","3900_15",2,0,126.5,"3900_15_11F","3900_15_11F",2,4,15,15,"drought",0,3,14,4.0943445622221,FALSE,"3900_15",126
2022,"3906_3","3906_3",1,0,144,"3906_3_1C","3906_3_1C",1,2,17,3,"control",0,2,20.5,3.52636052461616,FALSE,"3906_3",24
2022,"3913_14","3913_14",2,1,109,"3913_14_5E","3913_14_5E",2,4,20,14,"drought",0,3,22,4.38202663467388,FALSE,"3913_14",56
2022,"3913_14","3913_14",2,1,109,"3913_14_5E","3913_14_5E",2,4,20,14,"drought",0,3,22,4.38202663467388,FALSE,"3913_14",0
2022,"3926_14","3926_14",1,0,123,"3926_14_5D","3926_14_5D",1,3,18,14,"drought",0,2,18,3.98898404656427,FALSE,"3926_14",0
2022,"3930_1","3930_1",3,1,125.333333333333,"3930_1_8G","3930_1_8G",3,5,17,1,"irrigated",0,3,21,4.44265125649032,FALSE,"3930_1",0
2022,"3930_1","3930_1",3,1,125.333333333333,"3930_1_8G","3930_1_8G",3,5,17,1,"irrigated",0,3,21,4.44265125649032,FALSE,"3930_1",66
2022,"3930_1","3930_1",3,1,125.333333333333,"3930_1_8G","3930_1_8G",3,5,17,1,"irrigated",0,3,21,4.44265125649032,FALSE,"3930_1",60
2022,"3935_1","3935_1",2,1,133.5,"3935_1_4I","3935_1_4I",2,4,17,1,"irrigated",0,2,18,4.21950770517611,FALSE,"3935_1",0
2022,"3935_1","3935_1",2,1,133.5,"3935_1_4I","3935_1_4I",2,4,17,1,"irrigated",0,2,18,4.21950770517611,FALSE,"3935_1",84
2022,"3955_6","3955_6",1,0,144,"3955_6_18G","3955_6_18G",1,5,18,6,"irrigated",0,3,18,4.49980967033027,FALSE,"3955_6",24
2022,"3978_13","3978_13",4,1,119.5,"3978_13_2F","3978_13_2F",4,5,11,13,"control",2,5,14,4.00733318523247,TRUE,"3978_13",0
2022,"3978_13","3978_13",4,1,119.5,"3978_13_2F","3978_13_2F",4,5,11,13,"control",2,5,14,4.00733318523247,TRUE,"3978_13",90
2022,"3978_13","3978_13",4,1,119.5,"3978_13_2F","3978_13_2F",4,5,11,13,"control",2,5,14,4.00733318523247,TRUE,"3978_13",90
2022,"3978_13","3978_13",4,1,119.5,"3978_13_2F","3978_13_2F",4,5,11,13,"control",2,5,14,4.00733318523247,TRUE,"3978_13",92
2022,"3980_13","3980_13",2,1,130,"3980_13_0F","3980_13_0F",2,4,22.5,13,"control",0,2,18,4.49980967033027,FALSE,"3980_13",84
2022,"3980_13","3980_13",2,1,130,"3980_13_0F","3980_13_0F",2,4,22.5,13,"control",0,2,18,4.49980967033027,FALSE,"3980_13",0
2022,"3981_7","3981_7",2,2,123,"3981_7_0D","3981_7_0D",2,2,17.5,7,"drought",0,1,16.5,3.55534806148941,FALSE,"3981_7",0
2022,"3981_7","3981_7",2,2,123,"3981_7_0D","3981_7_0D",2,2,17.5,7,"drought",0,1,16.5,3.55534806148941,FALSE,"3981_7",0
2022,"3987_5","3987_5",1,0,116,"3987_5_3H","3987_5_3H",1,2,14,5,"drought",0,0,NA,3.3322045101752,FALSE,"3987_5",6
2022,"3988_5","3988_5",2,1,119.5,"3988_5_14C","3988_5_14C",2,6,19,5,"drought",0,1,11,4.7361984483945,FALSE,"3988_5",2
2022,"3988_5","3988_5",2,1,119.5,"3988_5_14C","3988_5_14C",2,6,19,5,"drought",0,1,11,4.7361984483945,FALSE,"3988_5",0
2022,"3989_13","3989_13",1,0,137,"3989_13_17A","3989_13_17A",1,4,12,13,"control",0,1,14,3.87120101090789,FALSE,"3989_13",76
2022,"3994_7","3994_7",5,2,128.6,"3994_7_9J","3994_7_9J",5,6,29,7,"drought",2,3,14.5,5.15905529921453,TRUE,"3994_7",150
2022,"3994_7","3994_7",5,2,128.6,"3994_7_9J","3994_7_9J",5,6,29,7,"drought",2,3,14.5,5.15905529921453,TRUE,"3994_7",0
2022,"3994_7","3994_7",5,2,128.6,"3994_7_9J","3994_7_9J",5,6,29,7,"drought",2,3,14.5,5.15905529921453,TRUE,"3994_7",0
2022,"3994_7","3994_7",5,2,128.6,"3994_7_9J","3994_7_9J",5,6,29,7,"drought",2,3,14.5,5.15905529921453,TRUE,"3994_7",134
2022,"3994_7","3994_7",5,2,128.6,"3994_7_9J","3994_7_9J",5,6,29,7,"drought",2,3,14.5,5.15905529921453,TRUE,"3994_7",0
2022,"5021_5","5021_5",3,2,109,"5021_5_5F","5021_5_5F",3,5,12.5,5,"drought",1,2,10,4.13516655674236,TRUE,"5021_5",0
2022,"5021_5","5021_5",3,2,109,"5021_5_5F","5021_5_5F",3,5,12.5,5,"drought",1,2,10,4.13516655674236,TRUE,"5021_5",0
2022,"5021_5","5021_5",3,2,109,"5021_5_5F","5021_5_5F",3,5,12.5,5,"drought",1,2,10,4.13516655674236,TRUE,"5021_5",18
2022,"5022_5","5022_5",1,1,116,"5022_5_8F","5022_5_8F",1,3,13,5,"drought",0,2,12,3.66356164612965,FALSE,"5022_5",0
2022,"5026_5","5026_5",2,1,119.5,"5026_5_3D","5026_5_3D",2,2,14,5,"drought",0,1,12,3.3322045101752,FALSE,"5026_5",100
2022,"5026_5","5026_5",2,1,119.5,"5026_5_3D","5026_5_3D",2,2,14,5,"drought",0,1,12,3.3322045101752,FALSE,"5026_5",0
2022,"5032_7","5032_7",2,2,116,"5032_7_16D","5032_7_16D",2,4,22,7,"drought",0,2,16,4.47733681447821,FALSE,"5032_7",0
2022,"5032_7","5032_7",2,2,116,"5032_7_16D","5032_7_16D",2,4,22,7,"drought",0,2,16,4.47733681447821,FALSE,"5032_7",0
2022,"5036_5","5036_5",2,0,119.5,"5036_5_11H","5036_5_11H",2,3,12,5,"drought",1,1,8,3.58351893845611,TRUE,"5036_5",4
2022,"5036_5","5036_5",2,0,119.5,"5036_5_11H","5036_5_11H",2,3,12,5,"drought",1,1,8,3.58351893845611,TRUE,"5036_5",36
2022,"5037_7","5037_7",1,1,151,"5037_7_17E","5037_7_17E",1,2,23,7,"drought",0,2,14,3.8286413964891,FALSE,"5037_7",0
2022,"5040_7","5040_7",1,1,151,"5040_7_16D","5040_7_16D",1,1,23.5,7,"drought",0,2,14.5,3.15700042115011,FALSE,"5040_7",0
2022,"5042_5","5042_5",1,0,144,"5042_5_19G","5042_5_19G",1,2,14.5,5,"drought",0,1,8.5,3.36729582998647,FALSE,"5042_5",10
2022,"5044_5","5044_5",2,2,116,"5044_5_13B","5044_5_13B",2,4,9,5,"drought",0,2,12,3.58351893845611,FALSE,"5044_5",0
2022,"5044_5","5044_5",2,2,116,"5044_5_13B","5044_5_13B",2,4,9,5,"drought",0,2,12,3.58351893845611,FALSE,"5044_5",0
2022,"5045_5","5045_5",1,0,151,"5045_5_12B","5045_5_12B",1,4,24,5,"drought",1,3,14.5,4.56434819146784,TRUE,"5045_5",66
2022,"5047_7","5047_7",2,1,123,"5047_7_9B","5047_7_9B",2,5,21.5,7,"drought",1,1,15,4.67749084756772,TRUE,"5047_7",0
2022,"5047_7","5047_7",2,1,123,"5047_7_9B","5047_7_9B",2,5,21.5,7,"drought",1,1,15,4.67749084756772,TRUE,"5047_7",44
2022,"5048_7","5048_7",1,0,137,"5048_7_11E","5048_7_11E",1,2,21,7,"drought",0,1,13.5,3.73766961828337,FALSE,"5048_7",2
2022,"5049_7","5049_7",2,0,119.5,"5049_7_2D","5049_7_2D",1,3,26,7,"drought",1,1,14,4.35670882668959,TRUE,"5049_7",0
2022,"5049_7","5049_7",2,0,119.5,"5049_7_2D","5049_7_2D",1,3,26,7,"drought",1,1,14,4.35670882668959,TRUE,"5049_7",80
2022,"5050_7","5050_7",1,0,144,"5050_7_1A","5050_7_1A",1,2,22,7,"drought",0,1,12.5,3.78418963391826,FALSE,"5050_7",32
2022,"5051_7","5051_7",2,1,130,"5051_7_1F","5051_7_1F",2,3,22,7,"drought",0,1,13.5,4.18965474202643,FALSE,"5051_7",118
2022,"5051_7","5051_7",2,1,130,"5051_7_1F","5051_7_1F",2,3,22,7,"drought",0,1,13.5,4.18965474202643,FALSE,"5051_7",0
2022,"5053_7","5053_7",1,1,137,"5053_7_4J","5053_7_4J",1,2,17,7,"drought",0,1,15.5,3.52636052461616,FALSE,"5053_7",0
2022,"5054_7","5054_7",1,0,137,"5054_7_11J","5054_7_11J",1,2,29,7,"drought",0,1,17,4.06044301054642,FALSE,"5054_7",36
2022,"5056_7","5056_7",2,2,151,"5056_7_14J","5056_7_14J",2,2,20,7,"drought",0,1,24,3.68887945411394,FALSE,"5056_7",0
2022,"5056_7","5056_7",2,2,151,"5056_7_14J","5056_7_14J",2,2,20,7,"drought",0,1,24,3.68887945411394,FALSE,"5056_7",0
2022,"7521_15","7521_15",1,0,144,"7521_15_15E","7521_15_15E",1,3,21,15,"drought",0,NA,NA,4.14313472639153,FALSE,"7521_15",54
2022,"7522_5","7522_5",1,0,144,"7522_5_3F","7522_5_3F",1,4,21,5,"drought",0,NA,NA,4.43081679884331,FALSE,"7522_5",60
2022,"7526_5","7526_5",1,1,109,"7526_5_19E","7526_5_19E",1,1,9,5,"drought",0,NA,NA,2.19722457733622,FALSE,NA,NA
2022,"7532_13","7532_13",2,1,130,"7532_13_12H","7532_13_12H",2,2,10,13,"control",0,NA,NA,2.99573227355399,FALSE,"7532_13",0
2022,"7532_13","7532_13",2,1,130,"7532_13_12H","7532_13_12H",2,2,10,13,"control",0,NA,NA,2.99573227355399,FALSE,"7532_13",68
2022,"7536_1","7536_1",1,0,130,"7536_1_10J","7536_1_10J",1,1,10,1,"irrigated",0,NA,NA,2.30258509299405,FALSE,"7536_1",68
2022,"7536_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7536_5",0
2022,"7537_13","7537_13",3,2,120.666666666667,"7537_13_4C","7537_13_4C",3,6,10,13,"control",1,2,15,4.0943445622221,TRUE,"7537_13",0
2022,"7537_13","7537_13",3,2,120.666666666667,"7537_13_4C","7537_13_4C",3,6,10,13,"control",1,2,15,4.0943445622221,TRUE,"7537_13",0
2022,"7537_13","7537_13",3,2,120.666666666667,"7537_13_4C","7537_13_4C",3,6,10,13,"control",1,2,15,4.0943445622221,TRUE,"7537_13",80
2022,"7544_7","7544_7",1,1,130,"7544_7_6G","7544_7_6G",1,2,16,7,"drought",0,NA,NA,3.46573590279973,FALSE,"7544_7",0
2022,"7545_4","7545_4",1,0,137,"7545_4_9J","7545_4_9J",1,2,14,4,"irrigated",0,NA,NA,3.3322045101752,FALSE,"7545_4",94
2022,"7546_5","7546_5",2,1,130,"7546_5_14G","7546_5_14G",2,2,14,5,"drought",0,NA,NA,3.3322045101752,FALSE,"7546_5",8
2022,"7546_5","7546_5",2,1,130,"7546_5_14G","7546_5_14G",2,2,14,5,"drought",0,NA,NA,3.3322045101752,FALSE,"7546_5",0
2022,"7550_4","7550_4",2,1,119.5,"7550_4_0H","7550_4_0H",2,4,19,4,"irrigated",0,NA,NA,4.33073334028633,FALSE,"7550_4",30
2022,"7550_4","7550_4",2,1,119.5,"7550_4_0H","7550_4_0H",2,4,19,4,"irrigated",0,NA,NA,4.33073334028633,FALSE,"7550_4",0
2022,"7555_5","7555_5",1,0,123,"7555_5_18B","7555_5_18B",1,2,13,5,"drought",0,NA,NA,3.25809653802148,FALSE,"7555_5",10
2022,"7557_14","7557_14",2,1,126.5,"7557_14_7G","7557_14_7G",2,2,20,14,"drought",0,NA,NA,3.68887945411394,FALSE,"7557_14",0
2022,"7557_14","7557_14",2,1,126.5,"7557_14_7G","7557_14_7G",2,2,20,14,"drought",0,NA,NA,3.68887945411394,FALSE,"7557_14",90
2022,"7562_1","7562_1",1,1,109,"7562_1_10F","7562_1_10F",1,1,11.5,1,"irrigated",0,NA,NA,2.4423470353692,FALSE,"7562_1",0
2022,"7573_3","7573_3",1,0,123,"7573_3_3A","7573_3_3A",1,4,17,3,"control",0,NA,NA,4.21950770517611,FALSE,"7573_3",14
2022,"7575_14","7575_14",1,1,123,"7575_14_5B","7575_14_5B",1,2,15.5,14,"drought",0,NA,NA,3.43398720448515,FALSE,"7575_14",0
2022,"7576_14","7576_14",1,0,109,"7576_14_12A","7576_14_12A",1,2,16,14,"drought",0,NA,NA,3.46573590279973,FALSE,"7576_14",2
2022,"7587_6","7587_6",2,0,137,"3456_6_13B","7587_6_13B",2,2,15,6,"irrigated",1,2,17,3.40119738166216,TRUE,"7587_6",102
2022,"7587_6","7587_6",2,0,137,"3456_6_13B","7587_6_13B",2,2,15,6,"irrigated",1,2,17,3.40119738166216,TRUE,"7587_6",84
2022,"7591_4","7591_4",2,0,140.5,"7591_4_9J","7591_4_9J",2,2,18,4,"irrigated",0,NA,NA,3.58351893845611,FALSE,"7591_4",0
2022,"7591_4","7591_4",2,0,140.5,"7591_4_9J","7591_4_9J",2,2,18,4,"irrigated",0,NA,NA,3.58351893845611,FALSE,"7591_4",40
2022,"7592_13","7592_13",2,0,140.5,"7592_13_7J","7592_13_7J",2,4,12,13,"control",0,NA,NA,3.87120101090789,FALSE,"7592_13",96
2022,"7592_13","7592_13",2,0,140.5,"7592_13_7J","7592_13_7J",2,4,12,13,"control",0,NA,NA,3.87120101090789,FALSE,"7592_13",18
2022,"7593_15","7593_15",1,1,144,"7593_15_7A","7593_15_7A",1,3,17,15,"drought",0,NA,NA,3.93182563272433,FALSE,"7593_15",0
2023,"1411_4","1411_4_8H",3,1,117.333333333333,"1411_4_6G","1411_4_6G",3,4,18,4,"irrigated",2,3,19,4.27666611901606,TRUE,"1411_4_8H",212
2023,"1411_4","1411_4_8H",3,1,117.333333333333,"1411_4_6G","1411_4_6G",3,4,18,4,"irrigated",2,3,19,4.27666611901606,TRUE,"1411_4_8H",250
2023,"1411_4","1411_4_8H",3,1,117.333333333333,"1411_4_6G","1411_4_6G",3,4,18,4,"irrigated",2,3,19,4.27666611901606,TRUE,"1411_4_8H",0
2023,"2230_4","2230_4_10J",3,1,117.333333333333,"2230_4_10J","2230_4_10J",3,5,23,4,"irrigated",3,4,22.5,4.74493212836325,TRUE,"2230_4_10J",12
2023,"2230_4","2230_4_10J",3,1,117.333333333333,"2230_4_10J","2230_4_10J",3,5,23,4,"irrigated",3,4,22.5,4.74493212836325,TRUE,"2230_4_10J",10
2023,"2230_4","2230_4_10J",3,1,117.333333333333,"2230_4_10J","2230_4_10J",3,5,23,4,"irrigated",3,4,22.5,4.74493212836325,TRUE,"2230_4_10J",0
2023,"3005_6","3005_6_18F",1,1,122,"3005_6_18E","3005_6_18E",1,2,18,6,"irrigated",1,2,13.5,3.58351893845611,TRUE,"3005_6_18F",0
2023,"3006_15","3006_15_18A",2,1,129,"3006_15_18B","3006_15_18B",2,3,20.5,15,"drought",1,3,25,4.11903717481247,TRUE,"3006_15_18A",12
2023,"3006_15","3006_15_18A",2,1,129,"3006_15_18B","3006_15_18B",2,3,20.5,15,"drought",1,3,25,4.11903717481247,TRUE,"3006_15_18A",0
2023,"3008_6","3008_6_4J",2,1,129,"3008_6_4J","3008_6_4J",2,3,19,6,"irrigated",1,2,27,4.04305126783455,TRUE,"3008_6_4J",32
2023,"3008_6","3008_6_4J",2,1,129,"3008_6_4J","3008_6_4J",2,3,19,6,"irrigated",1,2,27,4.04305126783455,TRUE,"3008_6_4J",0
2023,"3010_5","3010_5_14G",1,0,115,"3010_5_14G","3010_5_14G",3,5,13,5,"drought",2,3,18,4.17438726989564,TRUE,NA,NA
2023,"3015_3","3015_3_0F",3,1,131.333333333333,"3015_3_0F","3015_3_0F",3,6,20,3,"control",1,3,17,4.78749174278205,TRUE,"3015_3_0F",0
2023,"3015_3","3015_3_0F",3,1,131.333333333333,"3015_3_0F","3015_3_0F",3,6,20,3,"control",1,3,17,4.78749174278205,TRUE,"3015_3_0F",96
2023,"3015_3","3015_3_0F",3,1,131.333333333333,"3015_3_0F","3015_3_0F",3,6,20,3,"control",1,3,17,4.78749174278205,TRUE,"3015_3_0F",38
2023,"3018_13","3018_13_9G",5,0,136,"3018_13_10G","3018_13_10G",5,6,12,13,"control",3,4,13,4.27666611901606,TRUE,"3018_13_9G",70
2023,"3018_13","3018_13_9G",5,0,136,"3018_13_10G","3018_13_10G",5,6,12,13,"control",3,4,13,4.27666611901606,TRUE,"3018_13_9G",6
2023,"3018_13","3018_13_9G",5,0,136,"3018_13_10G","3018_13_10G",5,6,12,13,"control",3,4,13,4.27666611901606,TRUE,"3018_13_9G",30
2023,"3018_13","3018_13_9G",5,0,136,"3018_13_10G","3018_13_10G",5,6,12,13,"control",3,4,13,4.27666611901606,TRUE,"3018_13_9G",60
2023,"3018_13","3018_13_9G",5,0,136,"3018_13_10G","3018_13_10G",5,6,12,13,"control",3,4,13,4.27666611901606,TRUE,"3018_13_9G",44
2023,"3026_13","3026_13_3E",1,0,143,"3026_13_3E","3026_13_3E",1,3,15.5,13,"control",1,2,10,3.83945231259331,TRUE,"3026_13_3E",46
2023,"3035_14","3035_14_4A",1,0,129,"3035_14_3B","3035_14_3B",1,2,20,14,"drought",3,6,14,3.68887945411394,TRUE,"3035_14_4A",26
2023,"3044_7","3044_7_7C",2,1,125.5,"3044_7_7D","3044_7_7D",2,3,30.5,7,"drought",2,3,25.5,4.51633897228148,TRUE,"3044_7_7C",0
2023,"3044_7","3044_7_7C",2,1,125.5,"3044_7_7D","3044_7_7D",2,3,30.5,7,"drought",2,3,25.5,4.51633897228148,TRUE,"3044_7_7C",112
2023,"3047_15","3047_15_15J",3,1,129,"3047_15_14J","3047_15_14J",3,9,21,15,"drought",3,6,24,5.24174701505964,TRUE,"3047_15_15J",34
2023,"3047_15","3047_15_15J",3,1,129,"3047_15_14J","3047_15_14J",3,9,21,15,"drought",3,6,24,5.24174701505964,TRUE,"3047_15_15J",62
2023,"3047_15","3047_15_15J",3,1,129,"3047_15_14J","3047_15_14J",3,9,21,15,"drought",3,6,24,5.24174701505964,TRUE,"3047_15_15J",0
2023,"3049_12","3049_12_16B",1,1,122,"3049_12_15B","3049_12_15B",1,2,27,12,"irrigated",0,2,27,3.98898404656427,FALSE,"3049_12_16B",0
2023,"3056_3","3056_3_1B",1,1,122,"3056_3_0B","3056_3_0B",1,3,23.5,3,"control",1,2,17,4.25561270981822,TRUE,"3056_3_1B",0
2023,"3058_14","3058_14_3A",2,2,132.5,"3058_14_2A","3058_14_2A",2,3,19.5,14,"drought",0,2,18.5,4.06902675423781,FALSE,"3058_14_3A",0
2023,"3058_14","3058_14_3A",2,2,132.5,"3058_14_2A","3058_14_2A",2,3,19.5,14,"drought",0,2,18.5,4.06902675423781,FALSE,"3058_14_3A",0
2023,"3065_15","3065_15_2F",2,0,115,"3065_15_2F","3065_15_2F",6,10,20,15,"drought",3,9,22,5.29831736654804,TRUE,NA,NA
2023,"3067_5","3067_5_16F",1,0,115,"3067_5_16F","3067_5_16F",3,3,13,5,"drought",3,5,14,3.66356164612965,TRUE,NA,NA
2023,"3068_15","3068_15_6I",1,0,115,"3068_15_6I","3068_15_6I",3,6,15,15,"drought",2,6,17,4.49980967033027,TRUE,NA,NA
2023,"3069_7","3069_7_1B",1,1,129,"3069_7_1C","3069_7_1C",1,2,22,7,"drought",0,1,26.5,3.78418963391826,FALSE,"3069_7_1C",0
2023,"3070_6","3070_6_4G",4,3,125.5,"3070_6_4G","3070_6_4G",4,7,19.5,6,"irrigated",3,6,22,4.91632461462501,TRUE,"3070_6_4G",0
2023,"3070_6","3070_6_4G",4,3,125.5,"3070_6_4G","3070_6_4G",4,7,19.5,6,"irrigated",3,6,22,4.91632461462501,TRUE,"3070_6_4G",26
2023,"3070_6","3070_6_4G",4,3,125.5,"3070_6_4G","3070_6_4G",4,7,19.5,6,"irrigated",3,6,22,4.91632461462501,TRUE,"3070_6_4G",0
2023,"3070_6","3070_6_4G",4,3,125.5,"3070_6_4G","3070_6_4G",4,7,19.5,6,"irrigated",3,6,22,4.91632461462501,TRUE,"3070_6_4G",0
2023,"3081_3","3081_3_1A",1,1,129,"3081_3_1B","3081_3_1B",1,2,20.5,3,"control",1,4,22,3.71357206670431,TRUE,"3081_3_1A",0
2023,"3088_13","3088_13_9B",3,1,131.333333333333,"3088_13_9B","3088_13_9B",3,5,8.5,13,"control",5,6,12,3.74950407593037,TRUE,"3088_13_9B",10
2023,"3088_13","3088_13_9B",3,1,131.333333333333,"3088_13_9B","3088_13_9B",3,5,8.5,13,"control",5,6,12,3.74950407593037,TRUE,"3088_13_9B",34
2023,"3088_13","3088_13_9B",3,1,131.333333333333,"3088_13_9B","3088_13_9B",3,5,8.5,13,"control",5,6,12,3.74950407593037,TRUE,"3088_13_9B",0
2023,"3089_7","3089_7_5H",2,2,129,"3089_7_5I","3089_7_5I",2,2,18,7,"drought",2,2,14,3.58351893845611,TRUE,"3089_7_5H",0
2023,"3089_7","3089_7_5H",2,2,129,"3089_7_5I","3089_7_5I",2,2,18,7,"drought",2,2,14,3.58351893845611,TRUE,"3089_7_5H",0
2023,"3100_7","3100_7_9B",1,0,122,"3100_7_9B","3100_7_9B",1,2,28,7,"drought",1,2,20,4.02535169073515,TRUE,"3100_7_9B",2
2023,"3108_5","3108_5_1I",2,0,129,"3108_5_1I","3108_5_1I",2,3,15,5,"drought",1,4,19.5,3.80666248977032,TRUE,"3108_5_1I",36
2023,"3108_5","3108_5_1I",2,0,129,"3108_5_1I","3108_5_1I",2,3,15,5,"drought",1,4,19.5,3.80666248977032,TRUE,"3108_5_1I",14
2023,"3116_15","3116_15_17B",9,2,117.333333333333,"3116_15_16C","3116_15_16C",9,12,22,15,"drought",3,9,25,5.57594910314632,TRUE,"3116_15_17B",42
2023,"3116_15","3116_15_17B",9,2,117.333333333333,"3116_15_16C","3116_15_16C",9,12,22,15,"drought",3,9,25,5.57594910314632,TRUE,"3116_15_17B",80
2023,"3116_15","3116_15_17B",9,2,117.333333333333,"3116_15_16C","3116_15_16C",9,12,22,15,"drought",3,9,25,5.57594910314632,TRUE,"3116_15_17B",0
2023,"3116_15","3116_15_17B",9,2,117.333333333333,"3116_15_16C","3116_15_16C",9,12,22,15,"drought",3,9,25,5.57594910314632,TRUE,"3116_15_17B",6
2023,"3116_15","3116_15_17B",9,2,117.333333333333,"3116_15_16C","3116_15_16C",9,12,22,15,"drought",3,9,25,5.57594910314632,TRUE,"3116_15_17B",0
2023,"3116_15","3116_15_17B",9,2,117.333333333333,"3116_15_16C","3116_15_16C",9,12,22,15,"drought",3,9,25,5.57594910314632,TRUE,"3116_15_17B",36
2023,"3116_15","3116_15_17B",9,2,117.333333333333,"3116_15_16C","3116_15_16C",9,12,22,15,"drought",3,9,25,5.57594910314632,TRUE,"3116_15_17B",74
2023,"3116_15","3116_15_17B",9,2,117.333333333333,"3116_15_16C","3116_15_16C",9,12,22,15,"drought",3,9,25,5.57594910314632,TRUE,"3116_15_17B",78
2023,"3116_15","3116_15_17B",9,2,117.333333333333,"3116_15_16C","3116_15_16C",9,12,22,15,"drought",3,9,25,5.57594910314632,TRUE,"3116_15_17B",92
2023,"3119_13","3119_13_9H",5,3,130.4,"3119_13_9H","3119_13_9H",4,6,13,13,"control",2,3,12.5,4.35670882668959,TRUE,"3119_13_9H",30
2023,"3119_13","3119_13_9H",5,3,130.4,"3119_13_9H","3119_13_9H",4,6,13,13,"control",2,3,12.5,4.35670882668959,TRUE,"3119_13_9H",0
2023,"3119_13","3119_13_9H",5,3,130.4,"3119_13_9H","3119_13_9H",4,6,13,13,"control",2,3,12.5,4.35670882668959,TRUE,"3119_13_9H",4
2023,"3119_13","3119_13_9H",5,3,130.4,"3119_13_9H","3119_13_9H",4,6,13,13,"control",2,3,12.5,4.35670882668959,TRUE,"3119_13_9H",0
2023,"3119_13","3119_13_9H",5,3,130.4,"3119_13_9H","3119_13_9H",4,6,13,13,"control",2,3,12.5,4.35670882668959,TRUE,"3119_13_9H",0
2023,"3120_13","3120_13_2H",5,2,127.6,"3120_13_3H","3120_13_3H",5,7,16,13,"control",2,3,13.5,4.71849887129509,TRUE,"3120_13_2H",12
2023,"3120_13","3120_13_2H",5,2,127.6,"3120_13_3H","3120_13_3H",5,7,16,13,"control",2,3,13.5,4.71849887129509,TRUE,"3120_13_2H",0
2023,"3120_13","3120_13_2H",5,2,127.6,"3120_13_3H","3120_13_3H",5,7,16,13,"control",2,3,13.5,4.71849887129509,TRUE,"3120_13_2H",0
2023,"3120_13","3120_13_2H",5,2,127.6,"3120_13_3H","3120_13_3H",5,7,16,13,"control",2,3,13.5,4.71849887129509,TRUE,"3120_13_2H",58
2023,"3120_13","3120_13_2H",5,2,127.6,"3120_13_3H","3120_13_3H",5,7,16,13,"control",2,3,13.5,4.71849887129509,TRUE,"3120_13_2H",60
2023,"3120_5","3120_5_8G",2,2,122,"3120_5_7G","3120_5_7G",2,4,13,5,"drought",0,4,19,3.95124371858143,FALSE,"3120_5_8G",0
