"size.prev","size.cur","trt","pred.surv","pred.grow.mean","p.grow.size","p.size.cur"
2.4,2.5,"drought",0.879730115078601,3.18765973211475,0.0344499488206974,0.0303066574404841
2.5,2.5,"drought",0.886253950005081,3.21451220610644,0.0326862981320955,0.0289683608306133
2.6,2.5,"drought",0.892467166057838,3.24136468009813,0.0309505770512793,0.02762237378881
2.7,2.5,"drought",0.898379909113721,3.26821715408982,0.0292480973715179,0.0262759030583736
2.8,2.5,"drought",0.904002507952442,3.29506962808152,0.0275836888759662,0.0249357239224534
2.9,2.5,"drought",0.909345403047011,3.32192210207321,0.0259616880845108,0.0236081417149903
3,2.5,"drought",0.914419082152702,3.3487745760649,0.0243859324449773,0.022298961963774
3.1,2.5,"drought",0.919234022535575,3.37562705005659,0.0228597597271702,0.0210134688882034
3.2,2.5,"drought",0.923800639611682,3.40247952404828,0.0213860123211884,0.0197564118610572
3.3,2.5,"drought",0.928129241713254,3.42933199803998,0.0199670460924291,0.0185319993490198
3.4,2.5,"drought",0.93222999065684,3.45618447203167,0.018604743405046,0.0173438997706589
3.5,2.5,"drought",0.936112867759162,3.48303694602336,0.0173005298935598,0.0161952486524133
3.6,2.5,"drought",0.939787644927793,3.50988942001505,0.0160553945388389,0.0150886614220419
3.7,2.5,"drought",0.943263860444122,3.53674189400675,0.0148699125896398,0.0140262511537703
3.8,2.5,"drought",0.946550799054072,3.56359436799844,0.0137442708639965,0.0130096505687314
3.9,2.5,"drought",0.949657475986369,3.59044684199013,0.0126782949655494,0.0120400375967943
4,2.5,"drought",0.952592624527524,3.61729931598182,0.0116714779578393,0.0111181638199732
4.1,2.5,"drought",0.955364686796097,3.64415178997351,0.0107230100540046,0.0102443851417555
4.2,2.5,"drought",0.957981807375226,3.6710042639652,0.00983180889947849,0.00941869405929023
4.3,2.5,"drought",0.960451829480997,3.6978567379569,0.00899655005039412,0.00864075295491839
4.4,2.5,"drought",0.962782293364321,3.72470921194859,0.00821569727965049,0.00790992786848891
4.5,2.5,"drought",0.96498043666487,3.75156168594028,0.00748753237512651,0.00722532226089193
4.6,2.5,"drought",0.96705319645691,3.77841415993197,0.00681018412952811,0.00658581033092027
4.7,2.5,"drought",0.96900721274805,3.80526663392367,0.00618165625799671,0.00599006950072794
4.8,2.5,"drought",0.970848833212727,3.83211910791536,0.00559985401712596,0.00543661173868834
4.9,2.5,"drought",0.972584118962355,3.85897158190705,0.00506260933670181,0.00492381344138672
5,2.5,"drought",0.974218851173383,3.88582405589874,0.00456770431263714,0.00444994364795706
5.1,2.5,"drought",0.975758538412767,3.91267652989043,0.00411289294562115,0.00401319040926747
5.2,2.5,"drought",0.977208424517573,3.93952900388213,0.003695921044432,0.00361168518097074
5.3,2.5,"drought",0.978573496901491,3.96638147787382,0.00331454424522645,0.00324352515268596
5.4,2.5,"drought",0.979858495175935,3.99323395186551,0.00296654412806984,0.00290679346520352
5.5,2.5,"drought",0.981067919987121,4.0200864258572,0.00264974243922659,0.00259957730335363
5.6,2.5,"drought",0.98220604198311,4.0469388998489,0.00236201345209796,0.002319983883896
5.7,2.5,"drought",0.983276910836258,4.07379137384059,0.00210129452104948,0.00206615438541469
5.8,2.5,"drought",0.984284364256927,4.10064384783228,0.00186559490066231,0.00183627589075936
5.9,2.5,"drought",0.985232036943691,4.12749632182397,0.00165300291818183,0.00162859143215415
6,2.5,"drought",0.986123369423719,4.15434879581566,0.00146169159919248,0.00144140824485403
0.5,2.6,"drought",0.687803295132907,2.6774627262726,0.0660979171530072,0.0454623652192602
0.6,2.6,"drought",0.701201890679205,2.70431520026429,0.0656491360632382,0.046033298328999
0.7,2.6,"drought",0.714264342424774,2.73116767425598,0.0650722932706722,0.0464788187630487
0.8,2.6,"drought",0.726978091851981,2.75802014824767,0.0643708236216539,0.0467961785274104
0.9,2.6,"drought",0.739332593578069,2.78487262223937,0.063548876352521,0.0469837555726814
1,2.6,"drought",0.751319280129484,2.81172509623106,0.0626112742179203,0.0470410574733976
1.1,2.6,"drought",0.762931508043105,2.83857757022275,0.0615634663740954,0.0469687082411496
1.2,2.6,"drought",0.774164487556197,2.86543004421444,0.0604114756609564,0.046768419097578
1.3,2.6,"drought",0.785015198257838,2.89228251820613,0.0591618409960726,0.0464429443388306
1.4,2.6,"drought",0.795482293115777,2.91913499219783,0.0578215556506663,0.0459960236805135
1.5,2.6,"drought",0.805565993271075,2.94598746618952,0.0563980022214181,0.045432312678001
1.6,2.6,"drought",0.815267975916801,2.97283994018121,0.0548988851418571,0.0447573029696908
1.7,2.6,"drought",0.824591257455673,2.9996924141729,0.0533321615930499,0.0439772341908422
1.8,2.6,"drought",0.833540073974225,3.0265448881646,0.0517059716752358,0.0430989994550853
1.9,2.6,"drought",0.842119760887237,3.05339736215629,0.0500285686902731,0.0421300463029835
2,2.6,"drought",0.850336633404547,3.08024983614798,0.0483082503598321,0.0410782749766436
2.1,2.6,"drought",0.858197869261095,3.10710231013967,0.0465532917669925,0.039951935801523
2.2,2.6,"drought",0.865711394937148,3.13395478413136,0.0447718807603098,0.0387595273469675
2.3,2.6,"drought",0.872885776385275,3.16080725812306,0.042972056500719,0.037509696901502
2.4,2.6,"drought",0.879730115078601,3.18765973211475,0.0411616517642311,0.0362111446433723
2.5,2.6,"drought",0.886253950005081,3.21451220610644,0.0393482395387485,0.034872532716962
2.6,2.6,"drought",0.892467166057838,3.24136468009813,0.0375390843730672,0.0335024002468373
2.7,2.6,"drought",0.898379909113721,3.26821715408982,0.0357410988518944,0.0321090851381894
2.8,2.6,"drought",0.904002507952442,3.29506962808152,0.0339608054841411,0.0307006533297486
2.9,2.6,"drought",0.909345403047011,3.32192210207321,0.0322043042044738,0.0292848359866658
3,2.6,"drought",0.914419082152702,3.3487745760649,0.0304772456017095,0.0278689749496577
3.1,2.6,"drought",0.919234022535575,3.37562705005659,0.0287848099035914,0.0264599765956001
3.2,2.6,"drought",0.923800639611682,3.40247952404828,0.0271316916671491,0.0250642741158593
3.3,2.6,"drought",0.928129241713254,3.42933199803998,0.0255220900484647,0.0236877980836189
3.4,2.6,"drought",0.93222999065684,3.45618447203167,0.023959704456286,0.0223359550614242
3.5,2.6,"drought",0.936112867759162,3.48303694602336,0.0224477353314534,0.0210136138958255
3.6,2.6,"drought",0.939787644927793,3.50988942001505,0.0209888897392326,0.0197250992576825
3.7,2.6,"drought",0.943263860444122,3.53674189400675,0.0195853914149019,0.0184741919143295
3.8,2.6,"drought",0.946550799054072,3.56359436799844,0.01823899486465,0.0172641351630775
3.9,2.6,"drought",0.949657475986369,3.59044684199013,0.0169510030941464,0.0160976468138242
4,2.6,"drought",0.952592624527524,3.61729931598182,0.0157222885160248,0.014976936081059
4.1,2.6,"drought",0.955364686796097,3.64415178997351,0.0145533165747657,0.0139037247312955
4.2,2.6,"drought",0.957981807375226,3.6710042639652,0.0134441716227436,0.0128792718298186
4.3,2.6,"drought",0.960451829480997,3.6978567379569,0.0123945845840308,0.0119044014393893
4.4,2.6,"drought",0.962782293364321,3.72470921194859,0.0114039619523453,0.0109795326419184
4.5,2.6,"drought",0.96498043666487,3.75156168594028,0.0104714156856,0.0101047112807896
4.6,2.6,"drought",0.96705319645691,3.77841415993197,0.00959579358112134,0.00927964285516409
4.7,2.6,"drought",0.96900721274805,3.80526663392367,0.00877570974193671,0.00850372603692
4.8,2.6,"drought",0.970848833212727,3.83211910791536,0.00800957477476823,0.00777608632461383
4.9,2.6,"drought",0.972584118962355,3.85897158190705,0.00729562539366764,0.00709560939577962
5,2.6,"drought",0.974218851173383,3.88582405589874,0.00663195313875752,0.00646097376787606
5.1,2.6,"drought",0.975758538412767,3.91267652989043,0.00601653195650457,0.00587068242819261
5.2,2.6,"drought",0.977208424517573,3.93952900388213,0.00544724442558131,0.00532309314308444
5.3,2.6,"drought",0.978573496901491,3.96638147787382,0.0049219064499617,0.00481644720616103
5.4,2.6,"drought",0.979858495175935,3.99323395186551,0.00443829027780354,0.00434889643276256
5.5,2.6,"drought",0.981067919987121,4.0200864258572,0.00399414574032072,0.00391852825358187
5.6,2.6,"drought",0.98220604198311,4.0469388998489,0.00358721963874711,0.00352338880309788
5.7,2.6,"drought",0.983276910836258,4.07379137384059,0.00321527323922521,0.00316150393815985
5.8,2.6,"drought",0.984284364256927,4.10064384783228,0.00287609786468327,0.00283089815828048
5.9,2.6,"drought",0.985232036943691,4.12749632182397,0.00256752859923985,0.00252961143174026
6,2.6,"drought",0.986123369423719,4.15434879581566,0.0022874561442202,0.00225571396034742
0.5,2.7,"drought",0.687803295132907,2.6774627262726,0.0666065764827882,0.0458122227823837
0.6,2.7,"drought",0.701201890679205,2.70431520026429,0.0666520802529045,0.0467365646910387
0.7,2.7,"drought",0.714264342424774,2.73116767425598,0.0665635018325012,0.0475439358658817
0.8,2.7,"drought",0.726978091851981,2.75802014824767,0.0663413753965932,0.0482287264966513
0.9,2.7,"drought",0.739332593578069,2.78487262223937,0.0659870384009572,0.0487863682435153
1,2.7,"drought",0.751319280129484,2.81172509623106,0.0655026181694336,0.0492133799296553
1.1,2.7,"drought",0.762931508043105,2.83857757022275,0.0648910106220551,0.0495073965923256
1.2,2.7,"drought",0.774164487556197,2.86543004421444,0.0641558514415842,0.0496671818550055
1.3,2.7,"drought",0.785015198257838,2.89228251820613,0.0633014800800983,0.0496926239350929
1.4,2.7,"drought",0.795482293115777,2.91913499219783,0.0623328971041176,0.0495847159249332
1.5,2.7,"drought",0.805565993271075,2.94598746618952,0.0612557154647664,0.0493455212719048
1.6,2.7,"drought",0.815267975916801,2.97283994018121,0.060076106357089,0.0489781256307064
1.7,2.7,"drought",0.824591257455673,2.9996924141729,0.0588007403986502,0.0484865764646476
1.8,2.7,"drought",0.833540073974225,3.0265448881646,0.0574367249109158,0.047875811931082
1.9,2.7,"drought",0.842119760887237,3.05339736215629,0.0559915381268815,0.047151580699118
2,2.7,"drought",0.850336633404547,3.08024983614798,0.0544729611745291,0.0463203544167256
2.1,2.7,"drought",0.858197869261095,3.10710231013967,0.0528890086977497,0.0453892345717403
2.2,2.7,"drought",0.865711394937148,3.13395478413136,0.0512478589744791,0.0443658554803385
2.3,2.7,"drought",0.872885776385275,3.16080725812306,0.0495577843763159,0.0432582850912546
2.4,2.7,"drought",0.879730115078601,3.18765973211475,0.0478270829854646,0.0420749252186766
2.5,2.7,"drought",0.886253950005081,3.21451220610644,0.046064012144335,0.0408244127159989
2.6,2.7,"drought",0.892467166057838,3.24136468009813,0.0442767246616159,0.0395155229810755
2.7,2.7,"drought",0.898379909113721,3.26821715408982,0.042473208337402,0.0381570770459233
2.8,2.7,"drought",0.904002507952442,3.29506962808152,0.0406612294003866,0.036757853354379
2.9,2.7,"drought",0.909345403047011,3.32192210207321,0.038848280373794,0.035326505174191
3,2.7,"drought",0.914419082152702,3.3487745760649,0.037041532805201,0.0338714844292611
3.1,2.7,"drought",0.919234022535575,3.37562705005659,0.0352477952103504,0.0324009725767206
3.2,2.7,"drought",0.923800639611682,3.40247952404828,0.033473476494134,0.0309228189953076
3.3,2.7,"drought",0.928129241713254,3.42933199803998,0.0317245550247365,0.0294444871987991
3.4,2.7,"drought",0.93222999065684,3.45618447203167,0.0300065534510361,0.0279730090433034
3.5,2.7,"drought",0.936112867759162,3.48303694602336,0.0283245192702037,0.02651494696193
3.6,2.7,"drought",0.939787644927793,3.50988942001505,0.0266830110733626,0.0250763641362176
3.7,2.7,"drought",0.943263860444122,3.53674189400675,0.0250860903233421,0.0236628024018456
3.8,2.7,"drought",0.946550799054072,3.56359436799844,0.0235373184510048,0.0222792675873887
3.9,2.7,"drought",0.949657475986369,3.59044684199013,0.0220397589961835,0.0209302218996635
4,2.7,"drought",0.952592624527524,3.61729931598182,0.0205959844665966,0.0196195828977634
4.1,2.7,"drought",0.955364686796097,3.64415178997351,0.0192080875436656,0.0183507285401061
4.2,2.7,"drought",0.957981807375226,3.6710042639652,0.0178776962282372,0.0171265077444319
4.3,2.7,"drought",0.960451829480997,3.6978567379569,0.0166059924918941,0.0159492558691874
4.4,2.7,"drought",0.962782293364321,3.72470921194859,0.0153937339807499,0.0148208145054267
4.5,2.7,"drought",0.96498043666487,3.75156168594028,0.0142412783081273,0.0137425549604426
4.6,2.7,"drought",0.96705319645691,3.77841415993197,0.0131486094699345,0.0127154048168637
4.7,2.7,"drought",0.96900721274805,3.80526663392367,0.0121153659213664,0.0117398769628859
4.8,2.7,"drought",0.970848833212727,3.83211910791536,0.0111408698651549,0.0108161005095605
4.9,2.7,"drought",0.972584118962355,3.85897158190705,0.0102241573192713,0.00994385303849602
5,2.7,"drought",0.974218851173383,3.88582405589874,0.00936400855497597,0.00912259365680642
5.1,2.7,"drought",0.975758538412767,3.91267652989043,0.00855897852360498,0.00835149637449906
5.2,2.7,"drought",0.977208424517573,3.93952900388213,0.00780742692165061,0.00762948336164228
5.3,2.7,"drought",0.978573496901491,3.96638147787382,0.00710754757768475,0.00695525768748869
5.4,2.7,"drought",0.979858495175935,3.99323395186551,0.0064573968806811,0.00632733519025796
5.5,2.7,"drought",0.981067919987121,4.0200864258572,0.00585492100651036,0.00574407517354601
5.6,2.7,"drought",0.98220604198311,4.0469388998489,0.00529798173706955,0.00520370967246589
5.7,2.7,"drought",0.983276910836258,4.07379137384059,0.00478438070396966,0.00470437107886389
5.8,2.7,"drought",0.984284364256927,4.10064384783228,0.00431188192532016,0.00424411795961469
5.9,2.7,"drought",0.985232036943691,4.12749632182397,0.00387823253936186,0.00382095894449679
6,2.7,"drought",0.986123369423719,4.15434879581566,0.00348118167203821,0.00343287460000642
0.5,2.8,"drought",0.687803295132907,2.6774627262726,0.0652714613090604,0.0448939261665118
0.6,2.8,"drought",0.701201890679205,2.70431520026429,0.0658074842403147,0.0461443323701506
0.7,2.8,"drought",0.714264342424774,2.73116767425598,0.0662144990037221,0.0472946555898795
0.8,2.8,"drought",0.726978091851981,2.75802014824767,0.066490065808161,0.0483368211683295
0.9,2.8,"drought",0.739332593578069,2.78487262223937,0.0666325270962631,0.0492635990747412
1,2.8,"drought",0.751319280129484,2.81172509623106,0.0666410241504975,0.0500686862918433
1.1,2.8,"drought",0.762931508043105,2.83857757022275,0.066515505714246,0.0507467750828195
1.2,2.8,"drought",0.774164487556197,2.86543004421444,0.0662567285067823,0.0512936062716032
1.3,2.8,"drought",0.785015198257838,2.89228251820613,0.0658662496249135,0.0517060070078017
1.4,2.8,"drought",0.795482293115777,2.91913499219783,0.0653464109380298,0.0519819128198698
1.5,2.8,"drought",0.805565993271075,2.94598746618952,0.0647003156953598,0.0521203740780846
1.6,2.8,"drought",0.815267975916801,2.97283994018121,0.0639317976723466,0.0521215472850565
1.7,2.8,"drought",0.824591257455673,2.9996924141729,0.0630453832852994,0.0519866718799998
1.8,2.8,"drought",0.833540073974225,3.0265448881646,0.0620462471980543,0.0517180334792892
1.9,2.8,"drought",0.842119760887237,3.05339736215629,0.060940162029649,0.0513189146768375
2,2.8,"drought",0.850336633404547,3.08024983614798,0.0597334428465564,0.0507935346918037
2.1,2.8,"drought",0.858197869261095,3.10710231013967,0.058432887185633,0.0501469792774842
2.2,2.8,"drought",0.865711394937148,3.13395478413136,0.0570457114036723,0.0493851223944551
2.3,2.8,"drought",0.872885776385275,3.16080725812306,0.0555794841856338,0.0485145412044701
2.4,2.8,"drought",0.879730115078601,3.18765973211475,0.0540420580658587,0.0475424259613623
2.5,2.8,"drought",0.886253950005081,3.21451220610644,0.0524414998247746,0.0464764863638972
2.6,2.8,"drought",0.892467166057838,3.24136468009813,0.0507860206178955,0.0453248558962081
2.7,2.8,"drought",0.898379909113721,3.26821715408982,0.0490839066748081,0.0440959956174605
2.8,2.8,"drought",0.904002507952442,3.29506962808152,0.0473434513739694,0.0427985987771928
2.9,2.8,"drought",0.909345403047011,3.32192210207321,0.0455728894554803,0.0414414975299106
3,2.8,"drought",0.914419082152702,3.3487745760649,0.0437803340796717,0.0400335729054721
3.1,2.8,"drought",0.919234022535575,3.37562705005659,0.041973717375649,0.0385836690639892
3.2,2.8,"drought",0.923800639611682,3.40247952404828,0.0401607350523554,0.0371005127286412
3.3,2.8,"drought",0.928129241713254,3.42933199803998,0.0383487955667776,0.0355926385500099
3.4,2.8,"drought",0.93222999065684,3.45618447203167,0.0365449742612571,0.0340683210141262
3.5,2.8,"drought",0.936112867759162,3.48303694602336,0.0347559727961408,0.0325355133659548
3.6,2.8,"drought",0.939787644927793,3.50988942001505,0.032988084116849,0.0310017938828535
3.7,2.8,"drought",0.943263860444122,3.53674189400675,0.0312471631074555,0.0294743197006656
3.8,2.8,"drought",0.946550799054072,3.56359436799844,0.0295386029975977,0.0279597882703171
3.9,2.8,"drought",0.949657475986369,3.59044684199013,0.0278673175073761,0.0264644064065655
4,2.8,"drought",0.952592624527524,3.61729931598182,0.0262377286371617,0.0249938667841148
4.1,2.8,"drought",0.955364686796097,3.64415178997351,0.0246537599370359,0.0235533316405925
4.2,2.8,"drought",0.957981807375226,3.6710042639652,0.0231188350249236,0.022147423361586
4.3,2.8,"drought",0.960451829480997,3.6978567379569,0.0216358810641218,0.020780221550469
4.4,2.8,"drought",0.962782293364321,3.72470921194859,0.0202073368604891,0.0194552661253271
4.5,2.8,"drought",0.96498043666487,3.75156168594028,0.0188351651974512,0.0181755659368915
4.6,2.8,"drought",0.96705319645691,3.77841415993197,0.0175208689934263,0.0169436123647957
4.7,2.8,"drought",0.96900721274805,3.80526663392367,0.0162655108413239,0.0157613973242745
4.8,2.8,"drought",0.970848833212727,3.83211910791536,0.0150697354733026,0.0146304351010803
4.9,2.8,"drought",0.972584118962355,3.85897158190705,0.0139337946857019,0.0135517874281957
5,2.8,"drought",0.974218851173383,3.88582405589874,0.0128575742585758,0.0125260912230661
5.1,2.8,"drought",0.975758538412767,3.91267652989043,0.0118406224110055,0.0115535884176602
5.2,2.8,"drought",0.977208424517573,3.93952900388213,0.0108821793467192,0.0106341573347251
5.3,2.8,"drought",0.978573496901491,3.96638147787382,0.00998120746376753,0.00976734509111826
5.4,2.8,"drought",0.979858495175935,3.99323395186551,0.00913642182632474,0.00895240054203512
5.5,2.8,"drought",0.981067919987121,4.0200864258572,0.00834632052527312,0.00818830731727552
5.6,2.8,"drought",0.98220604198311,4.0469388998489,0.00760921458626063,0.00747381654137119
5.7,2.8,"drought",0.983276910836258,4.07379137384059,0.00692325711855088,0.00680747887245384
5.8,2.8,"drought",0.984284364256927,4.10064384783228,0.00628647143440296,0.00618767553923065
5.9,2.8,"drought",0.985232036943691,4.12749632182397,0.0056967779061382,0.00561264810048035
6,2.8,"drought",0.986123369423719,4.15434879581566,0.00515201936574371,0.00508052669628344
0.5,2.9,"drought",0.687803295132907,2.6774627262726,0.0622023004050381,0.0427829471834321
0.6,2.9,"drought",0.701201890679205,2.70431520026429,0.0631849658082814,0.0443054174872678
0.7,2.9,"drought",0.714264342424774,2.73116767425598,0.0640540979684876,0.0457515581650739
0.8,2.9,"drought",0.726978091851981,2.75802014824767,0.0648046159131964,0.047111536019776
0.9,2.9,"drought",0.739332593578069,2.78487262223937,0.0654320939331922,0.0483760797108709
1,2.9,"drought",0.751319280129484,2.81172509623106,0.0659328050412585,0.0495365876205159
1.1,2.9,"drought",0.762931508043105,2.83857757022275,0.0663037578391173,0.0505852259571226
1.2,2.9,"drought",0.774164487556197,2.86543004421444,0.0665427262823875,0.0515150155929968
1.3,2.9,"drought",0.785015198257838,2.89228251820613,0.0666482719292162,0.0523199064020559
1.4,2.9,"drought",0.795482293115777,2.91913499219783,0.066619758361481,0.0529948381482099
1.5,2.9,"drought",0.805565993271075,2.94598746618952,0.0664573575762842,0.0535357872661104
1.6,2.9,"drought",0.815267975916801,2.97283994018121,0.0661620482579347,0.0539397991657561
1.7,2.9,"drought",0.824591257455673,2.9996924141729,0.0657356059547066,0.0542050059738021
1.8,2.9,"drought",0.833540073974225,3.0265448881646,0.0651805852983198,0.0543306298912448
1.9,2.9,"drought",0.842119760887237,3.05339736215629,0.0645002945152514,0.0543169725943398
2,2.9,"drought",0.850336633404547,3.08024983614798,0.0636987625856727,0.0541653913291365
2.1,2.9,"drought",0.858197869261095,3.10710231013967,0.0627806995061049,0.0538782625468603
2.2,2.9,"drought",0.865711394937148,3.13395478413136,0.0617514502040492,0.0534589340955392
2.3,2.9,"drought",0.872885776385275,3.16080725812306,0.0606169427352952,0.0529116671216
2.4,2.9,"drought",0.879730115078601,3.18765973211475,0.0593836314659658,0.0522415689433393
2.5,2.9,"drought",0.886253950005081,3.21451220610644,0.0580584360004988,0.0514545182365592
2.6,2.9,"drought",0.892467166057838,3.24136468009813,0.0566486766628145,0.0505570839221888
2.7,2.9,"drought",0.898379909113721,3.26821715408982,0.0551620073702812,0.0495564391678436
2.8,2.9,"drought",0.904002507952442,3.29506962808152,0.0536063467584501,0.0484602719118071
2.9,2.9,"drought",0.909345403047011,3.32192210207321,0.0519898084188626,0.0472766932909875
3,2.9,"drought",0.914419082152702,3.3487745760649,0.0503206311027797,0.0460141453063486
3.1,2.9,"drought",0.919234022535575,3.37562705005659,0.0486071097209661,0.0446813089926317
3.2,2.9,"drought",0.923800639611682,3.40247952404828,0.0468575279344415,0.0432870142764593
3.3,2.9,"drought",0.928129241713254,3.42933199803998,0.0450800930843851,0.0418401526107733
3.4,2.9,"drought",0.93222999065684,3.45618447203167,0.043282874152329,0.0403495933666268
3.5,2.9,"drought",0.936112867759162,3.48303694602336,0.0414737433757571,0.0388241048481875
3.6,2.9,"drought",0.939787644927793,3.50988942001505,0.0396603220707317,0.0372722806759307
3.7,2.9,"drought",0.943263860444122,3.53674189400675,0.0378499311337592,0.0357024721587739
3.8,2.9,"drought",0.946550799054072,3.56359436799844,0.0360495466114426,0.034122727150598
3.9,2.9,"drought",0.949657475986369,3.59044684199013,0.0342657606401725,0.0325407357622993
4,2.9,"drought",0.952592624527524,3.61729931598182,0.0325047479708521,0.0309637831791597
4.1,2.9,"drought",0.955364686796097,3.64415178997351,0.0307722382069829,0.0293987097166291
4.2,2.9,"drought",0.957981807375226,3.6710042639652,0.0290734937998903,0.0278518781371313
4.3,2.9,"drought",0.960451829480997,3.6978567379569,0.0274132937638032,0.0263291481475448
4.4,2.9,"drought",0.962782293364321,3.72470921194859,0.025795922997184,0.0248358579026783
4.5,2.9,"drought",0.96498043666487,3.75156168594028,0.024225167026228,0.0233768122552489
4.6,2.9,"drought",0.96705319645691,3.77841415993197,0.0227043119227256,0.0219562774182266
4.7,2.9,"drought",0.96900721274805,3.80526663392367,0.0212361490922639,0.0205779816413967
4.8,2.9,"drought",0.970848833212727,3.83211910791536,0.019822984580563,0.0192451214508335
4.9,2.9,"drought",0.972584118962355,3.85897158190705,0.0184666525059886,0.0179603729577208
5,2.9,"drought",0.974218851173383,3.88582405589874,0.0171685321950984,0.016725907711442
5.1,2.9,"drought",0.975758538412767,3.91267652989043,0.0159295685754961,0.015543412550772
5.2,2.9,"drought",0.977208424517573,3.93952900388213,0.0147502953660914,0.0144141128958671
5.3,2.9,"drought",0.978573496901491,3.96638147787382,0.0136308605987907,0.0133387989219354
5.4,2.9,"drought",0.979858495175935,3.99323395186551,0.0125710540072105,0.0123178540622807
5.5,2.9,"drought",0.981067919987121,4.0200864258572,0.0115703358266459,0.011351285303
5.6,2.9,"drought",0.98220604198311,4.0469388998489,0.0106278665645719,0.0104387547531128
5.7,2.9,"drought",0.983276910836258,4.07379137384059,0.00974253732166126,0.00957961200135003
5.8,2.9,"drought",0.984284364256927,4.10064384783228,0.00891300026888741,0.00877292680328367
5.9,2.9,"drought",0.985232036943691,4.12749632182397,0.00813769891590164,0.00801752167894824
6,2.9,"drought",0.986123369423719,4.15434879581566,0.00741489783870457,0.007312004040636
0.5,3,"drought",0.687803295132907,2.6774627262726,0.0576456370928149,0.0396488591424738
0.6,3,"drought",0.701201890679205,2.70431520026429,0.058996888522263,0.0413687297760011
0.7,3,"drought",0.714264342424774,2.73116767425598,0.060258404508898,0.043040429672114
0.8,3,"drought",0.726978091851981,2.75802014824767,0.061423138795818,0.0446532762373432
0.9,3,"drought",0.739332593578069,2.78487262223937,0.06248449140603,0.0461968210896267
1,3,"drought",0.751319280129484,2.81172509623106,0.0634363708308865,0.0476609684666887
1.1,3,"drought",0.762931508043105,2.83857757022275,0.0642732522015,0.0490360892289252
1.2,3,"drought",0.774164487556197,2.86543004421444,0.0649902306667667,0.0503131286202965
1.3,3,"drought",0.785015198257838,2.89228251820613,0.065583069256943,0.0514837061150966
1.4,3,"drought",0.795482293115777,2.91913499219783,0.0660482405795273,0.0525402058724649
1.5,3,"drought",0.805565993271075,2.94598746618952,0.0663829617734676,0.0534758565373192
1.6,3,"drought",0.815267975916801,2.97283994018121,0.0665852222371288,0.0542847993592344
1.7,3,"drought",0.824591257455673,2.9996924141729,0.0666538037435006,0.0549621438430568
1.8,3,"drought",0.833540073974225,3.0265448881646,0.0665882926610932,0.0555040103905449
1.9,3,"drought",0.842119760887237,3.05339736215629,0.066389084109002,0.0559075596353954
2,3,"drought",0.850336633404547,3.08024983614798,0.0660573779877456,0.0561710084096312
2.1,3,"drought",0.858197869261095,3.10710231013967,0.0655951669416594,0.0562936325031579
2.2,3,"drought",0.865711394937148,3.13395478413136,0.0650052164218023,0.0562757565867096
2.3,3,"drought",0.872885776385275,3.16080725812306,0.0642910371284551,0.0561187318584861
2.4,3,"drought",0.879730115078601,3.18765973211475,0.0634568502173968,0.055824902144276
2.5,3,"drought",0.886253950005081,3.21451220610644,0.0625075457523691,0.0553975593281605
2.6,3,"drought",0.892467166057838,3.24136468009813,0.0614486349757681,0.0548408891149463
2.7,3,"drought",0.898379909113721,3.26821715408982,0.0602861970491178,0.0541599082257983
2.8,3,"drought",0.904002507952442,3.29506962808152,0.059026820982967,0.053360394205062
2.9,3,"drought",0.909345403047011,3.32192210207321,0.0576775435314545,0.052448809069372
3,3,"drought",0.914419082152702,3.3487745760649,0.0562457838691076,0.0514322180605487
3.1,3,"drought",0.919234022535575,3.37562705005659,0.0547392758959591,0.0503182047725271
3.2,3,"drought",0.923800639611682,3.40247952404828,0.0531659990315437,0.0491147839109341
3.3,3,"drought",0.928129241713254,3.42933199803998,0.0515341083588296,0.0478303129134492
3.4,3,"drought",0.93222999065684,3.45618447203167,0.0498518649659621,0.0464734036114449
3.5,3,"drought",0.936112867759162,3.48303694602336,0.0481275673074445,0.0450528350504439
3.6,3,"drought",0.939787644927793,3.50988942001505,0.0463694843678761,0.0435774685106024
3.7,3,"drought",0.943263860444122,3.53674189400675,0.0445857913616681,0.0420561656807633
3.8,3,"drought",0.946550799054072,3.56359436799844,0.0427845086424896,0.0404977108426844
3.9,3,"drought",0.949657475986369,3.59044684199013,0.0409734444279605,0.0389107378179247
4,3,"drought",0.952592624527524,3.61729931598182,0.039160141869823,0.0373036623206448
4.1,3,"drought",0.955364686796097,3.64415178997351,0.0373518309190714,0.0356846202472594
4.2,3,"drought",0.957981807375226,3.6710042639652,0.0355553853509652,0.0340614123204403
4.3,3,"drought",0.960451829480997,3.6978567379569,0.0337772852281303,0.0324414553922591
4.4,3,"drought",0.962782293364321,3.72470921194859,0.0320235849926982,0.0308317406010173
4.5,3,"drought",0.96498043666487,3.75156168594028,0.0302998872922122,0.0292387984701353
4.6,3,"drought",0.96705319645691,3.77841415993197,0.0286113225603004,0.0276686709367982
4.7,3,"drought",0.96900721274805,3.80526663392367,0.02696253429325,0.0261268902041259
4.8,3,"drought",0.970848833212727,3.83211910791536,0.0253576698888046,0.0246184642245394
4.9,3,"drought",0.972584118962355,3.85897158190705,0.0238003768448067,0.0231478685445784
5,3,"drought",0.974218851173383,3.88582405589874,0.0222938040535938,0.0217190441733766
5.1,3,"drought",0.975758538412767,3.91267652989043,0.0208406078740008,0.0203354010787686
