"size.pre","size.cur","trt","phen.umbels","seeds.per.umbel","seeds.total","recr.mean","p.size.cur"
3.7,2.8,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,3.38507162332494
3.7,2.8,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,1.40175078163629
3.7,2.9,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,1.51474814898812
3.7,2.9,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,2.55952765836346
3.7,2.9,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,0.841301747891805
3.7,3,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,0.909181732000179
3.7,3,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,1.78443371289116
3.7,3,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,0.465566157533825
3.7,3.1,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,0.503164044582979
3.7,3.1,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,1.14706925752823
3.7,3.1,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,0.237552521059278
3.7,3.2,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,0.256753945447526
3.7,3.2,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,0.679872522497585
3.7,3.2,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,0.111760030622404
3.7,3.3,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,0.120801765227782
3.7,3.3,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,0.371547177106081
3.7,3.3,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,0.0484799327180163
3.7,3.4,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,0.0524056440915602
3.7,3.4,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,0.187218633421332
3.7,3.4,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,0.0193903716325925
3.7,3.5,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,0.0209619400026334
3.7,3.5,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,0.0869826838461968
3.7,3.5,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,0.00715087003820198
3.7,3.6,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,0.00773096153000198
3.7,3.6,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,0.0372619144596227
3.7,3.6,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,0.00243153354560169
3.7,3.7,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,0.0026289612135335
3.7,3.7,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,0.0147179103552763
3.7,3.7,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,0.000762342749022378
3.7,3.8,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,0.000824296533341774
3.7,3.8,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,0.0053601355220991
3.7,3.8,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,0.000220378341456767
3.7,3.9,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,0.000238304035028103
3.7,3.9,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,0.00179992336711172
3.7,3.9,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,5.87403019573227e-05
3.7,4,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,6.35225533471492e-05
3.7,4,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,0.000557289535323261
3.7,4,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,1.44361726417842e-05
3.7,4.1,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,1.5612524226141e-05
3.7,4.1,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,0.000159094947978813
3.7,4.1,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,3.27127148175894e-06
3.7,4.2,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,3.53807416181921e-06
3.7,4.2,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,4.18774778780317e-05
3.7,4.2,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,6.83486177517141e-07
3.7,4.3,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,7.39280696882924e-07
3.7,4.3,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,1.01637336356568e-05
3.7,4.3,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,1.31671417971011e-07
3.7,4.4,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,1.42429657294412e-07
3.7,4.4,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,2.27444091760036e-06
3.7,4.4,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,2.33884756244349e-08
3.7,4.5,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,2.53011417645561e-08
3.7,4.5,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,4.69293644530639e-07
3.7,4.5,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,3.83054835913654e-09
3.7,4.6,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,4.14408293921748e-09
3.7,4.6,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,8.92818773616767e-08
3.7,4.6,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,5.78453708921498e-10
3.7,4.7,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,6.25842980450462e-10
3.7,4.7,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,1.56614000344662e-08
3.7,4.7,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,8.05424615706356e-11
3.7,4.8,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,8.71467028062026e-11
3.7,4.8,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,2.5330658491164e-09
3.7,4.8,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,1.03402208603173e-11
3.7,4.9,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,1.11888425634887e-11
3.7,4.9,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,3.77755681412224e-10
3.7,4.9,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,1.22400547286326e-12
3.7,5,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,1.32454889227593e-12
3.7,5,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,5.19426566079903e-11
3.7,5,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,1.33593562817454e-13
3.7,5.1,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,1.44577081148906e-13
3.7,5.1,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,6.58545731187738e-12
3.7,5.1,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,1.34442423573814e-14
3.7,5.2,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,1.45505543469009e-14
3.7,5.2,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,7.69832688348175e-13
3.7,5.2,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,1.24748623270906e-15
3.7,5.3,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,1.35023155794487e-15
3.7,5.3,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,8.29765521638528e-14
3.7,5.3,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,1.06729338584812e-16
3.7,5.4,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,1.15527558969502e-16
3.7,5.4,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,8.24637442939538e-15
3.7,5.4,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,8.41938758584351e-18
3.7,5.5,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,9.1140533806988e-18
3.7,5.5,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,7.55647662620758e-16
3.7,5.5,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,6.12386792151142e-19
3.7,5.6,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,6.62958230663511e-19
3.7,5.6,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,6.38446138324503e-17
3.7,5.6,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,4.10695321932585e-20
3.7,5.7,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,4.4464088480755e-20
3.7,5.7,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,4.97367969890479e-18
3.7,5.7,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,2.53958249386183e-21
3.7,5.8,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,2.74967426217462e-21
3.7,5.8,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,3.57256377919048e-19
3.7,5.8,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,1.44794985374418e-22
3.7,5.9,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,1.56783996801098e-22
3.7,5.9,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,2.36608747152106e-20
3.7,5.9,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,7.61190476563031e-24
3.7,6,"control",1.07963205425008,48.0954856369022,51.925427958324,2.32111744301942,8.24272559906858e-24
3.7,6,"drought",1.02444307211427,41.3280704049348,42.3382554101864,2.50559344666256,1.44487484166457e-21
3.7,6,"irrigated",0.900750310376458,53.3673435496707,48.070651266333,2.22103436478156,3.68962135120263e-25
3.8,0.5,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,9.55784660242692e-06
3.8,0.5,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,4.41124815270818e-07
3.8,0.5,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,3.700230951819e-05
3.8,0.6,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,4.02441958845131e-05
3.8,0.6,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,2.15742153715914e-06
3.8,0.6,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.000143645283756453
3.8,0.7,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.00015624102533948
3.8,0.7,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,9.72875257314071e-06
3.8,0.7,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.00051416503466995
3.8,0.8,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.000559288042836893
3.8,0.8,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,4.04508763417964e-05
3.8,0.8,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.00169692377895066
3.8,0.9,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.00184596990629849
3.8,0.9,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.000155076981544122
3.8,0.9,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.00516381600712698
3.8,1,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.00561774894577978
3.8,1,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.000548170135921928
3.8,1,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.0144886463325035
3.8,1.1,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.0157633553225545
3.8,1.1,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.00178661934521076
3.8,1.1,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.0374829265104926
3.8,1.2,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.0407834190119011
3.8,1.2,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.00536904842041268
3.8,1.2,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.089410350929688
3.8,1.3,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.0972897809525566
3.8,1.3,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.0148768586668074
3.8,1.3,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.19664854412926
3.8,1.4,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.213992941173541
3.8,1.4,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.0380078918518446
3.8,1.4,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.398788200306133
3.8,1.5,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.433990575088582
3.8,1.5,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.0895333746863465
3.8,1.5,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.745662824516496
3.8,1.6,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.811539711768369
3.8,1.6,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.194466480699326
3.8,1.6,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,1.28555692364224
3.8,1.7,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,1.39922605221874
3.8,1.7,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.389451322824076
3.8,1.7,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,2.04356642971254
3.8,1.8,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,2.22440886388038
3.8,1.8,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.719134691510463
3.8,1.8,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,2.99526213187689
3.8,1.9,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,3.26054335489685
3.8,1.9,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,1.22437914752468
3.8,1.9,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,4.04789780901173
3.8,2,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,4.40670491221308
3.8,2,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,1.92207458895943
3.8,2,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,5.04397438193624
3.8,2.1,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,5.49144436488488
3.8,2.1,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,2.78210282811713
3.8,2.1,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,5.79515201094615
3.8,2.2,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,6.30968726643749
3.8,2.2,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,3.71299826563542
3.8,2.2,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,6.1391100759064
3.8,2.3,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,6.68463515759634
3.8,2.3,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,4.56903981990977
3.8,2.3,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,5.99645579743337
3.8,2.4,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,6.52974484459566
3.8,2.4,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,5.18410474262153
3.8,2.4,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,5.40048147708188
3.8,2.5,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,5.88116469661264
3.8,2.5,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,5.42339479995962
3.8,2.5,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,4.48455085250513
3.8,2.6,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,4.88403873917211
3.8,2.6,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,5.23139244754244
3.8,2.6,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,3.43363441562806
3.8,2.7,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,3.73975788443487
3.8,2.7,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,4.65277455487773
3.8,2.7,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,2.42402883417155
3.8,2.8,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,2.64031960778647
3.8,2.8,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,3.81553416361479
3.8,2.8,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,1.57786607164546
3.8,2.9,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,1.71877149851653
3.8,2.9,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,2.8850099229541
3.8,2.9,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.94700249245799
3.8,3,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,1.03164057271019
3.8,3,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,2.01135117712949
3.8,3,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.524059664315974
3.8,3.1,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.570935847972643
3.8,3.1,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,1.29293628825268
3.8,3.1,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.267398504872412
3.8,3.2,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.29133646003243
3.8,3.2,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.766328493204676
3.8,3.2,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.12580150679802
3.8,3.3,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.137072708214034
3.8,3.3,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.418794963709047
3.8,3.3,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.0545709280091278
3.8,3.4,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.0594642267667701
3.8,3.4,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.211026285813922
3.8,3.4,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.0218265685430542
3.8,3.5,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.0237853302901922
3.8,3.5,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.0980438344557327
3.8,3.5,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.00804930189006493
3.8,3.6,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.00877225454460638
3.8,3.6,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.0420003247915724
3.8,3.6,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.00273703024384557
3.8,3.7,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.00298305933401886
3.8,3.7,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.0165895130225982
3.8,3.7,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.000858123123172582
3.8,3.8,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.000935322078974155
3.8,3.8,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.00604175700899524
3.8,3.8,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,0.000248066569653859
3.8,3.9,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,0.000270401507776327
3.8,3.9,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.00202881057280486
3.8,3.9,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,6.61204050754848e-05
3.8,4,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,7.20784866309363e-05
3.8,4,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.000628157243822904
3.8,4,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,1.62499263879833e-05
3.8,4.1,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,1.77153949174427e-05
3.8,4.1,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,0.00017932625268219
3.8,4.1,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,3.68227244801929e-06
3.8,4.2,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,4.01462185844883e-06
3.8,4.2,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,4.72028262056997e-05
3.8,4.2,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,7.69359050175845e-07
3.8,4.3,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,8.3885535166663e-07
3.8,4.3,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,1.14562045451311e-05
3.8,4.3,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,1.48214551219572e-07
3.8,4.4,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,1.61613688496432e-07
3.8,4.4,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,2.56367013460812e-06
3.8,4.4,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,2.63269923860675e-08
3.8,4.5,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,2.87089846413711e-08
3.8,4.5,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,5.28971357987148e-07
3.8,4.5,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,4.31181660168105e-09
3.8,4.6,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,4.70225472675027e-09
3.8,4.6,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,1.00635404851652e-07
3.8,4.6,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,6.51130353042694e-10
3.8,4.7,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,7.10138565320886e-10
3.8,4.7,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,1.76529815410075e-08
3.8,4.7,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,9.06617774742849e-11
3.8,4.8,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,9.88846027460412e-11
3.8,4.8,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,2.85518309845871e-09
3.8,4.8,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,1.16393612063978e-11
3.8,4.9,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,1.26958819605488e-11
3.8,4.9,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,4.25792972295278e-10
3.8,4.9,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,1.377788928275e-12
3.8,5,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,1.50295406266469e-12
3.8,5,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,5.85479431132481e-11
3.8,5,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,1.50378193414548e-13
3.8,5.1,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,1.64050351593728e-13
3.8,5.1,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,7.42289681061883e-12
3.8,5.1,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,1.51333704625642e-14
3.8,5.2,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,1.65103869681409e-14
3.8,5.2,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,8.67728441082361e-13
3.8,5.2,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,1.40421979942734e-15
3.8,5.3,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,1.53209595914906e-15
3.8,5.3,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,9.35282631476997e-14
3.8,5.3,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,1.20138761046778e-16
3.8,5.4,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,1.31088112424903e-16
3.8,5.4,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,9.29502440790667e-15
3.8,5.4,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,9.47719536865748e-18
3.8,5.5,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,1.03416367910189e-17
3.8,5.5,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,8.51739576946732e-16
3.8,5.5,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,6.89326772431794e-19
3.8,5.6,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,7.52252915662963e-19
3.8,5.6,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,7.19634124022564e-17
3.8,5.6,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,4.62294883477424e-20
3.8,5.7,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,5.04530129574947e-20
3.8,5.7,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,5.60615754162638e-18
3.8,5.7,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,2.85865440968883e-21
3.8,5.8,"control",1.17325054398509,50.2188812231907,58.9193297134311,2.32111744301942,3.12003137629664e-21
3.8,5.8,"drought",1.1228160073691,42.5022427422752,47.7221985001138,2.50559344666256,4.02686875434705e-19
3.8,5.8,"irrigated",1.00614323574632,53.7798423837106,54.1102246338737,2.22103436478156,1.62986957282093e-22
