"size.pre","size.cur","trt","p.size.cur","perturb.param"
2,0.6,"irrigated",5.14660881472081e-06,"recr_sigma"
2,0.7,"control",5.54578130373231e-06,"recr_sigma"
2,0.7,"drought",3.82340902893042e-07,"recr_sigma"
2,0.7,"irrigated",1.84084362632728e-05,"recr_sigma"
2,0.8,"control",1.98375368961837e-05,"recr_sigma"
2,0.8,"drought",1.58843355632277e-06,"recr_sigma"
2,0.8,"irrigated",6.07129510084046e-05,"recr_sigma"
2,0.9,"control",6.54306841802836e-05,"recr_sigma"
2,0.9,"drought",6.08493650339235e-06,"recr_sigma"
2,0.9,"irrigated",0.000184635196517444,"recr_sigma"
2,1,"control",0.000198995786762979,"recr_sigma"
2,1,"drought",2.14937282697885e-05,"recr_sigma"
2,1,"irrigated",0.000517745519349783,"recr_sigma"
2,1.1,"control",0.000558052434513794,"recr_sigma"
2,1.1,"drought",7.00061450181086e-05,"recr_sigma"
2,1.1,"irrigated",0.00133871124400142,"recr_sigma"
2,1.2,"control",0.00144302826756655,"recr_sigma"
2,1.2,"drought",0.000210246743780636,"recr_sigma"
2,1.2,"irrigated",0.0031917302439757,"recr_sigma"
2,1.3,"control",0.00344067281377533,"recr_sigma"
2,1.3,"drought",0.000582225334674946,"recr_sigma"
2,1.3,"irrigated",0.00701672009710377,"recr_sigma"
2,1.4,"control",0.0075645068254324,"recr_sigma"
2,1.4,"drought",0.00148669412724795,"recr_sigma"
2,1.4,"irrigated",0.0142236426251714,"recr_sigma"
2,1.5,"control",0.0153350984356077,"recr_sigma"
2,1.5,"drought",0.00350042565668394,"recr_sigma"
2,1.5,"irrigated",0.0265861969209364,"recr_sigma"
2,1.6,"control",0.0286656123048148,"recr_sigma"
2,1.6,"drought",0.007599566098636,"recr_sigma"
2,1.6,"irrigated",0.0458216061674099,"recr_sigma"
2,1.7,"control",0.049408831541008,"recr_sigma"
2,1.7,"drought",0.0152133704593172,"recr_sigma"
2,1.7,"irrigated",0.0728204075482797,"recr_sigma"
2,1.8,"control",0.0785265739434553,"recr_sigma"
2,1.8,"drought",0.028082178195281,"recr_sigma"
2,1.8,"irrigated",0.106709874199838,"recr_sigma"
2,1.9,"control",0.115079355823135,"recr_sigma"
2,1.9,"drought",0.0477974631040991,"recr_sigma"
2,1.9,"irrigated",0.144186571920449,"recr_sigma"
2,2,"control",0.155505910445641,"recr_sigma"
2,2,"drought",0.0750149127112904,"recr_sigma"
2,2,"irrigated",0.179644419533714,"recr_sigma"
2,2.1,"control",0.193760427586278,"recr_sigma"
2,2.1,"drought",0.10855731063141,"recr_sigma"
2,2.1,"irrigated",0.206381778675006,"recr_sigma"
2,2.2,"control",0.222613744050432,"recr_sigma"
2,2.2,"drought",0.144856920708477,"recr_sigma"
2,2.2,"irrigated",0.218623919993132,"recr_sigma"
2,2.3,"control",0.235834625747102,"recr_sigma"
2,2.3,"drought",0.178233004470183,"recr_sigma"
2,2.3,"irrigated",0.21354662348005,"recr_sigma"
2,2.4,"control",0.230373155418013,"recr_sigma"
2,2.4,"drought",0.202211435830714,"recr_sigma"
2,2.4,"irrigated",0.192334169527317,"recr_sigma"
2,2.5,"control",0.207503238000275,"recr_sigma"
2,2.5,"drought",0.211539758250275,"recr_sigma"
2,2.5,"irrigated",0.159730882120208,"recr_sigma"
2,2.6,"control",0.172340199407562,"recr_sigma"
2,2.6,"drought",0.204054886961735,"recr_sigma"
2,2.6,"irrigated",0.122317906493486,"recr_sigma"
2,2.7,"control",0.131982700422488,"recr_sigma"
2,2.7,"drought",0.181497523123727,"recr_sigma"
2,2.7,"irrigated",0.0863693983940765,"recr_sigma"
2,2.8,"control",0.0932000477039273,"recr_sigma"
2,2.8,"drought",0.148854891617555,"recr_sigma"
2,2.8,"irrigated",0.0562339325306384,"recr_sigma"
2,2.9,"control",0.0606853645445966,"recr_sigma"
2,2.9,"drought",0.112570404042679,"recr_sigma"
2,2.9,"irrigated",0.0337602553088618,"recr_sigma"
2,3,"control",0.0364351449375148,"recr_sigma"
2,3,"drought",0.0784971781339079,"recr_sigma"
2,3,"irrigated",0.0186888119836944,"recr_sigma"
2,3.1,"control",0.0201709217039784,"recr_sigma"
2,3.1,"drought",0.0504722389422202,"recr_sigma"
2,3.1,"irrigated",0.00953951671526775,"recr_sigma"
2,3.2,"control",0.0102967386948502,"recr_sigma"
2,3.2,"drought",0.0299240107376513,"recr_sigma"
2,3.2,"irrigated",0.00448993193703593,"recr_sigma"
2,3.3,"control",0.00484665766711628,"recr_sigma"
2,3.3,"drought",0.016358961835808,"recr_sigma"
2,3.3,"irrigated",0.001948596183695,"recr_sigma"
2,3.4,"control",0.00210355419276454,"recr_sigma"
2,3.4,"drought",0.00824632377301624,"recr_sigma"
2,3.4,"irrigated",0.000779780990149293,"recr_sigma"
2,3.5,"control",0.00084184816664703,"recr_sigma"
2,3.5,"drought",0.00383295509537082,"recr_sigma"
2,3.5,"irrigated",0.000287734637411801,"recr_sigma"
2,3.6,"control",0.000310657999819789,"recr_sigma"
2,3.6,"drought",0.00164276630401437,"recr_sigma"
2,3.6,"irrigated",9.78994727426372e-05,"recr_sigma"
2,3.7,"control",0.000105706092418735,"recr_sigma"
2,3.7,"drought",0.000649212012035735,"recr_sigma"
2,3.7,"irrigated",3.07140626782575e-05,"recr_sigma"
2,3.8,"control",3.31654734727595e-05,"recr_sigma"
2,3.8,"drought",0.000236573455374384,"recr_sigma"
2,3.8,"irrigated",8.88511156592835e-06,"recr_sigma"
2,3.9,"control",9.59491408749425e-06,"recr_sigma"
2,3.9,"drought",7.94903090460954e-05,"recr_sigma"
2,3.9,"irrigated",2.37004837466645e-06,"recr_sigma"
2,4,"control",2.55955628972175e-06,"recr_sigma"
2,4,"drought",2.46281088016546e-05,"recr_sigma"
2,4,"irrigated",5.82935147216153e-07,"recr_sigma"
2,4.1,"control",6.29588788086844e-07,"recr_sigma"
2,4.1,"drought",7.03585122248424e-06,"recr_sigma"
2,4.1,"irrigated",1.32206247314726e-07,"recr_sigma"
2,4.2,"control",1.42796640968433e-07,"recr_sigma"
2,4.2,"drought",1.85340758995571e-06,"recr_sigma"
2,4.2,"irrigated",2.76472806052975e-08,"recr_sigma"
2,4.3,"control",2.98639812052963e-08,"recr_sigma"
2,4.3,"drought",4.50188018938606e-07,"recr_sigma"
2,4.3,"irrigated",5.33115818142229e-09,"recr_sigma"
2,4.4,"control",5.7589873085387e-09,"recr_sigma"
2,4.4,"drought",1.00829040430755e-07,"recr_sigma"
2,4.4,"irrigated",9.47893232996967e-10,"recr_sigma"
2,4.5,"control",1.02403133268506e-09,"recr_sigma"
2,4.5,"drought",2.08231314798096e-08,"recr_sigma"
2,4.5,"irrigated",1.55405356091715e-10,"recr_sigma"
2,4.6,"control",1.67899373114363e-10,"recr_sigma"
2,4.6,"drought",3.96529182211199e-09,"recr_sigma"
2,4.6,"irrigated",2.34931498374626e-11,"recr_sigma"
2,4.7,"control",2.53836230572065e-11,"recr_sigma"
2,4.7,"drought",6.96262448781906e-10,"recr_sigma"
2,4.7,"irrigated",3.27480330635301e-12,"recr_sigma"
2,4.8,"control",3.53856233969873e-12,"recr_sigma"
2,4.8,"drought",1.12729997628308e-10,"recr_sigma"
2,4.8,"irrigated",4.20918387147992e-13,"recr_sigma"
2,4.9,"control",4.54850627348946e-13,"recr_sigma"
2,4.9,"drought",1.68296362102581e-11,"recr_sigma"
2,4.9,"irrigated",4.98860687471346e-14,"recr_sigma"
2,5,"control",5.39112561105986e-14,"recr_sigma"
2,5,"drought",2.31674729531953e-12,"recr_sigma"
2,5,"irrigated",5.45166762328982e-15,"recr_sigma"
2,5.1,"control",5.89194669989411e-15,"recr_sigma"
2,5.1,"drought",2.94070396296732e-13,"recr_sigma"
2,5.1,"irrigated",5.49348780605925e-16,"recr_sigma"
2,5.2,"control",5.93754444993214e-16,"recr_sigma"
2,5.2,"drought",3.44185567013576e-14,"recr_sigma"
2,5.2,"irrigated",5.10429381658931e-17,"recr_sigma"
2,5.3,"control",5.51726246002046e-17,"recr_sigma"
2,5.3,"drought",3.71452006431198e-15,"recr_sigma"
2,5.3,"irrigated",4.3731248072084e-18,"recr_sigma"
2,5.4,"control",4.72725598348721e-18,"recr_sigma"
2,5.4,"drought",3.69642133451405e-16,"recr_sigma"
2,5.4,"irrigated",3.45475126462322e-19,"recr_sigma"
2,5.5,"control",3.73476518853842e-19,"recr_sigma"
2,5.5,"drought",3.39178982974471e-17,"recr_sigma"
2,5.5,"irrigated",2.51657804055447e-20,"recr_sigma"
2,5.6,"control",2.72073466399221e-20,"recr_sigma"
2,5.6,"drought",2.86975687426923e-18,"recr_sigma"
2,5.6,"irrigated",1.69033477674365e-21,"recr_sigma"
2,5.7,"control",1.82758583534322e-21,"recr_sigma"
2,5.7,"drought",2.23887569626563e-19,"recr_sigma"
2,5.7,"irrigated",1.04689652085284e-22,"recr_sigma"
2,5.8,"control",1.13197825117474e-22,"recr_sigma"
2,5.8,"drought",1.61058468417203e-20,"recr_sigma"
2,5.8,"irrigated",5.97865498791662e-24,"recr_sigma"
2,5.9,"control",6.46497854551675e-24,"recr_sigma"
2,5.9,"drought",1.06833105655458e-21,"recr_sigma"
2,5.9,"irrigated",3.14826972946242e-25,"recr_sigma"
2,6,"control",3.40458984169306e-25,"recr_sigma"
2,6,"drought",6.53426657434117e-23,"recr_sigma"
2,6,"irrigated",1.52865359138298e-26,"recr_sigma"
2.1,0.5,"control",4.37113925123409e-07,"recr_sigma"
2.1,0.5,"drought",2.21158703146074e-08,"recr_sigma"
2.1,0.5,"irrigated",1.67607392490493e-06,"recr_sigma"
2.1,0.6,"control",1.8390021567874e-06,"recr_sigma"
2.1,0.6,"drought",1.08064964394183e-07,"recr_sigma"
2.1,0.6,"irrigated",6.50159933848362e-06,"recr_sigma"
2.1,0.7,"control",7.13408929524226e-06,"recr_sigma"
2.1,0.7,"drought",4.86894087291666e-07,"recr_sigma"
2.1,0.7,"irrigated",2.32549784412369e-05,"recr_sigma"
2.1,0.8,"control",2.5518993963897e-05,"recr_sigma"
2.1,0.8,"drought",2.02279928926564e-06,"recr_sigma"
2.1,0.8,"irrigated",7.66973547677811e-05,"recr_sigma"
2.1,0.9,"control",8.41699876042335e-05,"recr_sigma"
2.1,0.9,"drought",7.7488952467002e-06,"recr_sigma"
2.1,0.9,"irrigated",0.000233245640916994,"recr_sigma"
2.1,1,"control",0.000255988044676168,"recr_sigma"
2.1,1,"drought",2.73713043235171e-05,"recr_sigma"
2.1,1,"irrigated",0.000654056690005108,"recr_sigma"
2.1,1.1,"control",0.000717878272006399,"recr_sigma"
2.1,1.1,"drought",8.9149703381161e-05,"recr_sigma"
2.1,1.1,"irrigated",0.00169116489163212,"recr_sigma"
2.1,1.2,"control",0.00185631058142343,"recr_sigma"
2.1,1.2,"drought",0.000267739851123787,"recr_sigma"
2.1,1.2,"irrigated",0.00403204362132509,"recr_sigma"
2.1,1.3,"control",0.00442607916627837,"recr_sigma"
2.1,1.3,"drought",0.000741437996247932,"recr_sigma"
2.1,1.3,"irrigated",0.0088640703779872,"recr_sigma"
2.1,1.4,"control",0.00973097643262372,"recr_sigma"
2.1,1.4,"drought",0.00189323866395421,"recr_sigma"
2.1,1.4,"irrigated",0.0179684193634714,"recr_sigma"
2.1,1.5,"control",0.019727060192101,"recr_sigma"
2.1,1.5,"drought",0.00445763595353604,"recr_sigma"
2.1,1.5,"irrigated",0.033585766188319,"recr_sigma"
2.1,1.6,"control",0.0368754241620948,"recr_sigma"
2.1,1.6,"drought",0.00967770848321496,"recr_sigma"
2.1,1.6,"irrigated",0.0578854416706721,"recr_sigma"
2.1,1.7,"control",0.0635594872718674,"recr_sigma"
2.1,1.7,"drought",0.0193735487581128,"recr_sigma"
2.1,1.7,"irrigated",0.0919924421280668,"recr_sigma"
2.1,1.8,"control",0.101016531283884,"recr_sigma"
2.1,1.8,"drought",0.035761401456381,"recr_sigma"
2.1,1.8,"irrigated",0.134804270634074,"recr_sigma"
2.1,1.9,"control",0.148038005019902,"recr_sigma"
2.1,1.9,"drought",0.0608679374789197,"recr_sigma"
2.1,1.9,"irrigated",0.18214777037937,"recr_sigma"
2.1,2,"control",0.200042697376207,"recr_sigma"
2.1,2,"drought",0.0955281456455764,"recr_sigma"
2.1,2,"irrigated",0.226940900552207,"recr_sigma"
2.1,2.1,"control",0.249253282193898,"recr_sigma"
2.1,2.1,"drought",0.138242893393764,"recr_sigma"
2.1,2.1,"irrigated",0.260717626696344,"recr_sigma"
2.1,2.2,"control",0.286370168858835,"recr_sigma"
2.1,2.2,"drought",0.184468827851164,"recr_sigma"
2.1,2.2,"irrigated",0.276182858417062,"recr_sigma"
2.1,2.3,"control",0.30337750207668,"recr_sigma"
2.1,2.3,"drought",0.226971781936283,"recr_sigma"
2.1,2.3,"irrigated",0.269768819806566,"recr_sigma"
2.1,2.4,"control",0.296351870361846,"recr_sigma"
2.1,2.4,"drought",0.257507244827203,"recr_sigma"
2.1,2.4,"irrigated",0.242971586608615,"recr_sigma"
2.1,2.5,"control",0.266932024158544,"recr_sigma"
2.1,2.5,"drought",0.269386447381959,"recr_sigma"
2.1,2.5,"irrigated",0.201784560458085,"recr_sigma"
2.1,2.6,"control",0.221698315241165,"recr_sigma"
2.1,2.6,"drought",0.259854797623972,"recr_sigma"
2.1,2.6,"irrigated",0.15452155945252,"recr_sigma"
2.1,2.7,"control",0.169782456009861,"recr_sigma"
2.1,2.7,"drought",0.231129000842859,"recr_sigma"
2.1,2.7,"irrigated",0.109108588524931,"recr_sigma"
2.1,2.8,"control",0.119892477944123,"recr_sigma"
2.1,2.8,"drought",0.189560065492925,"recr_sigma"
2.1,2.8,"irrigated",0.0710391078287857,"recr_sigma"
2.1,2.9,"control",0.0780656116540542,"recr_sigma"
2.1,2.9,"drought",0.143353388867596,"recr_sigma"
2.1,2.9,"irrigated",0.0426485986180477,"recr_sigma"
2.1,3,"control",0.0468701456536684,"recr_sigma"
2.1,3,"drought",0.0999626553509818,"recr_sigma"
2.1,3,"irrigated",0.0236091710103721,"recr_sigma"
2.1,3.1,"control",0.0259478599537773,"recr_sigma"
2.1,3.1,"drought",0.0642741452127966,"recr_sigma"
2.1,3.1,"irrigated",0.012051064652133,"recr_sigma"
2.1,3.2,"control",0.0132457176501714,"recr_sigma"
2.1,3.2,"drought",0.0381068930526917,"recr_sigma"
2.1,3.2,"irrigated",0.00567203367548983,"recr_sigma"
2.1,3.3,"control",0.00623473712484986,"recr_sigma"
2.1,3.3,"drought",0.020832408282284,"recr_sigma"
2.1,3.3,"irrigated",0.00246161931379864,"recr_sigma"
2.1,3.4,"control",0.00270601068211323,"recr_sigma"
2.1,3.4,"drought",0.0105013255359119,"recr_sigma"
2.1,3.4,"irrigated",0.00098508041940463,"recr_sigma"
2.1,3.5,"control",0.00108295290870089,"recr_sigma"
2.1,3.5,"drought",0.00488109736277048,"recr_sigma"
2.1,3.5,"irrigated",0.000363488929429518,"recr_sigma"
2.1,3.6,"control",0.00039963023956682,"recr_sigma"
2.1,3.6,"drought",0.00209198962019069,"recr_sigma"
2.1,3.6,"irrigated",0.000123674281480426,"recr_sigma"
2.1,3.7,"control",0.000135980245354945,"recr_sigma"
2.1,3.7,"drought",0.000826742542236847,"recr_sigma"
2.1,3.7,"irrigated",3.88004095084767e-05,"recr_sigma"
2.1,3.8,"control",4.26640425064038e-05,"recr_sigma"
2.1,3.8,"drought",0.000301265744157562,"recr_sigma"
2.1,3.8,"irrigated",1.12243688143076e-05,"recr_sigma"
2.1,3.9,"control",1.23428909528572e-05,"recr_sigma"
2.1,3.9,"drought",0.000101227363273655,"recr_sigma"
2.1,3.9,"irrigated",2.99403072967796e-06,"recr_sigma"
2.1,4,"control",3.29261146933164e-06,"recr_sigma"
2.1,4,"drought",3.13627981363427e-05,"recr_sigma"
2.1,4,"irrigated",7.36409333594356e-07,"recr_sigma"
2.1,4.1,"control",8.09902588562606e-07,"recr_sigma"
2.1,4.1,"drought",8.95984273032315e-06,"recr_sigma"
2.1,4.1,"irrigated",1.67013286035312e-07,"recr_sigma"
2.1,4.2,"control",1.83693501769326e-07,"recr_sigma"
2.1,4.2,"drought",2.36023190315941e-06,"recr_sigma"
2.1,4.2,"irrigated",3.49262102027516e-08,"recr_sigma"
2.1,4.3,"control",3.84170051001896e-08,"recr_sigma"
2.1,4.3,"drought",5.73294363569765e-07,"recr_sigma"
2.1,4.3,"irrigated",6.73473655245487e-09,"recr_sigma"
2.1,4.4,"control",7.40835735473948e-09,"recr_sigma"
2.1,4.4,"drought",1.28401285976877e-07,"recr_sigma"
2.1,4.4,"irrigated",1.19745297116398e-09,"recr_sigma"
2.1,4.5,"control",1.31731320951739e-09,"recr_sigma"
2.1,4.5,"drought",2.65173292203384e-08,"recr_sigma"
2.1,4.5,"irrigated",1.9632021720258e-10,"recr_sigma"
2.1,4.6,"control",2.15985639319556e-10,"recr_sigma"
2.1,4.6,"drought",5.04962228200946e-09,"recr_sigma"
2.1,4.6,"irrigated",2.96783868642305e-11,"recr_sigma"
2.1,4.7,"control",3.26534754273503e-11,"recr_sigma"
2.1,4.7,"drought",8.86659174966591e-10,"recr_sigma"
2.1,4.7,"irrigated",4.13698802002376e-12,"recr_sigma"
2.1,4.8,"control",4.55200418581285e-12,"recr_sigma"
2.1,4.8,"drought",1.43556624180963e-10,"recr_sigma"
2.1,4.8,"irrigated",5.31737073081866e-13,"recr_sigma"
2.1,4.9,"control",5.85119537497899e-13,"recr_sigma"
2.1,4.9,"drought",2.14317911058987e-11,"recr_sigma"
2.1,4.9,"irrigated",6.30199891311369e-14,"recr_sigma"
2.1,5,"control",6.93514031743092e-14,"recr_sigma"
2.1,5,"drought",2.9502743528217e-12,"recr_sigma"
2.1,5,"irrigated",6.88697351775247e-15,"recr_sigma"
2.1,5.1,"control",7.57939622530082e-15,"recr_sigma"
2.1,5.1,"drought",3.744855340378e-13,"recr_sigma"
2.1,5.1,"irrigated",6.9398040479943e-16,"recr_sigma"
2.1,5.2,"control",7.63805313992069e-16,"recr_sigma"
2.1,5.2,"drought",4.38304968790952e-14,"recr_sigma"
2.1,5.2,"irrigated",6.44814371872235e-17,"recr_sigma"
2.1,5.3,"control",7.09740267409828e-17,"recr_sigma"
2.1,5.3,"drought",4.73027563296229e-15,"recr_sigma"
2.1,5.3,"irrigated",5.5244737607272e-18,"recr_sigma"
2.1,5.4,"control",6.08113888028173e-18,"recr_sigma"
2.1,5.4,"drought",4.70722770777453e-16,"recr_sigma"
2.1,5.4,"irrigated",4.36431237448114e-19,"recr_sigma"
2.1,5.5,"control",4.80439939704508e-19,"recr_sigma"
2.1,5.5,"drought",4.31929307312612e-17,"recr_sigma"
2.1,5.5,"irrigated",3.17913847986889e-20,"recr_sigma"
2.1,5.6,"control",3.499951220312e-20,"recr_sigma"
2.1,5.6,"drought",3.65450738718682e-18,"recr_sigma"
2.1,5.6,"irrigated",2.13536327743777e-21,"recr_sigma"
2.1,5.7,"control",2.35100517492166e-21,"recr_sigma"
2.1,5.7,"drought",2.85110834452807e-19,"recr_sigma"
2.1,5.7,"irrigated",1.32252167834653e-22,"recr_sigma"
2.1,5.8,"control",1.45617605200513e-22,"recr_sigma"
2.1,5.8,"drought",2.05100776263336e-20,"recr_sigma"
2.1,5.8,"irrigated",7.5527052305352e-24,"recr_sigma"
2.1,5.9,"control",8.31654400156422e-24,"recr_sigma"
2.1,5.9,"drought",1.36047195257055e-21,"recr_sigma"
2.1,5.9,"irrigated",3.97714089555322e-25,"recr_sigma"
2.1,6,"control",4.37966205554603e-25,"recr_sigma"
2.1,6,"drought",8.32109705176976e-23,"recr_sigma"
2.1,6,"irrigated",1.93111494117809e-26,"recr_sigma"
2.2,0.5,"control",5.59275769585729e-07,"recr_sigma"
2.2,0.5,"drought",2.80355083613403e-08,"recr_sigma"
2.2,0.5,"irrigated",2.11276242340823e-06,"recr_sigma"
2.2,0.6,"control",2.35295488748549e-06,"recr_sigma"
2.2,0.6,"drought",1.36990141909088e-07,"recr_sigma"
2.2,0.6,"irrigated",8.19554231486725e-06,"recr_sigma"
2.2,0.7,"control",9.12787960201329e-06,"recr_sigma"
2.2,0.7,"drought",6.17218452684482e-07,"recr_sigma"
2.2,0.7,"irrigated",2.93138887717024e-05,"recr_sigma"
2.2,0.8,"control",3.26508815389093e-05,"recr_sigma"
2.2,0.8,"drought",2.56423127739464e-06,"recr_sigma"
2.2,0.8,"irrigated",9.66802756849579e-05,"recr_sigma"
2.2,0.9,"control",0.000107693285177517,"recr_sigma"
2.2,0.9,"drought",9.82300105714244e-06,"recr_sigma"
2.2,0.9,"irrigated",0.000294016044418295,"recr_sigma"
2.2,1,"control",0.000327529969791261,"recr_sigma"
2.2,1,"drought",3.469763659791e-05,"recr_sigma"
2.2,1,"irrigated",0.000824466258252863,"recr_sigma"
2.2,1.1,"control",0.000918506366348088,"recr_sigma"
2.2,1.1,"drought",0.00011301193301458,"recr_sigma"
2.2,1.1,"irrigated",0.00213178522840528,"recr_sigma"
2.2,1.2,"control",0.00237510056153579,"recr_sigma"
2.2,1.2,"drought",0.00033940436112465,"recr_sigma"
2.2,1.2,"irrigated",0.00508256236559596,"recr_sigma"
2.2,1.3,"control",0.00566305187204646,"recr_sigma"
2.2,1.3,"drought",0.000939894783588728,"recr_sigma"
2.2,1.3,"irrigated",0.0111735374763494,"recr_sigma"
2.2,1.4,"control",0.0124505283871698,"recr_sigma"
2.2,1.4,"drought",0.00239999184469097,"recr_sigma"
2.2,1.4,"irrigated",0.0226499563504256,"recr_sigma"
2.2,1.5,"control",0.0252402546258082,"recr_sigma"
2.2,1.5,"drought",0.00565078779489078,"recr_sigma"
2.2,1.5,"irrigated",0.0423362858342183,"recr_sigma"
2.2,1.6,"control",0.0471811352640693,"recr_sigma"
2.2,1.6,"drought",0.0122680895320941,"recr_sigma"
2.2,1.6,"irrigated",0.0729670596308108,"recr_sigma"
2.2,1.7,"control",0.0813226921297739,"recr_sigma"
2.2,1.7,"drought",0.0245591640966605,"recr_sigma"
2.2,1.7,"irrigated",0.115960383416119,"recr_sigma"
2.2,1.8,"control",0.129247994693202,"recr_sigma"
2.2,1.8,"drought",0.045333466659072,"recr_sigma"
2.2,1.8,"irrigated",0.169926512953049,"recr_sigma"
2.2,1.9,"control",0.189410733510873,"recr_sigma"
2.2,1.9,"drought",0.0771601364021692,"recr_sigma"
2.2,1.9,"irrigated",0.229605006704554,"recr_sigma"
2.2,2,"control",0.255949369477298,"recr_sigma"
2.2,2,"drought",0.121097659187347,"recr_sigma"
2.2,2,"irrigated",0.28606865120721,"recr_sigma"
2.2,2.1,"control",0.318913018342768,"recr_sigma"
2.2,2.1,"drought",0.175245637567194,"recr_sigma"
2.2,2.1,"irrigated",0.328645650182437,"recr_sigma"
2.2,2.2,"control",0.366403098527925,"recr_sigma"
2.2,2.2,"drought",0.233844623433701,"recr_sigma"
2.2,2.2,"irrigated",0.348140232111863,"recr_sigma"
2.2,2.3,"control",0.388163534028409,"recr_sigma"
2.2,2.3,"drought",0.287724118460763,"recr_sigma"
2.2,2.3,"irrigated",0.340055063816369,"recr_sigma"
2.2,2.4,"control",0.379174423047718,"recr_sigma"
2.2,2.4,"drought",0.326432847216075,"recr_sigma"
2.2,2.4,"irrigated",0.306276012361256,"recr_sigma"
2.2,2.5,"control",0.341532503674409,"recr_sigma"
2.2,2.5,"drought",0.341491693095178,"recr_sigma"
2.2,2.5,"irrigated",0.254358015255187,"recr_sigma"
2.2,2.6,"control",0.283657162917782,"recr_sigma"
2.2,2.6,"drought",0.329408757054858,"recr_sigma"
2.2,2.6,"irrigated",0.19478099358669,"recr_sigma"
2.2,2.7,"control",0.217232186598177,"recr_sigma"
2.2,2.7,"drought",0.292994078166497,"recr_sigma"
2.2,2.7,"irrigated",0.137536013466506,"recr_sigma"
2.2,2.8,"control",0.153399271942226,"recr_sigma"
2.2,2.8,"drought",0.240298605729885,"recr_sigma"
2.2,2.8,"irrigated",0.0895478149161095,"recr_sigma"
2.2,2.9,"control",0.0998828967154854,"recr_sigma"
2.2,2.9,"drought",0.181724032337513,"recr_sigma"
2.2,2.9,"irrigated",0.0537603713251147,"recr_sigma"
2.2,3,"control",0.0599691185167572,"recr_sigma"
2.2,3,"drought",0.126719130653574,"recr_sigma"
2.2,3,"irrigated",0.029760363559956,"recr_sigma"
2.2,3.1,"control",0.0331996042923007,"recr_sigma"
2.2,3.1,"drought",0.0814780657463512,"recr_sigma"
2.2,3.1,"irrigated",0.0151908792212336,"recr_sigma"
2.2,3.2,"control",0.0169475473251588,"recr_sigma"
2.2,3.2,"drought",0.0483067635867716,"recr_sigma"
2.2,3.2,"irrigated",0.00714983953620108,"recr_sigma"
2.2,3.3,"control",0.00797718215607218,"recr_sigma"
2.2,3.3,"drought",0.0264085088344485,"recr_sigma"
2.2,3.3,"irrigated",0.0031029757755015,"recr_sigma"
2.2,3.4,"control",0.00346226949031378,"recr_sigma"
2.2,3.4,"drought",0.0133121598055654,"recr_sigma"
2.2,3.4,"irrigated",0.0012417357392344,"recr_sigma"
2.2,3.5,"control",0.00138560976127172,"recr_sigma"
2.2,3.5,"drought",0.00618759488004789,"recr_sigma"
2.2,3.5,"irrigated",0.000458193245543827,"recr_sigma"
2.2,3.6,"control",0.000511316379866785,"recr_sigma"
2.2,3.6,"drought",0.00265194141828347,"recr_sigma"
2.2,3.6,"irrigated",0.000155896688547719,"recr_sigma"
2.2,3.7,"control",0.000173983147180389,"recr_sigma"
2.2,3.7,"drought",0.0010480323462671,"recr_sigma"
2.2,3.7,"irrigated",4.89095653862707e-05,"recr_sigma"
2.2,3.8,"control",5.45875201749078e-05,"recr_sigma"
2.2,3.8,"drought",0.000381903952644183,"recr_sigma"
2.2,3.8,"irrigated",1.41487939791733e-05,"recr_sigma"
2.2,3.9,"control",1.57924043134133e-05,"recr_sigma"
2.2,3.9,"drought",0.000128322356257466,"recr_sigma"
2.2,3.9,"irrigated",3.77410299521957e-06,"recr_sigma"
2.2,4,"control",4.21280976792802e-06,"recr_sigma"
2.2,4,"drought",3.97575124504917e-05,"recr_sigma"
2.2,4,"irrigated",9.2827526587379e-07,"recr_sigma"
2.2,4.1,"control",1.03624905882361e-06,"recr_sigma"
2.2,4.1,"drought",1.13580764495782e-05,"recr_sigma"
2.2,4.1,"irrigated",2.10527345901734e-07,"recr_sigma"
2.2,4.2,"control",2.35031003738746e-07,"recr_sigma"
2.2,4.2,"drought",2.99198269452786e-06,"recr_sigma"
2.2,4.2,"irrigated",4.40259724896181e-08,"recr_sigma"
2.2,4.3,"control",4.91535475254454e-08,"recr_sigma"
2.2,4.3,"drought",7.26745033983743e-07,"recr_sigma"
2.2,4.3,"irrigated",8.48942168251179e-09,"recr_sigma"
2.2,4.4,"control",9.47879836994042e-09,"recr_sigma"
2.2,4.4,"drought",1.62769779140636e-07,"recr_sigma"
2.2,4.4,"irrigated",1.50944036756452e-09,"recr_sigma"
2.2,4.5,"control",1.68546760167909e-09,"recr_sigma"
2.2,4.5,"drought",3.36150824951339e-08,"recr_sigma"
2.2,4.5,"irrigated",2.47469978321201e-10,"recr_sigma"
2.2,4.6,"control",2.7634794433924e-10,"recr_sigma"
2.2,4.6,"drought",6.40122797317098e-09,"recr_sigma"
2.2,4.6,"irrigated",3.7410868114111e-11,"recr_sigma"
2.2,4.7,"control",4.17792629098332e-11,"recr_sigma"
2.2,4.7,"drought",1.12398654720888e-09,"recr_sigma"
2.2,4.7,"irrigated",5.2148492407887e-12,"recr_sigma"
2.2,4.8,"control",5.82416962227682e-12,"recr_sigma"
2.2,4.8,"drought",1.81981666572393e-10,"recr_sigma"
2.2,4.8,"irrigated",6.70277181959123e-13,"recr_sigma"
2.2,4.9,"control",7.48645057558837e-13,"recr_sigma"
