"size.prev","size.nex","trt","p.size.cur","phen"
4.7,2.4,"control",7.37718917799194,125.817760455222
4.7,2.4,"control",7.08138304444324,127.316307477113
4.7,2.4,"drought",5.72044145977469,122.574617171044
4.7,2.4,"drought",5.26898127448632,125.817760455222
4.7,2.4,"drought",5.0576683426387,127.316307477113
4.7,2.4,"irrigated",5.72286992263713,122.574617171044
4.7,2.4,"irrigated",5.2707332887461,125.817760455222
4.7,2.4,"irrigated",5.05910119426663,127.316307477113
4.7,2.5,"control",7.21363969496851,122.574617171044
4.7,2.5,"control",6.64443490311077,125.817760455222
4.7,2.5,"control",6.37801031362502,127.316307477113
4.7,2.5,"drought",5.98448796980266,122.574617171044
4.7,2.5,"drought",5.51218909799329,125.817760455222
4.7,2.5,"drought",5.29112229617418,127.316307477113
4.7,2.5,"irrigated",4.75226168245391,122.574617171044
4.7,2.5,"irrigated",4.37680817232347,125.817760455222
4.7,2.5,"irrigated",4.20106923242654,127.316307477113
4.7,2.6,"control",5.99059838282512,122.574617171044
4.7,2.6,"control",5.51789979379279,125.817760455222
4.7,2.6,"control",5.29664633750616,127.316307477113
4.7,2.6,"drought",5.77262145250191,122.574617171044
4.7,2.6,"drought",5.3170431953216,125.817760455222
4.7,2.6,"drought",5.1038027361451,127.316307477113
4.7,2.6,"irrigated",3.63860948434313,122.574617171044
4.7,2.6,"irrigated",3.35114031825438,125.817760455222
4.7,2.6,"irrigated",3.2165843076209,127.316307477113
4.7,2.7,"control",4.58706180091655,122.574617171044
4.7,2.7,"control",4.22511170803204,125.817760455222
4.7,2.7,"control",4.05569569767774,127.316307477113
4.7,2.7,"drought",5.1341409535734,122.574617171044
4.7,2.7,"drought",4.7289519061029,125.817760455222
4.7,2.7,"drought",4.53929689694889,127.316307477113
4.7,2.7,"irrigated",2.56873424444766,122.574617171044
4.7,2.7,"irrigated",2.36579081390573,125.817760455222
4.7,2.7,"irrigated",2.27079885783082,127.316307477113
4.7,2.8,"control",3.23852762380591,122.574617171044
4.7,2.8,"control",2.9829859666145,125.817760455222
4.7,2.8,"control",2.86337597371278,127.316307477113
4.7,2.8,"drought",4.21028140910815,122.574617171044
4.7,2.8,"drought",3.87800383255429,125.817760455222
4.7,2.8,"drought",3.72247616660083,127.316307477113
4.7,2.8,"irrigated",1.67205874544517,122.574617171044
4.7,2.8,"irrigated",1.53995736570854,125.817760455222
4.7,2.8,"irrigated",1.47812452673529,127.316307477113
4.7,2.9,"control",2.10818756961875,122.574617171044
4.7,2.9,"control",1.9418373611936,125.817760455222
4.7,2.9,"control",1.86397472436321,127.316307477113
4.7,2.9,"drought",3.18348706179544,122.574617171044
4.7,2.9,"drought",2.93224462379697,125.817760455222
4.7,2.9,"drought",2.81464670950008,127.316307477113
4.7,2.9,"irrigated",1.00353498178808,122.574617171044
4.7,2.9,"irrigated",0.924250473352411,125.817760455222
4.7,2.9,"irrigated",0.887139685766771,127.316307477113
4.7,3,"control",1.26537578356351,122.574617171044
4.7,3,"control",1.16552910560876,125.817760455222
4.7,3,"control",1.11879441439369,127.316307477113
4.7,3,"drought",2.21944139539121,122.574617171044
4.7,3,"drought",2.04428193774344,125.817760455222
4.7,3,"drought",1.96229584075739,127.316307477113
4.7,3,"irrigated",0.555344056508413,122.574617171044
4.7,3,"irrigated",0.511468973594524,125.817760455222
4.7,3,"irrigated",0.490932314990646,127.316307477113
4.7,3.1,"control",0.700290794200696,122.574617171044
4.7,3.1,"control",0.64503313057897,125.817760455222
4.7,3.1,"control",0.619168976662924,127.316307477113
4.7,3.1,"drought",1.42670079316872,122.574617171044
4.7,3.1,"drought",1.31410483200659,125.817760455222
4.7,3.1,"drought",1.26140254852134,127.316307477113
4.7,3.1,"irrigated",0.283361190550614,122.574617171044
4.7,3.1,"irrigated",0.260974175538421,125.817760455222
4.7,3.1,"irrigated",0.250495460652168,127.316307477113
4.7,3.2,"control",0.357343546915459,122.574617171044
4.7,3.2,"control",0.329146732568661,125.817760455222
4.7,3.2,"control",0.315948803115831,127.316307477113
4.7,3.2,"drought",0.845611248610286,122.574617171044
4.7,3.2,"drought",0.778875173490208,125.817760455222
4.7,3.2,"drought",0.747638319935517,127.316307477113
4.7,3.2,"irrigated",0.13331138390754,122.574617171044
4.7,3.2,"irrigated",0.122779087840336,125.817760455222
4.7,3.2,"irrigated",0.117849224366992,127.316307477113
4.7,3.3,"control",0.168128794223209,122.574617171044
4.7,3.3,"control",0.154862299171084,125.817760455222
4.7,3.3,"control",0.148652723024261,127.316307477113
4.7,3.3,"drought",0.462122621452783,122.574617171044
4.7,3.3,"drought",0.425651666234715,125.817760455222
4.7,3.3,"drought",0.408580870790172,127.316307477113
4.7,3.3,"irrigated",0.0578286072971746,122.574617171044
4.7,3.3,"irrigated",0.0532598450853118,125.817760455222
4.7,3.3,"irrigated",0.0511213395018243,127.316307477113
4.7,3.4,"control",0.0729368294825079,122.574617171044
4.7,3.4,"control",0.0671816220421763,125.817760455222
4.7,3.4,"control",0.0644878134136661,127.316307477113
4.7,3.4,"drought",0.232858627362876,122.574617171044
4.7,3.4,"drought",0.214481304599506,125.817760455222
4.7,3.4,"drought",0.205879514055879,127.316307477113
4.7,3.4,"irrigated",0.0231295326462109,122.574617171044
4.7,3.4,"irrigated",0.0213021786829897,125.817760455222
4.7,3.4,"irrigated",0.0204468470915994,127.316307477113
4.7,3.5,"control",0.0291742897181729,122.574617171044
4.7,3.5,"control",0.0268722416247239,125.817760455222
4.7,3.5,"control",0.0257947345006678,127.316307477113
4.7,3.5,"drought",0.108187246080264,122.574617171044
4.7,3.5,"drought",0.0996490529172563,125.817760455222
4.7,3.5,"drought",0.0956526193695138,127.316307477113
4.7,3.5,"irrigated",0.00852981495823402,122.574617171044
4.7,3.5,"irrigated",0.0078559149963156,125.817760455222
4.7,3.5,"irrigated",0.00754048189552242,127.316307477113
4.7,3.6,"control",0.0107597536987508,122.574617171044
4.7,3.6,"control",0.0099107366111896,125.817760455222
4.7,3.6,"control",0.00951334180310722,127.316307477113
4.7,3.6,"drought",0.046345591223571,122.574617171044
4.7,3.6,"drought",0.0426879733022583,125.817760455222
4.7,3.6,"drought",0.0409759685857464,127.316307477113
4.7,3.6,"irrigated",0.00290042066181028,122.574617171044
4.7,3.6,"irrigated",0.00267127227077109,125.817760455222
4.7,3.6,"irrigated",0.00256401452984246,127.316307477113
4.7,3.7,"control",0.00365892069588169,122.574617171044
4.7,3.7,"control",0.0033702071918546,125.817760455222
4.7,3.7,"control",0.00323507063311558,127.316307477113
4.7,3.7,"drought",0.0183058296086729,122.574617171044
4.7,3.7,"drought",0.0168611241108363,125.817760455222
4.7,3.7,"drought",0.0161849073272694,127.316307477113
4.7,3.7,"irrigated",0.000909349848224533,122.574617171044
4.7,3.7,"irrigated",0.00083750645758949,125.817760455222
4.7,3.7,"irrigated",0.000803878642245808,127.316307477113
4.7,3.8,"control",0.00114723474422584,122.574617171044
4.7,3.8,"control",0.00105671019054533,125.817760455222
4.7,3.8,"control",0.00101433885531114,127.316307477113
4.7,3.8,"drought",0.00666682464958519,122.574617171044
4.7,3.8,"drought",0.00614067541569278,125.817760455222
4.7,3.8,"drought",0.00589440311787727,127.316307477113
4.7,3.8,"irrigated",0.000262875211461875,122.574617171044
4.7,3.8,"irrigated",0.000242106695865596,125.817760455222
4.7,3.8,"irrigated",0.000232385553791695,127.316307477113
4.7,3.9,"control",0.000331665435453307,122.574617171044
4.7,3.9,"control",0.00030549479717132,125.817760455222
4.7,3.9,"control",0.000293245248923312,127.316307477113
4.7,3.9,"drought",0.00223870710390649,122.574617171044
4.7,3.9,"drought",0.00206202718662335,125.817760455222
4.7,3.9,"drought",0.00197932941495641,127.316307477113
4.7,3.9,"irrigated",7.00675447337227e-05,122.574617171044
4.7,3.9,"irrigated",6.45318424987999e-05,125.817760455222
4.7,3.9,"irrigated",6.19407402288747e-05,127.316307477113
4.7,4,"control",8.8409058262499e-05,122.574617171044
4.7,4,"control",8.14329876886187e-05,125.817760455222
4.7,4,"control",7.81677362967538e-05,127.316307477113
4.7,4,"drought",0.000693145088539481,122.574617171044
4.7,4,"drought",0.000638441721272423,125.817760455222
4.7,4,"drought",0.000612836962988466,127.316307477113
4.7,4,"irrigated",1.72199859152386e-05,122.574617171044
4.7,4,"irrigated",1.58595170294144e-05,125.817760455222
4.7,4,"irrigated",1.52227208527734e-05,127.316307477113
4.7,4.1,"control",2.17291102325552e-05,122.574617171044
4.7,4.1,"control",2.00145369810242e-05,125.817760455222
4.7,4.1,"control",1.92120060093654e-05,127.316307477113
4.7,4.1,"drought",0.000197878974596198,122.574617171044
4.7,4.1,"drought",0.000182262264039144,125.817760455222
4.7,4.1,"drought",0.000174952620794482,127.316307477113
4.7,4.1,"irrigated",3.90209027271985e-06,122.574617171044
4.7,4.1,"irrigated",3.59380474729357e-06,125.817760455222
4.7,4.1,"irrigated",3.44950520031327e-06,127.316307477113
4.7,4.2,"control",4.92420074803802e-06,122.574617171044
4.7,4.2,"control",4.53564811990943e-06,125.817760455222
4.7,4.2,"control",4.35378040564634e-06,127.316307477113
4.7,4.2,"drought",5.20863326363036e-05,122.574617171044
4.7,4.2,"drought",4.79756524469631e-05,125.817760455222
4.7,4.2,"drought",4.60515849189648e-05,127.316307477113
4.7,4.2,"irrigated",8.15286893704729e-07,122.574617171044
4.7,4.2,"irrigated",7.50874968087299e-07,125.817760455222
4.7,4.2,"irrigated",7.20725606796751e-07,127.316307477113
4.7,4.3,"control",1.02891188655275e-06,122.574617171044
4.7,4.3,"control",9.477238038386e-07,125.817760455222
4.7,4.3,"control",9.09722539763402e-07,127.316307477113
4.7,4.3,"drought",1.26414396902188e-05,122.574617171044
4.7,4.3,"drought",1.16437707611703e-05,125.817760455222
4.7,4.3,"drought",1.1176796367236e-05,127.316307477113
4.7,4.3,"irrigated",1.57062402837825e-07,122.574617171044
4.7,4.3,"irrigated",1.44653652142823e-07,125.817760455222
4.7,4.3,"irrigated",1.38845474475694e-07,127.316307477113
4.7,4.4,"control",1.98229938920026e-07,122.574617171044
4.7,4.4,"control",1.82588260669635e-07,125.817760455222
4.7,4.4,"control",1.75266945448223e-07,127.316307477113
4.7,4.4,"drought",2.82890212588227e-06,122.574617171044
4.7,4.4,"drought",2.60564371359117e-06,125.817760455222
4.7,4.4,"drought",2.50114415593751e-06,127.316307477113
4.7,4.4,"irrigated",2.78986148770449e-08,122.574617171044
4.7,4.4,"irrigated",2.56944784924604e-08,125.817760455222
4.7,4.4,"irrigated",2.4662785936222e-08,127.316307477113
4.7,4.5,"control",3.52134792842167e-08,122.574617171044
4.7,4.5,"control",3.2434898429875e-08,125.817760455222
4.7,4.5,"control",3.11343432095739e-08,127.316307477113
4.7,4.5,"drought",5.83697636813723e-07,122.574617171044
4.7,4.5,"drought",5.37631918788058e-07,125.817760455222
4.7,4.5,"drought",5.16070146009686e-07,127.316307477113
4.7,4.5,"irrigated",4.56921584610664e-09,122.574617171044
4.7,4.5,"irrigated",4.20822391371825e-09,125.817760455222
4.7,4.5,"irrigated",4.03925402051565e-09,127.316307477113
4.7,4.6,"control",5.76762819995094e-09,122.574617171044
4.7,4.6,"control",5.3125234611662e-09,125.817760455222
4.7,4.6,"control",5.09950506262459e-09,127.316307477113
4.7,4.6,"drought",1.11046934970586e-07,122.574617171044
4.7,4.6,"drought",1.02283053687987e-07,125.817760455222
4.7,4.6,"drought",9.81809833204574e-08,127.316307477113
4.7,4.6,"irrigated",6.9000038773536e-10,122.574617171044
4.7,4.6,"irrigated",6.35486750886804e-10,125.817760455222
4.7,4.6,"irrigated",6.0997049257199e-10,127.316307477113
4.7,4.7,"control",8.71032186307795e-10,122.574617171044
4.7,4.7,"control",8.02301876051998e-10,125.817760455222
4.7,4.7,"control",7.70131653739981e-10,127.316307477113
4.7,4.7,"drought",1.94793223727866e-08,122.574617171044
4.7,4.7,"drought",1.79420042218101e-08,125.817760455222
4.7,4.7,"drought",1.72224386515752e-08,127.316307477113
4.7,4.7,"irrigated",9.60739448218163e-11,122.574617171044
4.7,4.7,"irrigated",8.8483601060106e-11,125.817760455222
4.7,4.7,"irrigated",8.49307804574358e-11,127.316307477113
4.7,4.8,"control",1.21288542727069e-10,122.574617171044
4.7,4.8,"control",1.1171805922124e-10,125.817760455222
4.7,4.8,"control",1.07238455086323e-10,127.316307477113
4.7,4.8,"drought",3.15057441594281e-09,122.574617171044
4.7,4.8,"drought",2.90192946090076e-09,125.817760455222
4.7,4.8,"drought",2.78554733873091e-09,127.316307477113
4.7,4.8,"irrigated",1.23341873219045e-11,122.574617171044
4.7,4.8,"irrigated",1.13597220600875e-11,125.817760455222
4.7,4.8,"irrigated",1.09036030268186e-11,127.316307477113
4.7,4.9,"control",1.55723437104216e-11,122.574617171044
4.7,4.9,"control",1.43435808340875e-11,125.817760455222
4.7,4.9,"control",1.37684404811151e-11,127.316307477113
4.7,4.9,"drought",4.69844629483103e-10,122.574617171044
4.7,4.9,"drought",4.32764249415453e-10,125.817760455222
4.7,4.9,"drought",4.15408203231415e-10,127.316307477113
4.7,4.9,"irrigated",1.4600377486394e-12,122.574617171044
4.7,4.9,"irrigated",1.34468713575679e-12,125.817760455222
4.7,4.9,"irrigated",1.29069484675832e-12,127.316307477113
4.7,5,"control",1.84347312912299e-12,122.574617171044
4.7,5,"control",1.69801067422804e-12,125.817760455222
4.7,5,"control",1.62992485452773e-12,127.316307477113
4.7,5,"drought",6.46051917925158e-11,122.574617171044
4.7,5,"drought",5.95065167929837e-11,125.817760455222
4.7,5,"drought",5.71200029922128e-11,127.316307477113
4.7,5,"irrigated",1.59355206339425e-13,122.574617171044
4.7,5,"irrigated",1.4676531218469e-13,125.817760455222
4.7,5,"irrigated",1.40872346497943e-13,127.316307477113
4.7,5.1,"control",2.01218668287195e-13,122.574617171044
4.7,5.1,"control",1.85341159145701e-13,125.817760455222
4.7,5.1,"control",1.77909459842411e-13,127.316307477113
4.7,5.1,"drought",8.19085430855333e-12,122.574617171044
4.7,5.1,"drought",7.5444278692982e-12,125.817760455222
4.7,5.1,"drought",7.24185796268381e-12,127.316307477113
4.7,5.1,"irrigated",1.6036775797837e-14,122.574617171044
4.7,5.1,"irrigated",1.4769786695216e-14,125.817760455222
4.7,5.1,"irrigated",1.4176745704127e-14,127.316307477113
4.7,5.2,"control",2.02510878298086e-14,122.574617171044
4.7,5.2,"control",1.86531405077238e-14,125.817760455222
4.7,5.2,"control",1.79051980002182e-14,127.316307477113
4.7,5.2,"drought",9.57501824641583e-13,122.574617171044
4.7,5.2,"drought",8.81935287652029e-13,125.817760455222
4.7,5.2,"drought",8.46565199654934e-13,127.316307477113
4.7,5.2,"irrigated",1.48804644345463e-15,122.574617171044
4.7,5.2,"irrigated",1.370482997297e-15,125.817760455222
4.7,5.2,"irrigated",1.31545494497916e-15,127.316307477113
4.7,5.3,"control",1.87921760357844e-15,122.574617171044
4.7,5.3,"control",1.73093466873123e-15,125.817760455222
4.7,5.3,"control",1.66152868232786e-15,127.316307477113
4.7,5.3,"drought",1.03204503136691e-13,122.574617171044
4.7,5.3,"drought",9.50595506122542e-14,125.817760455222
4.7,5.3,"drought",9.12471794358258e-14,127.316307477113
4.7,5.3,"irrigated",1.27310593519339e-16,122.574617171044
4.7,5.3,"irrigated",1.17252391255329e-16,125.817760455222
4.7,5.3,"irrigated",1.12544437392994e-16,127.316307477113
4.7,5.4,"control",1.60788289413391e-16,122.574617171044
4.7,5.4,"control",1.48101009665756e-16,125.817760455222
4.7,5.4,"control",1.42162543674592e-16,127.316307477113
4.7,5.4,"drought",1.02566683414886e-14,122.574617171044
4.7,5.4,"drought",9.4472067951288e-15,125.817760455222
4.7,5.4,"drought",9.06832578157954e-15,127.316307477113
4.7,5.4,"irrigated",1.00429483105185e-17,122.574617171044
4.7,5.4,"irrigated",9.24950290553066e-18,125.817760455222
4.7,5.4,"irrigated",8.87811403693224e-18,127.316307477113
4.7,5.5,"control",1.26847054138117e-17,122.574617171044
4.7,5.5,"control",1.16837966617595e-17,125.817760455222
4.7,5.5,"control",1.12153067488269e-17,127.316307477113
4.7,5.5,"drought",9.39858785807089e-16,122.574617171044
4.7,5.5,"drought",8.65684646526222e-16,125.817760455222
4.7,5.5,"drought",8.30966291841851e-16,127.316307477113
4.7,5.5,"irrigated",7.30476989794262e-19,122.574617171044
4.7,5.5,"irrigated",6.72765489836172e-19,125.817760455222
4.7,5.5,"irrigated",6.45752404197492e-19,127.316307477113
4.7,5.6,"control",9.2268823830212e-19,122.574617171044
4.7,5.6,"control",8.49881917382229e-19,125.817760455222
4.7,5.6,"control",8.15803858939078e-19,127.316307477113
4.7,5.6,"drought",7.94085976905937e-17,122.574617171044
4.7,5.6,"drought",7.31416302757576e-17,125.817760455222
4.7,5.6,"drought",7.02082791157287e-17,127.316307477113
4.7,5.6,"irrigated",4.89892150407216e-20,122.574617171044
4.7,5.6,"irrigated",4.51188110153111e-20,125.817760455222
4.7,5.6,"irrigated",4.33071867208355e-20,127.316307477113
4.7,5.7,"control",6.18839763509033e-20,122.574617171044
4.7,5.7,"control",5.70009135188749e-20,125.817760455222
4.7,5.7,"control",5.4715324871228e-20,127.316307477113
4.7,5.7,"drought",6.1861589654014e-18,122.574617171044
4.7,5.7,"drought",5.69794411478506e-18,125.817760455222
4.7,5.7,"drought",5.46942759258191e-18,127.316307477113
4.7,5.7,"irrigated",3.0293053332093e-21,122.574617171044
4.7,5.7,"irrigated",2.78997437952685e-21,125.817760455222
4.7,5.7,"irrigated",2.67795047523557e-21,127.316307477113
4.7,5.8,"control",3.82692601663814e-21,122.574617171044
4.7,5.8,"control",3.52495576044766e-21,125.817760455222
4.7,5.8,"control",3.38361418586273e-21,127.316307477113
4.7,5.8,"drought",4.44348023797633e-19,122.574617171044
4.7,5.8,"drought",4.09279848978114e-19,125.817760455222
4.7,5.8,"drought",3.9286564662509e-19,127.316307477113
4.7,5.8,"irrigated",1.72716666017682e-22,122.574617171044
4.7,5.8,"irrigated",1.59071146716043e-22,125.817760455222
4.7,5.8,"irrigated",1.52684073398817e-22,127.316307477113
4.7,5.9,"control",2.1820793997472e-22,122.574617171044
4.7,5.9,"control",2.00989862789405e-22,125.817760455222
4.7,5.9,"control",1.92930691096807e-22,127.316307477113
4.7,5.9,"drought",2.94289019618554e-20,122.574617171044
4.7,5.9,"drought",2.71063578669709e-20,125.817760455222
4.7,5.9,"drought",2.60192551322703e-20,127.316307477113
4.7,5.9,"irrigated",9.07975376194249e-24,122.574617171044
4.7,5.9,"irrigated",8.36240576033138e-24,125.817760455222
4.7,5.9,"irrigated",8.02663588752736e-24,127.316307477113
4.7,6,"control",1.14720137861485e-23,122.574617171044
4.7,6,"control",1.05667945770593e-23,125.817760455222
4.7,6,"control",1.01430935477881e-23,127.316307477113
4.7,6,"drought",1.79710516091626e-21,122.574617171044
4.7,6,"drought",1.65527669634145e-21,125.817760455222
4.7,6,"drought",1.58889168688683e-21,127.316307477113
4.7,6,"irrigated",4.40111304268944e-25,122.574617171044
4.7,6,"irrigated",4.05340211034335e-25,125.817760455222
4.7,6,"irrigated",3.89064866952496e-25,127.316307477113
4.8,0.5,"control",1.31792408715888e-05,122.574617171044
4.8,0.5,"control",1.21358418569191e-05,125.817760455222
4.8,0.5,"control",1.16474460291857e-05,127.316307477113
4.8,0.5,"drought",5.40947476607122e-07,122.574617171044
4.8,0.5,"drought",4.98114236949061e-07,125.817760455222
4.8,0.5,"drought",4.78064756218002e-07,127.316307477113
4.8,0.5,"irrigated",4.29206615335155e-05,122.574617171044
4.8,0.5,"irrigated",3.95189393852258e-05,125.817760455222
4.8,0.5,"irrigated",3.79266382731006e-05,127.316307477113
4.8,0.6,"control",5.54924109276587e-05,122.574617171044
4.8,0.6,"control",5.10990830078095e-05,125.817760455222
4.8,0.6,"control",4.9042647266783e-05,127.316307477113
4.8,0.6,"drought",2.64562703367212e-06,122.574617171044
4.8,0.6,"drought",2.43614130413349e-06,125.817760455222
4.8,0.6,"drought",2.3380847449905e-06,127.316307477113
4.8,0.6,"irrigated",0.000166620697066643,122.574617171044
4.8,0.6,"irrigated",0.000153414998567973,125.817760455222
4.8,0.6,"irrigated",0.000147233585892516,127.316307477113
4.8,0.7,"control",0.000215439543301538,122.574617171044
4.8,0.7,"control",0.00019838321893567,125.817760455222
4.8,0.7,"control",0.000190399468194451,127.316307477113
4.8,0.7,"drought",1.19302836131415e-05,122.574617171044
4.8,0.7,"drought",1.09856212951001e-05,125.817760455222
4.8,0.7,"drought",1.05434415978807e-05,127.316307477113
4.8,0.7,"irrigated",0.000596403405970878,122.574617171044
4.8,0.7,"irrigated",0.000549134827087901,125.817760455222
4.8,0.7,"irrigated",0.000527009030963786,127.316307477113
4.8,0.8,"control",0.000771197963281318,122.574617171044
4.8,0.8,"control",0.000710142307432603,125.817760455222
4.8,0.8,"control",0.000681563281425497,127.316307477113
4.8,0.8,"drought",4.96045534645511e-05,122.574617171044
4.8,0.8,"drought",4.56767715290392e-05,125.817760455222
4.8,0.8,"drought",4.3838246382202e-05,127.316307477113
4.8,0.8,"irrigated",0.00196833906080136,122.574617171044
4.8,0.8,"irrigated",0.00181233627940799,125.817760455222
4.8,0.8,"irrigated",0.00173931344230409,127.316307477113
4.8,0.9,"control",0.00254539364867339,122.574617171044
4.8,0.9,"control",0.00234387512034162,125.817760455222
4.8,0.9,"control",0.00224954801530851,127.316307477113
4.8,0.9,"drought",0.000190169536924919,122.574617171044
4.8,0.9,"drought",0.000175111554952515,125.817760455222
4.8,0.9,"drought",0.000168063180330038,127.316307477113
4.8,0.9,"irrigated",0.00598974501724799,122.574617171044
4.8,0.9,"irrigated",0.00551502147945094,125.817760455222
4.8,0.9,"irrigated",0.00529280967489003,127.316307477113
4.8,1,"control",0.007746270639429,122.574617171044
4.8,1,"control",0.00713299926581223,125.817760455222
4.8,1,"control",0.00684593825086818,127.316307477113
4.8,1,"drought",0.000672216210725533,122.574617171044
4.8,1,"drought",0.000618988865555842,125.817760455222
4.8,1,"drought",0.000594074088157157,127.316307477113
4.8,1,"irrigated",0.0168060397692336,122.574617171044
4.8,1,"irrigated",0.0154740594207155,125.817760455222
4.8,1,"irrigated",0.0148505770497815,127.316307477113
4.8,1.1,"control",0.0217359689250124,122.574617171044
4.8,1.1,"control",0.0200151347145883,125.817760455222
4.8,1.1,"control",0.0192096439706105,127.316307477113
4.8,1.1,"drought",0.00219091557081387,122.574617171044
4.8,1.1,"drought",0.00201743475100518,125.817760455222
4.8,1.1,"drought",0.0019362314523117,127.316307477113
4.8,1.1,"irrigated",0.0434781510395079,122.574617171044
4.8,1.1,"irrigated",0.0400322444743846,125.817760455222
4.8,1.1,"irrigated",0.0384192612215683,127.316307477113
4.8,1.2,"control",0.0562359415339748,122.574617171044
4.8,1.2,"control",0.0517837483798101,125.817760455222
4.8,1.2,"control",0.0496997589086822,127.316307477113
4.8,1.2,"drought",0.00658401680037116,122.574617171044
4.8,1.2,"drought",0.00606268195416424,125.817760455222
4.8,1.2,"drought",0.00581865434763954,127.316307477113
4.8,1.2,"irrigated",0.103711132083782,122.574617171044
4.8,1.2,"irrigated",0.0954913972887318,125.817760455222
4.8,1.2,"irrigated",0.091643848228291,127.316307477113
4.8,1.3,"control",0.134152127655227,122.574617171044
4.8,1.3,"control",0.123531318826013,125.817760455222
4.8,1.3,"control",0.118559914170255,127.316307477113
4.8,1.3,"drought",0.0182433607837492,122.574617171044
4.8,1.3,"drought",0.0167988171294929,125.817760455222
4.8,1.3,"drought",0.0161226518337461,127.316307477113
4.8,1.3,"irrigated",0.228101589158412,122.574617171044
4.8,1.3,"irrigated",0.210023157927935,125.817760455222
4.8,1.3,"irrigated",0.201560883556631,127.316307477113
4.8,1.4,"control",0.295073214067876,122.574617171044
4.8,1.4,"control",0.271712300961145,125.817760455222
4.8,1.4,"control",0.260777488551935,127.316307477113
4.8,1.4,"drought",0.0466087430964165,122.574617171044
4.8,1.4,"drought",0.0429181750661681,125.817760455222
4.8,1.4,"drought",0.0411906855463506,127.316307477113
4.8,1.4,"irrigated",0.462572568895601,122.574617171044
4.8,1.4,"irrigated",0.425910893688785,125.817760455222
4.8,1.4,"irrigated",0.408750048781585,127.316307477113
4.8,1.5,"control",0.598426252587005,122.574617171044
4.8,1.5,"control",0.55104891360477,125.817760455222
4.8,1.5,"control",0.528872455353699,127.316307477113
4.8,1.5,"drought",0.109793988984648,122.574617171044
4.8,1.5,"drought",0.101100294223947,125.817760455222
4.8,1.5,"drought",0.0970309297075603,127.316307477113
4.8,1.5,"irrigated",0.864928220047037,122.574617171044
4.8,1.5,"irrigated",0.796377424749596,125.817760455222
4.8,1.5,"irrigated",0.764289704815131,127.316307477113
4.8,1.6,"control",1.11902584160948,122.574617171044
4.8,1.6,"control",1.03043269182933,125.817760455222
4.8,1.6,"control",0.988963872988177,127.316307477113
4.8,1.6,"drought",0.238472532891594,122.574617171044
4.8,1.6,"drought",0.219589828756846,125.817760455222
4.8,1.6,"drought",0.21075116944174,127.316307477113
4.8,1.6,"irrigated",1.49117593793953,122.574617171044
4.8,1.6,"irrigated",1.37299122144525,125.817760455222
4.8,1.6,"irrigated",1.31767051995743,127.316307477113
4.8,1.7,"control",1.92938199817003,122.574617171044
4.8,1.7,"control",1.77663304279188,125.817760455222
4.8,1.7,"control",1.7051340750447,127.316307477113
4.8,1.7,"drought",0.477580727834711,122.574617171044
4.8,1.7,"drought",0.439764986647194,125.817760455222
4.8,1.7,"drought",0.422064108069658,127.316307477113
4.8,1.7,"irrigated",2.37042563540064,122.574617171044
4.8,1.7,"irrigated",2.18255505986164,125.817760455222
4.8,1.7,"irrigated",2.09461533012306,127.316307477113
4.8,1.8,"control",3.06722020486633,122.574617171044
4.8,1.8,"control",2.82438872688402,125.817760455222
4.8,1.8,"control",2.71072379235616,127.316307477113
4.8,1.8,"drought",0.881868539801825,122.574617171044
4.8,1.8,"drought",0.812040528496266,125.817760455222
4.8,1.8,"drought",0.779355273345469,127.316307477113
4.8,1.8,"irrigated",3.47434075981786,122.574617171044
4.8,1.8,"irrigated",3.19897823065113,125.817760455222
4.8,1.8,"irrigated",3.07008467547048,127.316307477113
4.8,1.9,"control",4.49593805319418,122.574617171044
4.8,1.9,"control",4.13999514415822,125.817760455222
4.8,1.9,"control",3.97338483569491,127.316307477113
4.8,1.9,"drought",1.50144536724201,122.574617171044
4.8,1.9,"drought",1.38255809624126,125.817760455222
4.8,1.9,"drought",1.32690907066845,127.316307477113
4.8,1.9,"irrigated",4.69534075156695,122.574617171044
4.8,1.9,"irrigated",4.3232065845318,125.817760455222
4.8,1.9,"irrigated",4.14901550654273,127.316307477113
4.8,2,"control",6.07637137358148,122.574617171044
4.8,2,"control",5.59530573666531,125.817760455222
4.8,2,"control",5.3701277878342,127.316307477113
4.8,2,"drought",2.357023143461,122.574617171044
4.8,2,"drought",2.1703896133137,125.817760455222
4.8,2,"drought",2.08302976389933,127.316307477113
4.8,2,"irrigated",5.85073526625096,122.574617171044
4.8,2,"irrigated",5.38702909239705,125.817760455222
4.8,2,"irrigated",5.16997437007113,127.316307477113
4.8,2.1,"control",7.57211022819408,122.574617171044
4.8,2.1,"control",6.9726271147091,125.817760455222
4.8,2.1,"control",6.69202012993509,127.316307477113
4.8,2.1,"drought",3.41166820009334,122.574617171044
4.8,2.1,"drought",3.14152588874559,125.817760455222
4.8,2.1,"drought",3.01507705813533,127.316307477113
4.8,2.1,"irrigated",6.7220603588221,122.574617171044
4.8,2.1,"irrigated",6.18929639881442,125.817760455222
4.8,2.1,"irrigated",5.93991664084477,127.316307477113
4.8,2.2,"control",8.70037904643305,122.574617171044
4.8,2.2,"control",8.01157101774974,125.817760455222
4.8,2.2,"control",7.68915268824361,127.316307477113
