Year,Plot,Tag,Xcoor,Ycoor,No.leaves,Height,Stalk_Height,Leaf.length,No.umbels,umbel.diam,YrTag,Notes
2018,14,3360,8,D,0,NA,NA,NA,NA,NA,2017,no plant
2018,14,3361,9,B,0,NA,NA,NA,NA,NA,2017,no plant
2018,14,3366,9,C,1,17,NA,17,0,NA,2017,
2018,14,3086,9,C,3,17,NA,17,0,NA,2018,
2018,14,3885,9,D,1,13,NA,13,0,NA,2016,
2018,14,3607,10,D,3,12.5,NA,24.5,1,3.2,2016,
2018,14,3084,12,A,1,3,NA,3,0,NA,2016,
2018,14,3107,13,A,1,22,NA,22,0,NA,2016,
2018,14,3359,14,C,NA,NA,NA,NA,NA,NA,2017,no plant no tag
2018,14,3364,14,H,1,14,NA,14,0,NA,2017,
2018,14,3169,15,A,1,11,NA,11,0,NA,2016,
2018,14,3367,15,H,3,17,NA,24,1,2.7,2017,tag says 3363
2018,14,3378,16,A,2,13.5,NA,13.5,0,NA,2017,
2018,14,3370,16,A,1,4.5,NA,4.5,0,NA,2017,
2018,14,3118,17,A,1,10.5,NA,10.5,0,NA,2016,
2018,14,3928,17,B,2,12,NA,12,0,NA,2016,
2018,14,3551,18,C,1,9,NA,9,0,NA,2018,
2018,14,3149,19,A,2,14.5,NA,14.5,0,NA,2016,
2018,14,3587,19,C,2,19,NA,19,0,NA,2016,
2018,14,3530,19,C,1,5.5,NA,5.5,0,NA,2018,
2018,14,3440,19,F,1,12.5,NA,12.5,0,NA,2018,
2018,14,3374,19,G,0,NA,NA,NA,NA,NA,2017,no plant
2018,14,3575,19,G,1,13.5,NA,13.5,0,NA,2016,
2018,15,3393,0,J,3,13.5,NA,19,1,3.8,2017,
2018,15,3157,0,J,NA,NA,NA,NA,NA,NA,2016,NPNT
2018,15,3818,1,A,7,6.5,NA,14,2,1.7,2016,
2018,15,3392,1,I,2,12.5,NA,13,1,2.5,2017,
2018,15,3063,1,J,0,NA,NA,NA,NA,NA,2016,no plant
2018,15,3427,1,J,2,10.5,NA,11,1,1.6,2018,
2018,15,3426,1,J,1,10.5,NA,10.5,0,NA,2018,
2018,15,3065,2,F,13,21,NA,31,6,3.8,2016,
2018,15,3882,2,I,4,20,NA,20,0,NA,2016,
2018,15,3423,2,I,4,17,NA,17,0,NA,2018,
2018,15,3485,3,A,3,13.5,NA,10,1,1,2018,
2018,15,3341,3,H,2,16,NA,16,0,NA,2016,
2018,15,3052,3,J,2,16.5,NA,16.5,0,NA,2016,
2018,15,3659,4,C,5,18,NA,21.5,3,3.6,2016,
2018,15,3881,5,E,3,17,NA,19,1,2.7,?,
2018,15,3479,5,F,3,21.5,NA,21.5,0,NA,2018,
2018,15,3940,5,I,2,12,NA,16,1,1.2,2016,
2018,15,3332,5,J,5,22,NA,20,1,2.1,2016,
2018,15,3177,6,G,4,19,NA,24.5,2,3.2,2016,
2018,15,3068,6,I,3,14,NA,17,1,2.3,2016,
2018,15,3417,6,I,3,16.5,NA,22,1,2.7,2018,
2018,15,3095,6,J,8,22,NA,16.5,4,2.7,2017,
2018,15,3017,7,G,4,13,NA,24,2,2.4,2016,
2018,15,3083,7,I,4,11.5,NA,17.5,1,3.3,2016,
2018,15,3405,8,H,0,NA,NA,NA,NA,NA,2017,no plant
2018,15,3832,8,H,2,13,NA,13,0,NA,2016,
2018,15,3863,8,I,6,16,NA,18.5,1,2.3,2016,
2018,15,3402,9,F,5,14.5,NA,14.5,0,NA,2017,
2018,15,3404,9,G,1,16,NA,16,0,NA,2017,
2018,15,3014,9,I,3,16,NA,16,0,NA,2016,
2018,15,3500,10,D,0,NA,NA,NA,NA,NA,2017,no plant
2018,15,3303,10,J,4,13.5,NA,19,3,3.5,2016,
2018,15,3399,10,J,2,11,NA,11,0,NA,2017,
2018,15,3848,10,J,2,16.5,NA,17,1,2.8,2016,
2018,15,3354,11,B,4,11,NA,11,1,0.8,2017,
2018,15,3900,11,F,3,11,NA,11,0,NA,2016,
2018,15,3397,11,F,2,8.5,NA,6,1,1.2,2018,
2018,15,3843,11,J,3,18.5,NA,18.5,0,1,2016,
2018,15,3490,12,C,2,7.5,NA,12,1,1.6,2017,
2018,15,3495,12,C,2,12,NA,11,1,3.5,2017,
2018,15,3615,12,F,3,13.5,NA,15.5,1,2.5,2018,
2018,15,3401,12,G,2,13,NA,16.5,1,3,2017,
2018,15,3894,12,G,NA,NA,NA,NA,NA,NA,2016,no plant no tag
2018,15,3297,12,I,6,21.5,NA,28.5,2,3.3,2016,
2018,15,3932,13,H,NA,NA,NA,NA,NA,NA,2016,no plant no tag
2018,15,3706,13,H,3,13,NA,16,1,1.2,2016,tag says '3076'
2018,15,3403,13,J,14,16,NA,21,5,3.2,2017,
2018,15,3367,14,B,2,10.5,NA,10.5,1,3.5,2017,
2018,15,3497,14,C,1,5,NA,5,0,NA,2017,
2018,15,3371,14,C,3,14,NA,15,1,2.7,2017,
2018,15,3094,14,D,NA,NA,NA,NA,NA,NA,2016,no plant no tag
2018,15,3493,14,E,4,10.5,NA,2,9,2,2017,
2018,15,3489,14,G,2,8.5,NA,22,1,2.2,2017,
2018,15,3377,14,G,3,15,NA,22,2,3,2017,
2018,15,3047,14,J,2,14,NA,14,0,NA,2018,
2018,15,3496,15,A,2,14,NA,26,1,4,2017,
2018,15,3868,15,A,4,16,NA,17,1,3.6,2016,
2018,15,3494,15,C,2,8.5,NA,8.5,0,NA,2017,
2018,15,3581,15,I,3,7.5,NA,14,1,3,2016,
2018,15,3104,15,J,1,9.5,NA,9.5,0,NA,2018,
2018,15,3498,16,C,3,11,NA,11,1,3,2017,
2018,15,3116,16,C,2,17.5,NA,17.5,0,NA,2016,
2018,15,3492,16,D,4,6.5,NA,2,7.5,1.5,2017,
2018,15,3395,16,G,5,16,NA,22.5,2,3.5,2017,
2018,15,3686,16,H,9,17.5,NA,22,3,3.2,2016,
2018,15,3384,16,I,6,19.5,NA,14,1,4.3,2017,
2018,15,3491,17,E,3,13,NA,25,2,4.5,2017,
2018,15,3693,17,G,0,NA,NA,NA,NA,NA,2016,no plant
2018,15,3369,18,D,2,10.5,NA,14.5,1,3,2017,
2018,15,3372,19,C,0,NA,NA,NA,NA,NA,2017,no plant
2018,15,3390,19,C,3,8,NA,8,0,NA,2017,
2018,15,3156,19,D,3,19.5,NA,19.5,0,NA,2016,
2018,15,3801,19,E,0,NA,NA,NA,NA,NA,2016,no plant
2018,15,3673,10,A,3,19.5,NA,14,2,2.5,2018,
2018,15,3612,12,E,3,9,NA,9,2,1.7,2018,
2018,15,3368,14,D,2,4.5,NA,4,1,2.5,2018,
2018,15,3391,16,A,3,8.5,NA,5.5,2,0.5,2018,
2018,15,3006,18,B,3,23,NA,23,0,NA,2018,
2018,15,3112,15,D,3,11,NA,7.5,1,1.5,2018,
2018,15,3436,17,H,2,16.5,NA,16.5,0,NA,2018,
2018,15,3478,17,I,1,21,NA,21,0,NA,2018,
2018,15,3482,16,J,3,15,NA,15,0,NA,2018,
2018,15,3481,15,H,5,16,NA,16,0,NA,2018,
