Year,Plot,Tag,Xcoor,Ycoor,umble.no,umble.diameter,umble.phenology,notes,,,,
2023,13,3427,6,I,2,7,seeding,,,,,
2023,13,3427,6,I,3,4.5,seeding,,,,,
2023,13,7589,6,I,1,NA,dead,,,,,
2023,13,7589,6,I,2,3,flowering,,,,,
2023,13,3390,7,G,1,7,seeding,,,,,
2023,13,3390,7,G,2,7,seeding,,,,,
2023,13,3780,7,J,1,5,NA,,,,,
2023,13,3780,7,J,2,3,NA,,,,,
2023,13,3780,7,J,3,5,NA,,,,,
2023,13,7592,7,J,1,4,seeding,,,,,
2023,13,7592,7,J,2,7,seeding,,,,,
2023,13,7592,7,J,3,7,seeding,,,,,
2023,13,3391,7,K,1,4,seeding,,,,,
2023,13,3391,7,K,2,5,seeding,,,,,
2023,13,3694,9,A,1,2,flp,,,,,
2023,13,3694,9,A,2,5,seeding,,,,,
2023,13,3088,9,B,1,6,seeding,,,,,
2023,13,3088,9,B,2,2,flp,,,,,
2023,13,3088,9,B,3,3,flp,,,,,
2023,13,7571,9,G,1,5,seeding,,,,,
2023,13,7571,9,G,2,5,seeding,,,,,
2023,13,3119,9,H,1,3,flp,,,,,
2023,13,3119,9,H,2,3,flp,,,,,
2023,13,3119,9,H,3,3.5,flp,,,,,
2023,13,3119,9,H,4,1,flp,,,,,
2023,13,3616,10,B,1,7,NA,,,,,
2023,13,3616,10,B,2,NA,eaten,,,,,
2023,13,3616,10,B,3,NA,eaten,,,,,
2023,13,3018,10,G,1,6,seeding,,,,,
2023,13,3018,10,G,2,3,seeding,,,,,
2023,13,3018,10,G,3,2,flowering,,,,,
2023,13,3018,10,G,4,6,seeding,,,,,
2023,13,3018,10,G,5,2,flowering,,,,,
2023,13,3642,10,G,1,2.5,seeding,,,,,
2023,13,3642,10,G,2,5.5,seeding,,,,,
2023,13,3642,10,G,3,6,seeding,,,,,
2023,13,3642,10,G,4,6,seeding,,,,,
2023,13,3642,10,G,5,6,seeding,,,,,
2023,13,3143,11,A,1,9,seeding,,,,,
2023,13,3143,11,A,2,3,flowering,,,,,
2023,13,3775,11,G,1,3.5,NA,,,,,
2023,13,3775,11,G,2,4.5,NA,,,,,
2023,13,3775,11,G,3,3,NA,,,,,
2023,13,3118,11,H,1,3,NA,,,,,
2023,13,3118,11,H,2,4,NA,,,,,
2023,13,3118,11,H,3,5,NA,,,,,
2023,13,3333,12,A,1,3.5,NA,,,,,
2023,13,3333,12,A,2,NA,dead,,,,,
2023,13,3593,12,A,1,3.5,NA,,,,,
2023,13,3593,12,A,2,4,NA,,,,,
2023,13,3396,12,B,1,6,NA,,,,,
2023,13,3396,12,B,2,5,NA,,,,,
2023,13,3396,12,B,3,7,NA,,,,,
2023,13,3389,12,F,1,8,NA,tag is 3481,,,,
2023,13,3389,12,F,2,6,NA,tag is 3481,,,,
2023,13,3389,12,F,3,5,NA,tag is 3481,,,,
2023,13,3389,12,F,3,6,NA,tag is 3481,,,,
2023,13,3108,12,G,1,2.5,NA,,,,,
2023,13,3108,12,G,2,7,NA,,,,,
2023,13,3167,12,G,1,NA,dead,,,,,
2023,13,3167,12,G,2,5,NA,,,,,
2023,13,3997,12,G,1,3,NA,,,,,
2023,13,3997,12,G,2,3,NA,,,,,
2023,13,3997,12,G,3,4,NA,,,,,
2023,13,3620,12,J,1,2.5,NA,,,,,
2023,13,3620,12,J,2,6,NA,,,,,
2023,13,3620,12,J,3,6,NA,,,,,
2023,13,3128,13,H,1,4,NA,,,,,
2023,13,3128,13,H,2,4,NA,,,,,
2023,13,3675,13,I,1,4,NA,,,,,
2023,13,3675,13,I,2,4,NA,,,,,
2023,13,3675,13,I,3,5,NA,,,,,
2023,13,3675,13,I,4,5,NA,,,,,
2023,13,3373,13,J,1,5,NA,,,,,
2023,13,3373,13,J,2,4,NA,,,,,
2023,13,3136,14,A,1,4,NA,,,,,
2023,13,3136,14,A,2,1.5,NA,,,,,
2023,13,3500,14,C,1,4.5,NA,,,,,
2023,13,3500,14,C,2,2.5,NA,,,,,
2023,13,3724,14,C,1,7,NA,,,,,
2023,13,3724,14,C,2,3,NA,,,,,
2023,13,3515,14,G,1,5.5,NA,,,,,
2023,13,3515,14,G,2,6,NA,,,,,
2023,13,3515,14,G,3,4.5,NA,,,,,
2023,13,3515,14,G,4,4,NA,,,,,
2023,13,3515,14,G,5,2,NA,,,,,
2023,13,3705,14,H,1,5,NA,,,,,
2023,13,3705,14,H,2,2,NA,,,,,
2023,13,3705,14,H,3,0.5,NA,,,,,
2023,13,3179,15,B,1,4,NA,,,,,
2023,13,3179,15,B,2,3,NA,,,,,
2023,13,3491,15,E,1,8,NA,,,,,
2023,13,3491,15,E,2,3,NA,,,,,
2023,13,3491,15,E,3,3,NA,,,,,
2023,13,3605,15,F,1,7.5,NA,,,,,
2023,13,3605,15,F,2,3,NA,,,,,
2023,13,3605,15,F,3,4,NA,,,,,
2023,13,3853,16,A,1,4.5,NA,,,,,
2023,13,3853,16,A,2,3.5,NA,,,,,
2023,13,3853,16,A,3,2.5,NA,,,,,
2023,13,3853,16,A,4,4.5,NA,,,,,
2023,13,3853,16,A,5,1,NA,,,,,
2023,13,3478,16,B,1,4,NA,,,,,
2023,13,3478,16,B,2,3.5,NA,,,,,
2023,13,3494,16,D,1,8,NA,,,,,
2023,13,3494,16,D,2,5,NA,,,,,
2023,13,3494,16,D,3,NA,dead,,,,,
2023,13,3376,16,F,1,7,NA,,,,,
2023,13,3376,16,F,2,6,NA,,,,,
2023,13,3376,16,F,3,6,NA,,,,,
2023,13,3376,16,F,4,5,NA,,,,,
2023,13,3357,16,J,1,5.5,NA,,,,,
2023,13,3357,16,J,2,3.5,NA,,,,,
2023,13,3497,17,C,1,6.5,NA,,,,,
2023,13,3497,17,C,2,4.5,NA,,,,,
2023,13,3628,17,D,1,5,NA,,,,,
2023,13,3628,17,D,2,5,NA,,,,,
2023,13,3628,17,D,3,2,NA,,,,,
2023,13,3397,17,G,1,5,NA,,,,,
2023,13,3397,17,G,2,3,NA,,,,,
2023,13,3397,17,G,3,1.5,NA,,,,,
2023,13,3180,17,H,1,4,NA,,,,,
2023,13,3180,17,H,2,3,NA,,,,,
2023,13,3180,17,H,3,4,NA,,,,,
2023,13,3377,18,D,1,7.5,NA,,,,,
2023,13,3377,18,D,2,3.5,NA,,,,,
2023,13,3383,18,I,1,6.5,NA,,,,,
2023,13,3383,18,I,2,3.5,NA,,,,,
2023,13,3383,18,I,3,3.5,NA,,,,,
2023,13,3781,19,C,1,6,NA,,,,,
2023,13,3781,19,C,2,3,NA,,,,,
2023,13,3061,19,E,1,5,NA,,,,,
2023,13,3061,19,E,2,3,NA,,,,,
2023,13,3061,19,E,3,3.5,NA,,,,,
2023,13,3565,19,F,1,3,NA,,,,,
2023,13,3565,19,F,2,5.5,NA,,,,,
2023,13,3565,19,F,3,5,NA,,,,,
2023,13,3617,19,G,1,10,NA,,,,,
2023,13,3617,19,G,2,2,NA,,,,,
2023,14,3699,0,E,1,10,seeding,,,,,
2023,14,3699,0,E,2,7,flowering,,,,,
2023,14,3459,1,A,1,4.5,seeding,,,,,
2023,14,3459,1,A,2,2.5,flowering,,,,,
2023,14,3495,1,A,1,6,dead,,,,,
2023,14,3495,1,A,2,4,seeding,,,,,
2023,14,3431,1,F,1,4.5,seeding,,,,,
2023,14,3431,1,F,2,NA,dead,,,,,
2023,14,3058,2,A,1,NA,NA,"tracking phen, but whether this was eaten or dead was not recorded",,,,
2023,14,3058,2,A,2,NA,NA,"tracking phen, but whether this was eaten or dead was not recorded",,,,
2023,14,3379,2,A,1,3,NA,,,,,
2023,14,3379,2,A,2,3,NA,,,,,
2023,14,3432,2,J,1,6.5,NA,,,,,
2023,14,3432,2,J,2,NA,umbel broke,,,,,
2023,14,3469,3,A,1,3.5,seeding,,,,,
2023,14,3469,3,A,2,3.5,seeding,,,,,
2023,14,3469,3,A,3,NA,dead,,,,,
2023,14,3469,3,A,4,NA,dead,,,,,
2023,14,3776,3,J,1,6,NA,,,,,
2023,14,3776,3,J,2,10,NA,,,,,
2023,14,3158,4,C,1,5,seeding,,,,,
2023,14,3158,4,C,2,4.5,seeding,,,,,
2023,14,3158,4,C,3,NA,NA,"tracking phen, but whether this was eaten or dead was not recorded",,,,
2023,14,3671,5,C,1,5,NA,,,,,
2023,14,3671,5,C,2,4,NA,,,,,
2023,14,3671,5,C,3,5,NA,,,,,
2023,14,3926,5,D,1,5,seeding,,,,,
2023,14,3926,5,D,2,5,seeding,,,,,
2023,14,3926,5,D,3,3,seeding,,,,,
2023,14,3926,5,D,4,NA,NA,"tracking phen, but whether this was eaten or dead was not recorded",,,,
2023,14,3913,5,E,1,4,NA,,,,,
2023,14,3913,5,E,2,3.5,NA,,,,,
2023,14,3913,5,E,3,5,NA,,,,,
2023,14,3430,6,B,1,8,seeding,,,,,
2023,14,3430,6,B,2,4,seeding,,,,,
2023,14,3305,7,B,1,6,seeding,,,,,
2023,14,3305,7,B,2,3.5,seeding,,,,,
2023,14,3360,8,D,1,11,seeding,,,,,
2023,14,3360,8,D,2,9,seeding,,,,,
2023,14,3360,8,D,3,NA,dead,,,,,
2023,14,3086,9,C,1,7.5,NA,,,,,
2023,14,3086,9,C,2,2,NA,,,,,
2023,14,3366,9,C,1,5.5,seeding,,,,,
2023,14,3366,9,C,2,5.5,seeding,,,,,
2023,14,3682,10,D,1,2.5,NA,,,,,
2023,14,3682,10,D,2,9.5,NA,,,,,
2023,14,7576,12,A,1,4.5,NA,,,,,
2023,14,7576,12,A,2,2.5,NA,,,,,
2023,14,3526,14,E,1,5.5,seeding,,,,,
2023,14,3526,14,E,2,5,seeding,,,,,
2023,14,3838,14,G,1,4,seeding,,,,,
2023,14,3838,14,G,2,5,seeding,,,,,
2023,14,3367,15,H,1,9.5,seeding,,,,,
2023,14,3367,15,H,2,NA,dead,,,,,
2023,14,3556,15,H,1,2,NA,,,,,
2023,14,3556,15,H,2,7,NA,,,,,
2023,15,3892,0,B,1,7,NA,,,,,
2023,15,3892,0,B,2,4,NA,,,,,
2023,15,3892,0,B,3,4,NA,,,,,
2023,15,3393,0,J,1,NA,dead,,,,,
2023,15,3393,0,J,2,6,NA,,,,,
2023,15,3393,0,J,3,7,NA,,,,,
2023,15,3818,1,A,1,5,NA,,,,,
2023,15,3818,1,A,2,5,NA,,,,,
2023,15,3818,1,A,3,4,NA,,,,,
2023,15,3818,1,A,4,4,NA,,,,,
2023,15,3818,1,A,5,NA,dead,,,,,
2023,15,3063,1,J,1,NA,dead,,,,,
2023,15,3063,1,J,2,3,NA,,,,,
2023,15,3426,1,J,1,3,NA,,,,,
2023,15,3426,1,J,2,4,NA,,,,,
2023,15,3426,1,J,3,3.5,NA,,,,,
2023,15,3427,1,J,1,NA,dead,,,,,
2023,15,3427,1,J,2,6,NA,,,,,
2023,15,3427,1,J,3,4.5,NA,,,,,
2023,15,3065,2,F,1,5,NA,,,,,
2023,15,3065,2,F,2,4,NA,,,,,
2023,15,3065,2,F,3,4,NA,,,,,
2023,15,3065,2,F,4,4,NA,,,,,
2023,15,3065,2,F,5,NA,dead,,,,,
2023,15,3065,2,F,6,4.5,NA,,,,,
2023,15,3423,2,I,1,6,NA,,,,,
2023,15,3423,2,I,2,7,NA,,,,,
2023,15,3882,2,I,1,5.5,NA,,,,,
2023,15,3882,2,I,2,4,NA,,,,,
2023,15,3882,2,I,3,6,NA,,,,,
2023,15,3882,2,I,4,3,NA,,,,,
2023,15,3485,3,A,1,6,NA,,,,,
2023,15,3485,3,A,2,6,NA,,,,,
2023,15,3485,3,A,3,6,NA,,,,,
2023,15,3485,3,A,4,4,NA,,,,,
2023,15,3485,3,A,5,5,NA,,,,,
2023,15,3485,3,A,6,6,NA,,,,,
2023,15,3485,3,A,7,4,NA,,,,,
2023,15,3341,3,H,1,5,NA,,,,,
2023,15,3341,3,H,2,4,NA,,,,,
2023,15,3341,3,H,3,7,NA,,,,,
2023,15,3341,3,H,4,4,NA,,,,,
2023,15,3341,3,H,5,7,NA,,,,,
2023,15,3052,3,J,1,5,NA,,,,,
2023,15,3052,3,J,2,5.5,NA,,,,,
2023,15,3052,3,J,3,7,NA,,,,,
2023,15,3052,3,J,4,NA,dead,,,,,
2023,15,3659,4,C,1,6,NA,,,,,
2023,15,3659,4,C,2,5,NA,,,,,
2023,15,3659,4,C,3,4,NA,,,,,
2023,15,3659,4,C,4,4,NA,,,,,
2023,15,3659,4,C,5,7,NA,,,,,
2023,15,3659,4,C,6,5,NA,,,,,
2023,15,3881,5,E,1,5,NA,,,,,
2023,15,3881,5,E,2,2,NA,,,,,
2023,15,7598,6,A,1,6,NA,,,,,
2023,15,7598,6,A,2,5,NA,,,,,
2023,15,3177,6,G,1,10,NA,,,,,
2023,15,3177,6,G,2,7,NA,,,,,
2023,15,3177,6,G,3,NA,dead,,,,,
2023,15,3068,6,I,1,6,NA,,,,,
2023,15,3068,6,I,2,8,NA,,,,,
2023,15,3068,6,I,3,NA,dead,,,,,
2023,15,3417,6,I,1,4,NA,,,,,
2023,15,3417,6,I,2,6,NA,,,,,
2023,15,3417,6,I,3,5,NA,,,,,
2023,15,3417,6,I,4,3,NA,,,,,
2023,15,3095,6,J,1,4,NA,,,,,
2023,15,3095,6,J,2,3,NA,,,,,
2023,15,3095,6,J,3,3,NA,,,,,
2023,15,3095,6,J,4,7,NA,,,,,
2023,15,3095,6,J,5,NA,dead,,,,,
2023,15,3472,6,J,1,3,NA,,,,,
2023,15,3472,6,J,2,3,NA,,,,,
2023,15,3472,6,J,3,4,NA,,,,,
2023,15,3472,6,J,4,NA,eaten,,,,,
2023,15,3472,6,J,5,NA,dead,,,,,
2023,15,7593,7,A,1,5,NA,,,,,
2023,15,7593,7,A,2,5,NA,,,,,
2023,15,3017,7,G,1,NA,dead,,,,,
2023,15,3017,7,G,2,4,NA,,,,,
2023,15,3017,7,G,3,3,NA,,,,,
2023,15,3458,8,I,1,3,NA,,,,,
2023,15,3458,8,I,2,5,NA,,,,,
2023,15,3863,8,I,1,4,NA,,,,,
2023,15,3863,8,I,2,5,NA,,,,,
2023,15,3863,8,I,3,2.5,NA,,,,,
2023,15,3404,9,G,1,5,NA,,,,,
2023,15,3404,9,G,2,2,NA,,,,,
2023,15,3404,9,G,3,5,NA,,,,,
2023,15,3404,9,G,4,3,NA,,,,,
2023,15,3014,9,I,1,4,NA,,,,,
2023,15,3014,9,I,2,1,NA,,,,,
2023,15,3014,9,I,3,4,NA,,,,,
2023,15,3014,9,I,4,2,NA,,,,,
2023,15,3014,9,I,5,2,NA,,,,,
2023,15,3673,10,A,1,6,seeding,,,,,
2023,15,3673,10,A,2,7,seeding,,,,,
2023,15,3500,10,D,1,NA,dead,,,,,
2023,15,3500,10,D,2,6,seeding,,,,,
2023,15,3500,10,D,3,8,seeding,,,,,
2023,15,3500,10,D,4,10,seeding,,,,,
2023,15,3354,11,B,1,NA,dead,,,,,
2023,15,3354,11,B,2,NA,dead,,,,,
2023,15,3354,11,B,3,NA,dead,,,,,
2023,15,3354,11,B,4,NA,dead,,,,,
2023,15,3354,11,B,5,4,seeding,,,,,
2023,15,3354,11,B,6,4,seeding,,,,,
2023,15,3354,11,B,7,5,seeding,,,,,
2023,15,3354,11,B,8,8,seeding,,,,,
2023,15,3354,11,B,9,3,seeding,,,,,
2023,15,3354,11,B,10,5,seeding,,,,,
2023,15,3354,11,B,11,3,seeding,,,,,
2023,15,3397,11,F,1,7.5,seeding,,,,,
2023,15,3397,11,F,2,2,flp,,,,,
2023,15,3490,12,C,1,NA,dead,,,,,
2023,15,3490,12,C,2,3,seeding,,,,,
2023,15,3490,12,C,3,2,seeding,,,,,
2023,15,3612,12,E,1,4,flp,,,,,
2023,15,3612,12,E,2,4,seeding,,,,,
2023,15,3612,12,E,3,4,seeding,,,,,
2023,15,3737,12,E,1,5,seeding,,,,,
2023,15,3737,12,E,2,3,seeding,,,,,
2023,15,3401,12,G,1,1.5,flp,,,,,
2023,15,3401,12,G,2,6.5,seeding,,,,,
2023,15,3401,12,G,3,4,seeding,,,,,
2023,15,3401,12,G,4,1,seeding,,,,,
2023,15,3401,12,G,5,4,seeding,,,,,
2023,15,3401,12,G,6,5,seeding,,,,,
2023,15,3401,12,G,7,NA,dead,,,,,
2023,15,3706,13,H,1,NA,dead?,,,,,
2023,15,3706,13,H,2,12,seeding,,,,,
2023,15,3736,14,B,1,NA,dead,,,,,
2023,15,3736,14,B,2,6,seeding,,,,,
2023,15,3736,14,B,3,5,seeding,,,,,
2023,15,3736,14,B,4,7,seeding,,,,,
2023,15,3736,14,B,5,7,seeding,,,,,
2023,15,3736,14,B,6,1,seeding,,,,,
2023,15,3831,14,B,1,NA,dead,,,,,
2023,15,3831,14,B,2,6,flp,,,,,
2023,15,3831,14,B,3,5,seeding,,,,,
2023,15,3831,14,B,4,6,seeding,,,,,
2023,15,3831,14,B,5,4,seeding,,,,,
2023,15,3371,14,C,1,6,seeding,,,,,
2023,15,3371,14,C,2,4,seeding,,,,,
2023,15,3371,14,C,3,6,seeding,,,,,
2023,15,3493,14,E,1,9,seeding,,,,,
2023,15,3493,14,E,2,6,seeding,,,,,
2023,15,3493,14,E,3,8,seeding,,,,,
2023,15,3493,14,E,4,5,seeding,,,,,
2023,15,3493,14,E,5,4,seeding,,,,,
2023,15,3493,14,E,6,2,seeding,,,,,
2023,15,3493,14,E,7,NA,NA,,,,,
2023,15,3377,14,G,1,6,dead?,,,,,
2023,15,3377,14,G,2,5,flp,,,,,
2023,15,3377,14,G,3,5,seeding,,,,,
2023,15,3377,14,G,4,5,seeding,,,,,
2023,15,3047,14,J,1,2,flp,,,,,
2023,15,3047,14,J,2,4,seeding,,,,,
2023,15,3047,14,J,3,4,seeding,,,,,
2023,15,3868,15,A,1,6,NA,not tracking phenology,,,,
2023,15,3868,15,A,2,6,NA,not tracking phenology,,,,
2023,15,3868,15,A,3,6,NA,not tracking phenology,,,,
2023,15,3455,15,C,1,NA,dead,,,,,
2023,15,3455,15,C,2,7,seeding,,,,,
2023,15,3481,15,H,1,0.5,NA,,,,,
2023,15,3481,15,H,2,NA,NA,not sure what note for this one says!,,,,
2023,15,3481,15,H,3,NA,dead,,,,,
2023,15,3581,15,I,1,4,flp,,,,,
2023,15,3581,15,I,2,5.5,flp,,,,,
2023,15,3581,15,I,3,3,seeding,,,,,
2023,15,3391,16,A,1,NA,dead,,,,,
2023,15,3391,16,A,2,8,seeding,,,,,
2023,15,3116,16,C,1,NA,dead,,,,,
2023,15,3116,16,C,2,NA,dead,,,,,
2023,15,3116,16,C,3,5,seeding,,,,,
2023,15,3116,16,C,4,7,seeding,,,,,
2023,15,3116,16,C,5,4,seeding,,,,,
2023,15,3116,16,C,6,7,seeding,,,,,
2023,15,3116,16,C,7,8,seeding,,,,,
2023,15,3116,16,C,8,6,seeding,,,,,
2023,15,3116,16,C,9,1,seeding,,,,,
2023,15,3498,16,C,1,NA,dead,,,,,
2023,15,3498,16,C,2,NA,dead,,,,,
2023,15,3395,16,G,1,5,flp,,,,,
2023,15,3395,16,G,2,5,seeding,,,,,
2023,15,3395,16,G,3,5,seeding,,,,,
2023,15,3686,16,H,1,5.5,seeding,,,,,
2023,15,3686,16,H,2,7.5,seeding,,,,,
2023,15,3686,16,H,3,4.5,seeding,,,,,
2023,15,3686,16,H,4,4,seeding,,,,,
2023,15,3482,16,J,1,3.5,flp,,,,,
2023,15,3482,16,J,2,3,seeding,,,,,
2023,15,3482,16,J,3,NA,dead,,,,,
2023,15,3491,17,E,1,4,seeding,,,,,
2023,15,3491,17,E,2,6,seeding,,,,,
2023,15,3491,17,E,3,7,seeding,,,,,
2023,15,3738,17,H,1,3.5,dead?,,,,,
2023,15,3738,17,H,2,5,seeding,,,,,
2023,15,3738,17,H,3,5,dead,data entry note: think it says dead,,,,
2023,15,3457,18,A,1,NA,dead,,,,,
2023,15,3457,18,A,2,5,seeding,,,,,
2023,15,3457,18,A,3,3,seeding,,,,,
2023,15,3457,18,A,4,3,seeding,,,,,
2023,15,3457,18,A,5,4.5,seeding,,,,,
2023,15,3006,18,B,1,10,seeding,,,,,
2023,15,3006,18,B,2,2,seeding,,,,,
2023,15,3372,19,C,1,5,seeding,,,,,
2023,15,3372,19,C,2,7,seeding,,,,,
2023,15,3372,19,C,3,3.5,seeding,,,,,
2023,15,3766,19,D,1,NA,dead,,,,,
2023,15,3766,19,D,2,NA,dead,,,,,
2023,15,3766,19,D,3,5,seeding,,,,,
2023,15,3766,19,D,4,5,seeding,,,,,
2023,15,3766,19,D,5,5,seeding,,,,,
2023,3,7684,14,A,1,NA,dead,,,,,
2023,3,7684,14,A,2,4.5,seeding,,,,,
2023,13,3355,16,C,1,7,NA,,,,,
2023,13,3355,16,C,2,3,NA,,,,,
2023,4,7696,0,A,1,1.5,flp,,,,,
2023,4,7696,0,A,2,5,flp,,,,,
2023,4,7696,0,A,3,5,seeding,,,,,
2023,4,7696,0,A,4,7.5,seeding,,,,,
